500 1000
360 361 2162
361 362 5536
362 363 20451
363 364 11174
364 365 10467
365 366 12045
366 367 21660
367 368 26293
368 369 26440
369 370 17254
370 371 20025
371 372 26155
372 373 29511
373 374 4746
374 375 20650
375 376 13187
376 377 8314
377 378 4475
378 379 28023
379 380 2169
380 381 14019
381 382 18788
382 383 9906
383 384 17959
384 385 7392
385 386 10203
386 387 3626
387 388 26478
388 389 4415
389 390 9315
390 391 25825
391 392 29335
392 393 25875
393 394 24373
394 395 20160
395 396 11834
396 397 28071
397 398 7488
398 399 28298
399 400 7519
400 401 8178
401 402 17774
402 403 32271
403 404 1764
404 405 2669
405 406 17193
406 407 13986
407 408 3103
408 409 8481
409 410 29214
410 411 7628
411 412 4803
412 413 4100
413 414 30528
414 415 2626
415 416 1544
416 417 1925
417 418 11024
418 419 29973
419 420 13062
420 421 14182
421 422 31004
422 423 27433
423 424 17506
424 425 27594
425 426 22726
426 427 13032
427 428 8493
428 429 143
429 430 17223
430 431 31287
431 432 13065
432 433 7901
433 434 19188
434 435 8361
435 436 22414
436 437 30975
437 438 14271
438 439 29171
439 440 236
440 441 30834
441 442 19712
442 443 25761
443 444 18897
444 445 4668
445 446 7286
446 447 12551
447 448 141
448 449 13695
449 450 2696
450 451 21625
451 452 28020
452 453 2126
453 454 26577
454 455 21695
455 456 22659
456 457 26303
457 458 17372
458 459 22467
459 460 4679
460 461 22594
461 462 23852
462 463 25485
463 464 1019
464 465 28465
465 466 21120
466 467 23153
467 468 2801
468 469 18088
469 470 31061
470 471 1927
471 472 9011
472 473 4758
473 474 32171
474 475 20316
475 476 9577
476 477 30228
477 478 12044
478 479 22759
479 480 7165
480 481 5110
481 482 7883
482 483 17087
483 484 29566
484 485 3488
485 486 29578
486 487 14475
487 488 2626
488 489 25628
489 490 5630
490 491 31929
491 492 25424
492 493 28521
493 494 6903
494 495 14963
495 496 124
496 497 24597
497 498 3738
498 499 13262
499 500 10196
500 1 32526
265 261 6203
117 31 20327
12 272 6412
48 154 21521
291 425 30189
264 441 20852
163 330 30901
214 459 17579
366 8 11478
201 59 6440
304 261 19358
325 478 5109
114 388 19802
351 461 22429
494 385 19406
41 112 28705
336 357 6073
351 324 14486
57 217 1627
358 27 13358
338 272 23870
362 397 13023
118 113 12718
197 86 24042
424 130 24230
66 60 8933
297 356 12054
463 85 29735
155 473 21458
370 33 2964
108 484 912
136 68 22849
176 439 2224
143 255 6512
242 176 21460
326 222 17871
127 435 15206
284 351 17399
280 202 12194
235 138 26535
57 494 10177
206 463 10549
382 301 14414
142 356 24856
143 463 27612
378 425 32679
253 444 28297
174 41 9314
376 73 12819
111 18 14933
113 196 13170
332 41 26489
186 91 19498
90 491 15146
354 315 18652
241 45 11259
336 260 11193
106 265 12182
4 330 23776
109 293 5998
50 57 25562
128 468 29542
130 241 27814
175 102 6078
216 184 8214
493 325 5602
393 260 2671
429 28 4085
76 287 15499
471 288 23848
105 4 21222
164 207 2364
11 172 27490
241 165 25543
120 414 7592
205 319 9233
251 206 4976
40 304 11423
99 248 13585
149 472 17865
414 76 21546
213 47 18679
270 263 8520
486 290 15945
366 41 23246
9 319 27871
102 324 21133
473 153 25088
71 264 29902
104 424 3528
101 470 14016
66 29 21544
348 89 2944
138 410 26464
50 182 1589
343 109 32061
222 259 29955
389 147 691
450 344 21431
121 249 27068
37 284 18036
227 186 7039
354 130 11225
249 424 3360
258 267 4945
456 319 32727
412 26 20356
2 50 9497
85 16 17965
343 76 17914
143 197 21949
73 427 14607
174 430 32405
206 127 29813
376 94 16566
37 237 29142
315 495 8257
153 437 30839
483 356 21016
132 231 17842
126 12 32638
187 191 1651
163 135 10894
354 417 13453
9 263 22234
455 304 16635
304 257 149
125 318 4214
110 29 29201
81 319 16859
51 156 31362
265 404 3677
144 410 14903
62 490 24949
283 154 30675
221 403 6924
332 370 3879
260 9 22620
472 4 21946
282 5 12393
186 314 6699
90 223 5939
38 411 31462
235 9 9962
460 494 1516
270 438 28870
59 201 13972
265 118 16216
56 316 18331
40 213 29289
83 455 16086
211 485 24775
381 316 25952
42 116 1680
111 399 23074
289 478 18133
457 190 26114
9 442 15791
224 364 29
185 279 7201
72 386 21975
72 334 22868
154 296 32169
326 177 15630
151 99 3310
194 187 30081
117 250 26668
29 180 7865
422 406 8827
317 17 27727
167 88 27682
465 341 5687
22 163 14722
65 310 20416
403 374 17125
442 246 31763
424 32 4807
269 319 5603
408 308 23482
13 137 26631
115 310 4085
57 291 21294
497 153 1055
346 209 249
492 213 5132
115 440 7959
223 205 6996
53 270 7480
239 424 27919
367 160 32499
487 197 7463
134 159 12023
147 393 13038
426 148 29459
103 308 4099
331 293 14601
279 300 18353
449 383 541
316 76 8763
68 337 18398
419 398 25829
352 317 24231
450 426 659
230 21 10941
61 148 25163
156 176 793
362 255 16399
147 215 26947
189 70 8639
164 76 24516
22 476 15616
29 235 12571
406 465 19558
463 162 30525
50 470 331
424 351 14334
426 411 19738
394 137 30715
165 92 19950
136 6 13338
5 338 2624
165 471 25609
69 282 7086
153 374 28653
195 377 23827
397 73 6250
141 175 18820
444 112 1942
290 420 5566
306 86 16217
451 116 2610
65 167 16894
75 10 30301
196 74 15590
162 173 17969
359 32 26269
427 11 10423
275 280 30911
53 183 25392
496 265 875
365 403 28256
461 475 6973
322 123 25548
78 290 25606
196 95 7951
344 255 2482
13 173 23440
429 413 9763
468 409 4416
409 224 11760
435 205 29487
320 459 5946
307 167 18701
368 193 21788
33 57 30975
448 22 18284
223 332 2377
84 449 12724
483 19 14777
221 112 32183
357 491 8926
325 487 19678
470 144 7535
178 169 31069
492 197 7784
329 228 29427
372 198 17613
204 28 11409
46 9 7186
239 238 26444
314 2 8851
129 112 23651
150 193 1455
370 182 27466
268 214 19794
135 473 20973
331 402 28443
178 378 25771
203 365 1382
91 324 2238
24 180 16596
170 328 12043
311 183 11059
427 488 1671
29 152 2259
214 361 25784
287 243 8611
473 129 18435
342 219 3504
368 366 10939
382 258 22751
115 99 28459
162 64 32757
308 279 19490
436 366 32076
87 387 7834
361 331 26049
429 493 12434
341 267 1736
311 100 11838
393 483 7329
353 370 31245
295 109 9253
148 433 9536
209 265 3498
244 150 22016
342 190 16101
313 149 9524
352 475 28634
392 201 19855
491 198 4920
281 79 12932
45 341 13488
400 26 8484
39 493 6194
253 12 1561
335 341 31498
286 30 31541
306 292 13393
211 50 21579
480 472 9278
74 194 1621
498 327 31277
291 83 13579
160 419 26490
160 450 12925
73 381 27009
468 209 6478
4 371 32608
197 75 13723
112 20 28762
57 391 31164
184 217 19933
453 242 4955
314 363 10397
461 116 10905
100 137 4681
199 33 14388
85 241 3518
7 171 242
383 250 3524
259 106 29622
96 297 9917
179 179 13580
59 78 12751
8 230 24082
496 179 24677
254 400 11785
66 94 13609
173 244 29930
15 169 5056
192 474 8923
249 152 10987
145 447 31578
18 130 29917
375 292 15470
413 147 30694
92 316 26950
358 141 26053
237 52 9488
227 163 16956
184 395 30181
98 66 27066
14 262 12579
79 379 14141
112 448 2446
171 476 13490
251 150 3334
366 215 17283
8 433 8897
368 23 4883
311 142 7232
188 206 6480
322 39 31352
448 209 9647
277 260 30190
423 167 8487
456 29 29615
361 254 11778
349 4 10862
432 83 12456
198 107 8753
322 297 26282
22 456 15948
125 319 9136
377 275 29860
499 75 9254
423 136 1644
389 154 13233
248 181 19927
179 451 14802
462 200 20856
364 217 10574
62 246 6474
275 51 24354
182 288 2700
111 144 17466
173 30 9982
113 477 4382
248 391 16672
306 373 30033
490 321 23166
432 159 11294
207 79 16949
207 172 18167
397 198 31021
195 30 14789
110 485 11970
479 118 4016
127 185 9169
407 429 12098
119 391 15200
286 487 19200
421 211 18272
314 416 6086
319 81 1332
268 388 13445
187 8 4361
328 75 26432
153 272 10269
194 386 338
312 105 12678
407 269 29023
414 1 543
356 290 31648
182 94 16585
488 262 20494
218 2 17483
448 166 10754
105 85 19096
26 222 3965
282 373 8107
157 344 22594
81 81 14869
412 214 20969
252 217 12080
269 41 31532
434 280 20664
260 154 27937
96 366 11875
221 336 25681
477 456 5726
72 309 13560
157 103 17833
406 441 7376
63 386 21963
81 337 10798
203 9 10081
341 77 9059
494 241 8547
475 274 19098
381 336 11073
401 208 22956
167 142 23589
482 169 28316
397 226 1010
263 44 743
22 423 24513
249 19 27369
218 215 17651
291 336 12760
170 396 5304
141 480 24200
106 292 18662
182 153 8754
34 30 15988
43 254 20084
421 315 32719
245 64 7230
153 365 4770
471 6 21048
95 488 24327
277 324 6541
180 491 32589
211 272 17946
222 471 20184
90 456 4979
280 7 13263
136 488 27197
34 89 12936
280 494 14791
463 466 11002
106 308 24568
170 135 32672
458 499 3546
98 219 8839
345 373 8564
29 265 28802
224 491 7605
102 228 11198
193 272 20364
302 364 7722
66 422 23446
111 496 16742
23 313 29152
16 56 3394
239 280 19883
109 155 3823
208 246 1339
145 291 31340
