750 1500
360 361 2162
361 362 5536
362 363 20451
363 364 11174
364 365 10467
365 366 12045
366 367 21660
367 368 26293
368 369 26440
369 370 17254
370 371 20025
371 372 26155
372 373 29511
373 374 4746
374 375 20650
375 376 13187
376 377 8314
377 378 4475
378 379 28023
379 380 2169
380 381 14019
381 382 18788
382 383 9906
383 384 17959
384 385 7392
385 386 10203
386 387 3626
387 388 26478
388 389 4415
389 390 9315
390 391 25825
391 392 29335
392 393 25875
393 394 24373
394 395 20160
395 396 11834
396 397 28071
397 398 7488
398 399 28298
399 400 7519
400 401 8178
401 402 17774
402 403 32271
403 404 1764
404 405 2669
405 406 17193
406 407 13986
407 408 3103
408 409 8481
409 410 29214
410 411 7628
411 412 4803
412 413 4100
413 414 30528
414 415 2626
415 416 1544
416 417 1925
417 418 11024
418 419 29973
419 420 13062
420 421 14182
421 422 31004
422 423 27433
423 424 17506
424 425 27594
425 426 22726
426 427 13032
427 428 8493
428 429 143
429 430 17223
430 431 31287
431 432 13065
432 433 7901
433 434 19188
434 435 8361
435 436 22414
436 437 30975
437 438 14271
438 439 29171
439 440 236
440 441 30834
441 442 19712
442 443 25761
443 444 18897
444 445 4668
445 446 7286
446 447 12551
447 448 141
448 449 13695
449 450 2696
450 451 21625
451 452 28020
452 453 2126
453 454 26577
454 455 21695
455 456 22659
456 457 26303
457 458 17372
458 459 22467
459 460 4679
460 461 22594
461 462 23852
462 463 25485
463 464 1019
464 465 28465
465 466 21120
466 467 23153
467 468 2801
468 469 18088
469 470 31061
470 471 1927
471 472 9011
472 473 4758
473 474 32171
474 475 20316
475 476 9577
476 477 30228
477 478 12044
478 479 22759
479 480 7165
480 481 5110
481 482 7883
482 483 17087
483 484 29566
484 485 3488
485 486 29578
486 487 14475
487 488 2626
488 489 25628
489 490 5630
490 491 31929
491 492 25424
492 493 28521
493 494 6903
494 495 14963
495 496 124
496 497 24597
497 498 3738
498 499 13262
499 500 10196
500 501 32526
501 502 1265
502 503 8261
503 504 6203
504 505 8117
505 506 5031
506 507 20327
507 508 29012
508 509 30772
509 510 6412
510 511 25548
511 512 21154
512 513 21521
513 514 29791
514 515 14925
515 516 30189
516 517 21764
517 518 4941
518 519 20852
519 520 18663
520 521 13830
521 522 30901
522 523 17714
523 524 18959
524 525 17579
525 526 8366
526 527 13008
527 528 11478
528 529 1201
529 530 26059
530 531 6440
531 532 2304
532 533 12761
533 534 19358
534 535 2325
535 536 6478
536 537 5109
537 538 21114
538 539 14888
539 540 19802
540 541 22851
541 542 14461
542 543 22429
543 544 12994
544 545 27385
545 546 19406
546 547 6541
547 548 31112
548 549 28705
549 550 12836
550 551 32357
551 552 6073
552 553 29351
553 554 18824
554 555 14486
555 556 20557
556 557 23217
557 558 1627
558 559 9358
559 560 8527
560 561 13358
561 562 29338
562 563 23272
563 564 23870
564 565 29362
565 566 12897
566 567 13023
567 568 29618
568 569 10113
569 570 12718
570 571 18697
571 572 11586
572 573 24042
573 574 24424
574 575 24130
575 576 24230
576 577 4566
577 578 6560
578 579 8933
579 580 22297
580 581 29856
581 582 12054
582 583 16963
583 584 3585
584 585 29735
585 586 6655
586 587 16973
587 588 21458
588 589 14370
589 590 22533
590 591 2964
591 592 2608
592 593 2484
593 594 912
594 595 11636
595 596 10068
596 597 22849
597 598 4676
598 599 12939
599 600 2224
600 601 22143
601 602 23755
602 603 6512
603 604 22742
604 605 20176
605 606 21460
606 607 17826
607 608 3222
608 609 17871
609 610 1627
610 611 31935
611 612 15206
612 613 31784
613 614 23851
614 615 17399
615 616 22280
616 617 22702
617 618 12194
618 619 12735
619 620 1638
620 621 26535
621 622 5557
622 623 1994
623 624 10177
624 625 25706
625 626 6963
626 627 10549
627 628 15882
628 629 301
629 630 14414
630 631 16642
631 632 19856
632 633 24856
633 634 13143
634 635 11463
635 636 27612
636 637 30878
637 638 20425
638 639 32679
639 640 1753
640 641 18444
641 642 28297
642 643 12674
643 644 10041
644 645 9314
645 646 876
646 647 20073
647 648 12819
648 649 611
649 650 1018
650 651 14933
651 652 28113
652 653 30696
653 654 13170
654 655 23832
655 656 20041
656 657 26489
657 658 28686
658 659 19091
659 660 19498
660 661 2590
661 662 25991
662 663 15146
663 664 19354
664 665 19315
665 666 18652
666 667 26741
667 668 22045
668 669 11259
669 670 336
670 671 8760
671 672 11193
672 673 7606
673 674 25265
674 675 12182
675 676 28504
676 677 3830
677 678 23776
678 679 20609
679 680 29293
680 681 5998
681 682 17550
682 683 29557
683 684 25562
684 685 31628
685 686 6468
686 687 29542
687 688 26130
688 689 31241
689 690 27814
690 691 29175
691 692 20602
692 693 6078
693 694 20216
694 695 8684
695 696 8214
696 697 23993
697 698 25825
698 699 5602
699 700 23393
700 701 15760
701 702 2671
702 703 26429
703 704 28028
704 705 4085
705 706 10076
706 707 18787
707 708 15499
708 709 24971
709 710 6288
710 711 23848
711 712 32605
712 713 504
713 714 21222
714 715 22664
715 716 5707
716 717 2364
717 718 9011
718 719 22172
719 720 27490
720 721 18241
721 722 12165
722 723 25543
723 724 7620
724 725 20914
725 726 7592
726 727 6705
727 728 31819
728 729 9233
729 730 751
730 731 25206
731 732 4976
732 733 1540
733 734 304
734 735 11423
735 736 21099
736 737 11248
737 738 13585
738 739 13649
739 740 2972
740 741 17865
741 742 22914
742 743 11076
743 744 21546
744 745 28713
745 746 17547
746 747 18679
747 748 1770
748 749 15263
749 750 8520
750 1 13986
540 195 2866
541 746 25509
569 121 9602
574 133 24473
153 338 28571
514 652 17104
174 528 11601
720 516 5566
29 544 25348
589 694 12638
660 214 5050
182 89 11343
609 561 21222
259 705 20889
647 691 7950
94 431 25621
749 68 4537
534 36 32227
186 289 9854
130 725 15749
424 360 32258
17 445 14956
69 477 25412
26 106 31002
50 497 18585
516 715 23343
576 664 16143
447 199 25073
177 357 26174
430 155 6706
377 563 19376
94 66 16037
487 642 30815
745 7 6653
687 89 20483
606 16 1132
231 592 14626
512 388 4187
191 151 5663
635 394 10354
417 703 14009
513 484 5455
554 135 26304
7 149 11125
318 464 27110
29 701 21081
319 359 24051
156 612 15265
654 677 29644
660 653 3562
740 199 1283
154 675 2221
153 174 3832
620 129 20260
259 120 23972
4 196 9782
255 393 32686
564 699 5590
723 689 19038
411 712 6235
509 212 3960
494 16 25270
188 370 59
451 472 26265
118 466 24556
316 331 3040
213 39 28083
455 336 20711
485 25 8381
566 452 6542
116 180 17111
399 574 789
728 133 29957
190 614 10009
192 41 1724
364 29 25185
29 451 5072
386 225 1072
84 368 26154
46 669 20826
677 630 28651
349 310 4694
187 81 10117
250 418 1529
430 365 29422
156 577 6817
17 727 28667
588 682 19965
591 437 6022
413 472 6065
60 166 17903
496 263 28424
532 307 12269
319 353 31908
308 232 1013
137 381 24115
560 335 23557
291 294 29997
653 305 25346
459 249 7492
213 632 30115
690 459 24723
455 246 1053
520 730 18239
174 169 10867
410 249 28487
197 713 26634
159 23 1147
393 288 3926
148 209 6603
58 349 27831
43 351 7279
550 353 20449
383 541 28316
76 513 9568
587 398 31419
398 329 13852
567 231 4450
426 659 230
521 441 29561
148 413 1656
426 43 22362
255 649 23147
465 697 21189
70 389 27664
76 516 11522
476 616 20529
485 571 906
465 58 28963
662 525 12550
220 331 31924
601 84 22926
411 238 16337
338 529 12394
137 715 28165
92 450 19136
256 588 10005
588 374 28665
221 109 30569
532 336 9153
374 153 8195
127 577 28397
73 250 14641
675 70 944
362 442 20290
170 316 3806
86 467 31451
116 360 11065
167 394 16075
10 301 19696
574 590 13162
423 719 27359
532 19 19427
11 673 30775
530 161 23553
433 642 15496
515 125 1365
653 506 4461
475 223 26822
623 48 21578
40 106 30196
595 451 16344
5 232 1013
423 190 13429
663 13 5968
409 666 1909
724 510 26435
705 237 4320
209 696 26807
667 701 11368
443 38 28533
557 225 3448
522 284 26223
82 127 28584
699 724 17983
269 527 9221
362 683 23857
741 676 4325
487 178 15970
394 35 15678
169 319 21992
697 284 16829
228 177 15872
198 363 18704
528 159 5546
509 436 30239
238 194 21314
2 601 25129
612 401 28150
693 705 15870
682 466 20268
464 294 18635
723 723 22831
152 693 5178
378 271 703
115 632 16591
574 738 8024
680 96 20170
78 43 31311
433 559 7927
488 171 32529
402 9 7214
111 284 21287
493 361 4473
379 435 5842
469 504 14868
116 439 1882
258 251 28615
599 709 2662
564 507 20808
29 740 19436
366 576 7587
637 334 8361
581 549 8929
243 434 23841
17 236 19811
350 588 21893
483 579 29353
120 495 21795
609 253 11648
183 536 7209
265 498 23244
650 266 26842
190 351 19813
649 524 19852
475 134 29892
201 355 9991
198 420 17781
79 182 32545
341 738 900
26 234 5539
743 194 28253
262 61 15835
341 748 2786
530 41 18806
292 643 13211
50 579 26980
222 278 74
694 121 21498
327 527 19791
583 79 11160
169 240 160
450 175 9073
631 9 27968
459 478 18504
371 358 14197
75 223 12612
270 262 11057
141 414 16684
217 433 25453
492 455 6814
613 647 15461
366 405 2600
637 181 9199
33 138 32585
491 518 17007
421 242 18883
500 524 31759
106 372 17096
547 167 15679
429 80 25059
578 1 14008
480 82 2996
429 677 27754
650 535 15566
94 109 6173
744 680 7515
419 556 11192
724 673 6749
402 487 2145
697 78 26518
380 667 5875
42 470 22913
647 694 9092
66 700 26858
391 553 237
302 488 31227
413 456 23184
145 181 16098
66 66 2514
262 579 21079
379 641 4612
448 196 171
726 740 24751
150 334 13866
465 33 27008
433 647 16368
23 383 31811
392 482 2188
706 480 6322
539 602 19448
209 647 22277
260 190 30423
667 237 3456
529 365 4861
4 528 31349
504 362 22432
583 456 14198
357 503 15822
47 32 26022
456 198 27125
319 136 11377
275 610 24999
75 254 6923
136 144 28889
654 483 4748
181 427 25679
451 552 24962
700 606 26364
467 74 31562
746 474 28275
51 354 1182
538 450 18111
644 216 7173
280 232 2113
727 632 8248
641 172 8806
123 33 3990
321 666 15432
659 44 17207
329 449 2207
172 167 3397
198 271 23695
530 539 30110
735 720 28979
618 266 16627
685 169 17907
429 98 28119
391 200 11786
237 450 12421
461 272 15814
416 86 319
138 695 23187
258 611 17828
325 182 7153
272 519 4694
386 338 31312
355 678 407
269 523 19414
501 543 17538
39 389 7356
540 148 3182
344 85 10988
262 244 8218
502 233 29448
666 254 22105
85 346 13526
222 215 21782
373 607 3657
344 94 27081
331 619 21412
214 719 3252
217 80 28769
541 32 12934
530 414 12260
404 187 2096
366 625 7721
586 181 8977
456 476 4072
353 583 7906
691 626 21563
386 213 21081
337 298 31203
9 331 5341
77 59 31494
241 297 20475
24 348 8881
86 573 23401
708 456 20667
392 339 12482
669 566 19397
476 260 22013
137 206 18763
294 743 22
673 513 9249
519 369 23718
715 401 13291
336 10 3170
146 54 22641
230 200 29106
42 662 8682
653 504 24034
530 238 7043
4 584 11421
65 469 12245
314 480 20653
115 270 30471
6 48 1595
488 327 3277
324 541 7680
741 339 24711
22 696 29222
721 684 23590
706 479 24780
507 513 20136
238 197 29034
589 186 19780
244 541 24963
216 502 19106
558 568 2670
135 422 1458
249 546 13598
719 589 14845
623 314 21029
15 302 14724
741 105 31602
228 698 23693
272 114 29302
614 222 3566
172 196 18611
496 242 15023
313 652 23016
556 394 8739
280 383 1609
655 73 32708
246 589 145
541 590 23155
605 124 22226
579 725 31982
81 484 28224
345 631 18847
488 196 18806
367 501 20490
339 214 28136
448 710 21631
725 409 26738
475 421 27373
544 106 6735
562 307 27607
685 326 28383
620 742 30433
685 30 12280
284 418 30837
126 119 12738
29 620 20578
238 592 20557
296 311 21902
544 433 2137
81 626 5908
185 325 8720
541 227 30042
352 80 16291
475 573 3592
190 38 31491
240 644 3054
564 182 25904
6 177 18480
196 140 32469
499 84 23640
266 622 29994
77 723 23839
79 582 24400
729 642 1024
694 85 14244
600 453 8708
253 392 10688
97 142 24638
414 151 22817
191 413 8936
627 661 19878
133 11 27190
456 375 2664
473 696 22567
611 39 18589
312 496 9468
176 618 13190
43 314 21548
503 368 9100
274 727 31204
49 52 1571
387 459 25968
207 406 11532
713 570 7976
57 32 31496
545 592 26804
389 166 7451
320 273 25792
134 384 1776
643 320 18301
705 79 3586
8 584 894
741 354 4751
734 223 24272
112 241 30339
642 9 19048
103 659 480
553 434 18991
253 569 4423
396 136 18009
362 243 22195
450 689 20179
293 608 23942
348 720 16346
631 414 14965
211 562 25386
574 505 9463
454 353 11070
655 530 31553
575 400 3731
745 345 13050
619 66 26364
53 274 18471
482 748 7512
620 149 10499
354 353 25680
304 294 14523
339 64 25835
101 523 7241
162 493 5652
81 478 27617
627 429 5221
366 599 26799
680 136 16858
634 163 18903
513 671 19771
687 389 3918
218 393 13699
18 500 66
640 183 25620
332 504 29131
279 632 14590
653 631 19173
365 408 12296
679 432 18491
361 678 31072
487 460 20644
341 634 27038
644 131 20275
244 283 32204
212 41 19663
558 748 31152
424 641 16718
641 204 5567
384 412 22660
246 137 32652
516 102 16841
710 748 27284
1 59 8422
176 582 26788
272 538 28000
505 230 2139
201 531 2462
119 206 7541
79 460 11623
149 11 27099
186 732 30615
68 494 28597
412 247 10539
171 289 21477
556 168 16372
261 503 13759
434 6 29066
727 152 3035
10 644 30549
274 43 16194
184 138 17104
691 462 13695
669 378 7499
240 249 3880
398 650 30932
670 126 25599
700 687 24600
624 694 1732
155 362 4435
386 718 10817
144 205 29867
204 309 28224
685 43 22668
299 220 13931
62 315 16091
178 494 1605
100 725 7196
507 659 17590
109 60 17890
198 41 3819
365 726 27
340 254 30067
163 91 12571
427 646 28642
737 402 21110
688 584 21086
141 501 18687
256 132 28129
3 278 30863
175 566 3873
83 136 14429
647 640 6479
384 176 21266
511 546 20779
572 356 2521
178 24 25135
252 176 13337
585 2 2738
311 725 7591
107 322 32081
436 646 17283
326 719 13574
213 288 4999
156 413 1718
443 40 28048
447 354 30232
116 90 25859
580 396 3395
700 146 14273
676 113 32073
274 231 11239
648 543 29609
454 28 6126
635 652 9079
383 670 20737
479 690 21139
722 677 10664
178 576 6725
482 701 7962
363 253 18449
346 685 24017
138 508 13994
285 695 30260
72 309 24644
419 178 120
608 542 8892
515 124 6916
573 680 842
216 366 12537
708 10 701
703 594 24242
580 449 5228
549 475 10325
275 134 22886
39 171 6863
380 585 11910
629 174 27086
151 525 14194
606 413 15766
518 408 10678
285 705 14791
85 392 622
86 735 25191
293 749 22087
519 622 30425
98 377 24255
420 109 12928
494 569 6367
103 189 12601
320 69 2291
735 590 2557
309 133 21479
565 288 7240
325 271 10828
305 489 7442
299 143 19003
572 105 13947
307 510 29834
459 262 6534
437 555 26386
393 93 17261
412 121 4344
579 438 114
314 92 5935
166 657 29762
263 662 11960
502 739 13371
625 258 8008
335 452 23102
240 209 15442
291 514 30413
606 61 7094
223 653 32677
44 624 6267
652 276 21529
533 262 5470
254 480 17108
143 202 17954
643 71 13520
723 158 22495
506 691 20384
13 410 28608
39 611 5472
672 405 29948
265 274 21230
490 17 17888
507 383 7471
240 417 8523
534 661 17554
706 92 1260
637 188 4630
43 568 22046
357 639 25453
155 467 11834
11 670 25632
739 268 25777
99 315 16321
304 8 16470
217 723 19843
508 464 26261
198 294 28631
718 544 31377
565 127 17118
585 371 14172
543 715 19155
117 444 30665
526 251 12213
101 52 25477
380 444 17878
40 362 11386
23 185 15145
312 64 14505
197 639 20309
158 681 5124
465 325 4347
338 482 25319
362 543 17592
83 124 6462
492 712 27331
749 120 17292
151 680 24118
68 415 1596
692 687 21868
279 704 27910
474 732 11504
320 67 1884
618 136 28403
731 658 28682
568 61 1867
688 422 3478
496 515 6239
672 548 26116
93 312 32658
656 54 7172
331 241 22531
176 321 25791
628 499 16587
605 740 19632
495 139 26611
719 670 18260
678 360 28120
480 217 6301
397 354 11459
581 594 30807
600 605 24273
661 295 12055
84 147 4230
722 679 10560
492 172 22689
617 34 26686
21 580 32262
361 709 8983
413 257 6879
730 398 7888
539 220 30784
