50 2450
37 47 7463
34 9 12023
47 43 13038
26 48 29459
3 8 4099
31 43 14601
29 50 18353
49 33 541
16 26 8763
18 37 18398
19 48 25829
50 26 659
30 21 10941
11 48 25163
6 26 793
12 5 16399
47 15 26947
39 20 8639
22 26 15616
29 35 12571
13 12 30525
50 20 331
24 1 14334
26 11 19738
15 42 19950
36 6 13338
5 38 2624
15 21 25609
19 32 7086
45 27 23827
44 12 1942
40 20 5566
1 16 2610
15 17 16894
25 10 30301
46 24 15590
12 23 17969
9 32 26269
27 11 10423
25 30 30911
3 33 25392
46 15 875
15 3 28256
11 25 6973
28 40 25606
46 45 7951
44 5 2482
13 23 23440
29 13 9763
18 9 4416
9 24 11760
35 5 29487
20 9 5946
18 43 21788
33 7 30975
48 22 18284
23 32 2377
34 49 12724
33 19 14777
21 12 32183
25 37 19678
20 44 7535
28 19 31069
42 47 7784
22 48 17613
4 28 11409
39 38 26444
14 2 8851
29 12 23651
50 43 1455
20 32 27466
31 2 28443
28 28 25771
3 15 1382
41 24 2238
20 28 12043
11 33 11059
27 38 1671
29 2 2259
14 11 25784
37 43 8611
23 29 18435
42 19 3504
18 16 10939
32 8 22751
12 14 32757
8 29 19490
36 16 32076
11 31 26049
29 43 12434
41 17 1736
11 50 11838
43 33 7329
45 9 9253
48 33 9536
9 15 3498
44 50 22016
42 40 16101
13 49 9524
2 25 28634
42 1 19855
41 48 4920
31 29 12932
45 41 13488
39 43 6194
3 12 1561
35 41 31498
36 30 31541
6 42 13393
30 22 9278
24 44 1621
48 27 31277
41 33 13579
10 19 26490
10 50 12925
23 31 27009
4 21 32608
47 25 13723
12 20 28762
34 17 19933
3 42 4955
14 13 10397
11 16 10905
50 37 4681
7 21 242
33 50 3524
9 6 29622
29 29 13580
9 28 12751
8 30 24082
46 29 24677
16 44 13609
23 44 29930
15 19 5056
42 24 8923
49 2 10987
45 47 31578
18 30 29917
25 42 15470
8 41 26053
37 2 9488
27 13 16956
34 45 30181
48 16 27066
14 12 12579
12 48 2446
21 26 13490
1 50 3334
16 15 17283
18 23 4883
11 42 7232
22 39 31352
48 9 9647
27 10 30190
23 17 8487
6 29 29615
11 4 11778
49 4 10862
48 7 8753
22 47 26282
25 19 9136
27 25 29860
49 25 9254
23 36 1644
39 4 13233
48 31 19927
29 1 14802
12 50 20856
14 17 10574
25 1 24354
32 38 2700
11 44 17466
23 30 9982
13 27 4382
48 41 16672
6 23 30033
40 21 23166
32 9 11294
7 29 16949
7 22 18167
45 30 14789
10 35 11970
29 18 4016
19 41 15200
21 11 18272
14 16 6086
18 38 13445
37 8 4361
44 36 338
7 19 29023
14 1 543
6 40 31648
32 44 16585
38 12 20494
18 2 17483
5 35 19096
32 23 8107
31 31 14869
34 30 20664
10 4 27937
46 16 11875
27 6 5726
7 3 17833
13 36 21963
31 37 10798
3 9 10081
41 27 9059
44 41 8547
25 24 19098
31 36 11073
1 8 22956
17 42 23589
32 19 28316
47 26 1010
13 44 743
49 19 27369
18 15 17651
41 36 12760
20 46 5304
41 30 24200
43 4 20084
21 15 32719
45 14 7230
21 6 21048
45 38 24327
22 21 20184
40 6 4979
30 7 13263
36 38 27197
34 39 12936
30 44 14791
13 16 11002
6 8 24568
20 35 32672
8 49 3546
48 19 8839
45 23 8564
29 15 28802
2 28 11198
43 22 20364
2 14 7722
16 22 23446
23 13 29152
16 6 3394
39 30 19883
9 5 3823
8 46 1339
5 5 4624
26 29 21725
24 45 29131
6 17 5751
40 39 21964
36 48 32210
31 25 1909
38 25 31921
35 12 31057
7 35 7076
33 20 6742
33 35 12780
30 34 20668
38 29 32120
28 38 14092
7 46 16061
37 31 14876
8 35 28075
20 41 20477
42 2 8330
41 40 14894
4 14 10682
4 6 24177
30 46 6140
19 49 21084
40 16 27622
44 27 15723
39 29 12582
50 29 11892
8 3 25142
38 47 15892
38 14 11401
17 41 13163
36 27 19411
28 33 26261
14 23 32196
17 11 6039
39 12 28246
18 26 26868
40 43 13064
48 3 29618
50 24 17227
4 49 21052
21 37 9459
18 7 9406
32 13 26820
26 7 7532
4 39 18916
42 34 10134
26 43 23570
1 5 12079
36 8 25334
1 34 10723
22 12 18991
39 42 23259
30 3 32684
41 3 15569
23 46 6136
9 12 16743
45 50 23189
42 48 7470
46 31 31914
36 24 27505
13 4 28103
3 25 19150
31 45 10845
50 19 24066
14 3 28774
21 32 6748
30 4 13044
23 39 1564
35 1 17023
2 31 15478
21 16 22349
49 30 31636
3 13 19421
21 23 9274
18 18 1893
49 18 11750
40 3 18631
23 15 6408
41 11 26178
22 37 6460
38 44 22631
25 44 28783
4 12 8291
13 8 20998
18 41 28704
17 34 23662
10 46 20387
2 16 19602
41 10 1498
50 5 24980
12 19 206
41 29 24460
23 49 3761
49 36 10482
47 12 7747
39 21 20539
22 11 5753
9 34 32256
35 10 10394
44 34 30138
4 41 28212
45 19 32628
49 40 15249
30 48 11150
17 44 16705
17 4 30309
24 35 30793
18 49 32470
31 12 19815
41 28 23744
5 50 16475
46 7 5159
40 9 27810
40 48 41
19 15 17976
27 40 2504
17 13 6841
21 27 25396
10 38 20084
37 6 11382
29 3 24278
13 25 3566
23 33 30886
29 34 24926
16 11 5046
29 22 13856
21 28 24774
35 2 22676
37 35 21002
41 7 1072
33 26 18719
24 13 13038
49 6 7163
48 47 19104
32 16 840
9 30 2646
23 26 21863
39 48 3543
9 4 23278
26 35 1402
29 33 20170
37 29 17940
39 22 31427
14 28 21576
25 32 27701
49 46 685
10 22 7059
44 19 10678
20 8 23042
42 15 1624
16 23 17930
1 3 5094
42 30 12449
28 49 16225
25 25 18134
36 39 12171
36 1 23025
44 6 9413
16 18 15408
28 35 705
41 35 10892
37 19 15622
25 48 21377
5 20 18109
28 44 26069
17 3 2439
7 9 4633
40 25 25021
28 5 1989
42 49 13643
47 7 18510
34 37 14805
36 43 18843
44 29 1188
14 14 4592
10 2 18739
21 25 5508
2 40 24959
42 41 17014
44 23 25403
27 44 7374
17 2 15276
20 4 32730
8 43 2452
4 43 22571
20 23 23408
45 6 28441
34 13 21410
8 39 4361
22 22 20655
48 15 14524
30 40 6767
38 7 26633
21 40 20667
23 34 8161
10 37 31688
30 43 28318
3 5 30467
34 11 26920
32 39 21268
27 49 24315
21 4 24008
20 17 9723
43 8 15464
31 18 23044
27 15 16627
18 35 20621
22 43 8965
5 17 14694
15 26 13001
27 30 10944
36 23 11435
45 12 25564
5 47 23889
9 8 1431
24 15 4075
19 12 16293
42 33 27124
12 42 31462
31 49 17370
46 42 5937
18 29 31454
10 24 17982
34 18 5386
3 31 17158
32 18 8311
28 46 32765
16 43 27312
8 6 54
22 31 22741
31 26 24321
37 5 4490
32 45 8389
10 28 14610
20 30 22717
1 47 16854
9 31 24594
7 50 14855
23 11 12295
5 34 147
10 42 29422
39 17 12034
36 21 25330
33 13 32507
34 41 22796
8 18 26135
4 36 12259
13 48 9552
46 18 23493
43 38 27531
14 47 21711
40 29 5810
37 45 18841
44 43 14963
15 28 26808
13 32 26947
10 49 21769
25 12 7955
36 28 14634
41 13 15128
43 1 28401
9 27 3155
36 31 5832
46 38 15624
23 28 28030
12 12 11755
31 4 3294
44 1 10556
26 32 13641
35 49 1540
16 47 10313
13 3 30732
49 7 20171
1 33 7302
45 32 76
5 1 15027
17 39 19802
31 46 7919
10 14 12629
30 39 28855
14 30 18570
17 30 27578
38 3 23116
43 24 2873
9 9 17412
44 16 26782
3 11 24829
7 6 8966
24 20 11716
29 46 21841
34 36 26901
19 45 16634
36 49 18282
7 36 17861
22 28 7138
46 22 7604
43 12 7880
35 13 24594
42 44 6189
28 20 26485
25 45 3583
18 28 22006
47 37 16590
41 38 22851
28 4 28043
1 12 5226
44 46 21017
16 5 21007
19 42 30336
49 26 28314
8 47 8340
31 6 26359
48 21 991
24 28 3414
4 45 7994
35 11 23001
44 18 7718
4 44 17894
40 12 26926
1 43 26445
5 24 24354
37 48 21347
27 12 3905
6 50 22057
20 42 18167
18 47 17094
18 50 32445
48 2 3329
13 21 21245
19 26 21220
35 25 10985
46 4 5033
2 38 26815
41 18 21684
19 35 27253
37 20 26249
38 48 425
44 33 29272
15 5 485
41 50 14891
44 25 1550
25 15 20174
20 19 26866
3 14 6509
50 39 12246
32 21 10107
22 19 6422
33 39 24123
24 7 18707
40 7 30346
1 48 11837
42 7 4511
45 44 7742
7 18 6228
6 3 14287
41 26 28411
33 40 27297
1 13 20123
30 23 25837
2 48 19752
2 36 16694
45 7 12827
48 50 1281
27 20 10678
32 7 8685
48 36 5191
28 50 21006
37 39 18676
44 28 10131
4 1 27755
9 11 941
50 48 9708
36 50 30793
34 2 16130
38 34 16601
15 34 11858
19 11 21969
38 35 32500
2 20 28584
7 43 7641
38 13 13811
16 48 18678
34 29 2287
50 13 26985
25 43 6505
23 6 18914
13 24 20085
11 23 26054
48 23 19751
38 18 4007
32 48 27506
41 49 986
48 35 593
26 47 29856
29 39 17343
47 10 13925
5 16 12240
7 10 15493
31 41 9035
16 37 3524
17 45 32737
38 17 5894
50 22 10845
28 36 26201
30 9 14542
17 21 15385
48 29 27937
15 12 16041
25 6 25192
47 18 28291
18 8 8235
47 13 19403
7 15 10351
37 30 17777
8 21 6039
13 45 16562
31 1 30644
3 30 32619
48 28 15676
14 10 13372
22 2 26035
20 48 28505
49 3 23106
39 33 20066
14 33 6141
40 14 18260
2 22 23284
15 39 3013
25 34 5060
15 50 6596
23 42 20417
28 3 566
42 39 13311
25 23 16440
16 25 19253
16 42 22472
10 1 20218
15 6 1158
3 17 9276
47 33 29790
47 46 6004
3 2 8327
4 35 19650
26 21 14337
46 44 11324
11 27 5693
1 41 13796
3 1 8316
37 12 3761
35 30 2535
18 33 19067
2 11 6451
33 22 5194
39 5 4594
18 21 4346
34 16 24697
40 40 20184
30 14 10601
2 19 28964
14 8 29555
27 18 11212
30 15 15967
13 11 30947
16 31 13166
47 41 27298
43 15 23195
35 21 32716
1 7 32107
3 47 8834
12 18 416
46 26 6355
49 20 13080
48 48 13510
50 50 4121
36 42 10200
39 8 26794
30 37 19556
34 5 931
41 39 28982
48 43 24619
34 23 1564
3 3 26929
22 49 31448
45 34 21548
24 38 16654
17 9 22513
43 27 31507
3 35 15024
21 13 8251
46 39 11521
2 34 24799
43 49 6785
22 17 8173
33 42 17684
39 16 13977
17 49 40
34 6 19998
47 20 23676
32 36 523
46 30 16086
14 36 19736
29 49 31497
46 3 28565
21 21 31655
10 31 7299
42 11 30511
42 18 22034
26 41 14377
7 23 20704
37 18 9516
43 46 3567
7 37 8438
49 27 18365
5 13 19753
39 7 12526
31 50 23180
18 22 14146
42 20 21840
9 16 23763
17 40 14664
22 42 16260
19 50 656
1 45 12937
29 7 29428
14 24 32372
4 27 20596
21 10 23306
47 34 24224
16 3 22493
4 8 27591
10 8 10887
10 16 25687
20 10 22314
36 29 4102
32 29 26075
17 25 30512
39 34 26659
46 23 16984
12 21 5029
7 14 3333
21 9 21075
38 45 4984
15 15 19715
6 14 31468
43 32 22620
49 21 9080
42 17 27588
36 15 25457
11 2 16209
29 45 12590
25 27 9695
20 2 21703
45 24 26540
37 17 1828
20 24 14900
27 9 7953
33 25 20334
16 7 25657
13 17 24525
23 50 23397
27 33 10203
26 17 30666
3 10 12756
18 45 3555
23 22 15734
14 18 15794
24 11 31176
25 36 32502
23 9 27396
27 21 26292
35 39 12275
27 14 28135
34 38 20696
30 12 23145
10 12 21908
27 23 20646
43 23 629
50 21 23297
25 21 24527
7 34 3446
39 15 18105
25 50 20136
41 47 7329
6 5 31742
10 32 12780
3 34 693
41 20 29960
29 40 21229
31 22 21779
38 33 15639
50 33 17509
47 39 23979
39 46 4060
20 45 27363
20 50 26519
12 4 9191
37 27 3604
24 48 5397
24 37 10669
48 30 26225
29 11 12159
26 18 19313
35 3 5170
15 1 28961
16 30 30838
31 10 4641
22 20 29882
5 44 21985
8 50 30337
30 1 21458
50 45 28593
21 20 23018
14 4 16118
28 11 21506
4 42 6563
27 5 20073
35 17 25051
8 19 3555
43 17 26183
30 17 3060
28 7 28296
37 4 8253
19 36 7286
38 42 18939
44 47 31034
32 12 25740
35 24 28500
32 50 25443
7 1 28288
39 18 12084
39 14 20921
20 47 32191
26 20 25520
5 9 14059
45 42 13342
38 1 13233
14 35 5254
21 50 1349
22 27 25530
18 1 7529
17 35 5000
50 40 9300
26 50 14364
46 27 202
36 25 18896
46 21 11484
44 31 15757
50 31 13871
33 12 20107
39 39 15866
10 3 5772
7 11 32058
17 1 12671
2 12 32656
40 33 14025
1 26 19338
27 1 19425
15 38 2696
26 30 22852
39 45 31745
7 26 16072
33 17 27223
8 4 26272
28 45 8491
49 5 5518
43 31 12619
33 44 26440
27 43 19081
17 12 28718
17 22 27783
44 14 14772
22 3 17323
29 31 430
2 45 5042
45 39 14078
9 26 8091
2 6 11559
27 31 6210
32 25 3903
1 22 18776
6 11 17946
24 43 14660
35 40 31669
39 49 12281
30 8 1814
22 33 12345
24 26 9252
13 26 17625
29 36 10104
32 28 26351
30 10 24083
40 37 21420
33 36 15823
23 12 4771
5 15 20800
11 20 19553
36 22 16345
31 33 27262
46 2 20667
19 25 30885
30 36 12461
6 12 24993
2 32 8325
8 26 22302
34 20 12489
15 14 24125
48 25 29512
30 6 16029
12 33 18228
11 40 32667
38 49 24849
5 49 25566
13 5 29677
17 7 30181
30 38 13630
40 44 7005
2 35 12921
38 37 29053
33 29 6367
45 2 17654
21 33 4954
16 33 12281
18 17 25691
19 27 22829
30 45 29704
50 34 12004
11 41 21028
11 28 15283
44 38 7864
12 16 28600
8 23 7222
23 7 10868
35 42 24020
12 44 17406
32 2 25761
45 35 21536
40 11 26018
33 49 31211
46 20 14649
40 22 15852
35 35 17178
13 42 25305
2 2 2733
16 39 27446
13 2 25200
28 43 22354
46 43 22568
50 27 14256
16 50 138
4 19 28053
46 37 13930
3 40 31959
9 7 24172
18 4 18368
13 15 30130
27 48 11300
13 38 11958
30 28 13362
34 48 11555
33 3 5946
44 3 15370
50 36 3180
5 3 23400
44 22 2650
41 5 32178
6 20 4751
38 16 15190
28 34 9422
1 14 16462
47 9 9595
47 21 25255
20 36 16617
19 16 9371
45 13 29483
31 44 23991
8 1 18850
3 19 21375
3 49 29236
39 13 28238
23 43 12201
44 20 7482
21 42 29146
35 15 27086
30 50 16283
9 39 9500
32 15 11503
46 19 26873
45 21 2539
29 23 11150
28 27 29349
26 45 6126
8 2 3111
8 28 13010
50 49 23931
24 9 25817
8 42 29286
18 10 27744
5 27 32213
21 48 22663
43 41 10090
45 43 31621
37 22 30944
39 50 15828
47 8 27286
19 40 17684
46 13 28640
8 31 3955
2 41 2044
19 13 14378
7 27 25925
3 38 19036
50 17 1891
31 20 19073
16 2 24737
6 25 18478
5 30 10883
2 27 13605
24 12 21198
19 24 8080
10 13 10225
25 33 7476
34 19 31185
24 49 2511
47 42 25792
6 49 28252
32 22 31826
29 24 13455
28 41 31198
35 4 21961
13 33 20393
12 41 693
44 21 3920
9 29 3339
24 6 22412
45 37 20013
35 28 3672
23 14 19660
41 19 10283
49 17 23291
28 9 32072
26 4 21440
31 38 19765
21 29 6767
17 15 23156
36 44 3937
35 48 22427
40 47 19482
10 41 29060
35 47 32760
13 18 10870
16 4 30974
16 19 24244
42 25 18564
26 8 18371
27 50 24920
42 12 5713
10 36 23264
31 15 3337
34 33 24989
14 29 31749
2 13 445
23 40 2859
11 47 28628
24 5 334
7 2 25392
1 29 11456
32 40 15166
41 14 30390
11 39 13764
21 39 23822
19 3 30121
10 39 30683
17 23 5755
27 37 6603
38 2 17902
50 18 30103
16 32 31844
11 9 26490
9 35 18122
22 41 24973
5 36 20334
21 8 89
24 2 15344
27 32 27501
49 14 254
2 15 31600
50 3 20913
42 10 27451
18 12 764
22 7 13346
15 43 27445
26 10 17954
8 7 31544
10 21 22716
45 29 7659
12 34 12931
24 40 21881
40 30 5561
14 45 18622
35 50 13138
6 2 24352
18 24 8035
34 42 9302
29 38 27880
21 24 18065
42 29 22444
46 10 21073
19 4 12865
46 50 9051
6 10 769
36 2 769
26 25 15347
1 39 26032
22 18 23625
18 20 32175
38 31 22346
16 46 13951
27 42 26898
14 22 11987
13 41 5585
18 46 26104
31 21 6026
35 22 31834
43 19 12801
4 13 13683
27 8 5290
43 50 1777
12 43 19132
11 1 11639
30 19 14142
11 15 6142
5 29 10320
18 48 8126
49 41 4970
15 48 21294
27 16 30119
48 6 10833
50 4 7702
42 5 15730
16 16 3651
47 40 779
50 6 4525
24 39 3816
13 7 15803
44 8 8438
19 39 22425
21 34 6346
29 10 7484
22 38 11561
6 48 29314
40 8 5669
34 28 24500
1 30 26574
40 50 30102
11 34 15453
1 4 31689
5 41 27844
47 49 19468
30 32 23208
20 39 32426
11 6 24233
28 42 2911
21 5 23536
15 33 22918
6 34 4722
6 1 14643
5 22 14023
45 18 22510
39 25 26635
34 4 17126
2 42 25316
27 19 11522
49 38 20532
1 35 25607
35 6 7545
49 35 26120
33 41 11889
41 23 14546
33 48 28100
1 31 8397
5 32 18806
2 33 13140
44 7 17974
17 8 28287
24 29 5492
48 14 27423
46 25 23489
47 19 28263
44 24 3570
20 40 19456
12 2 4411
47 50 24024
50 46 30498
50 2 32582
46 35 21434
48 10 8942
25 38 760
17 19 15928
25 39 21885
5 45 30922
2 21 10199
28 31 24406
2 47 9528
4 38 29484
42 36 28622
4 31 5409
42 21 15417
14 19 18816
38 21 3526
48 40 17896
24 8 31720
24 16 3069
22 24 21099
26 26 28533
39 31 4606
49 44 20800
36 20 21672
18 25 14989
44 40 7689
15 47 20269
7 28 6873
37 9 6897
31 28 27650
17 28 21314
13 31 28819
33 1 12645
19 34 774
45 20 8527
34 34 16783
37 25 30243
49 43 28537
21 18 21230
6 32 26469
15 2 25317
18 40 16164
1 25 18445
26 31 6583
12 38 30271
46 5 17214
43 20 3835
48 38 28103
16 14 8118
44 39 6783
19 2 28278
24 3 11212
31 40 8002
26 33 27832
48 13 12407
11 3 30906
12 7 23059
31 23 10748
39 36 18335
23 8 23530
31 8 21414
47 17 8093
3 6 14685
36 45 147
41 37 10048
50 23 24593
42 42 27577
25 8 6709
32 49 19793
44 2 4817
31 34 26967
45 33 21867
9 17 9464
14 32 1287
11 17 28450
17 20 21379
28 39 28885
10 18 11979
41 44 1445
48 46 28743
3 18 24141
3 7 8446
28 48 14428
4 16 24264
36 3 13936
8 13 32305
27 17 27584
34 12 10977
33 37 11496
10 20 5139
17 24 30751
28 37 14026
7 16 9784
30 49 21599
6 38 8808
12 45 9345
26 40 23206
7 25 11218
7 49 20761
33 27 764
39 37 24058
27 41 21242
28 10 20043
47 1 12897
47 29 29109
1 44 2055
45 5 5543
12 35 13102
18 44 4478
43 11 6991
45 28 4196
37 46 25103
8 48 832
37 44 9048
43 21 23226
44 11 10757
9 20 31635
37 24 16245
16 13 31169
20 20 9983
14 39 23379
3 48 32137
44 17 22979
37 21 4767
46 12 21116
16 1 5985
36 13 8232
10 27 16812
9 41 1165
48 26 14108
45 31 15356
12 17 18404
11 24 17724
28 22 27206
29 41 15312
26 36 25977
41 34 21368
38 24 25446
34 15 9429
14 49 8027
17 16 23966
29 14 16189
47 14 16697
40 45 30805
35 26 15954
7 7 27731
32 35 28502
9 50 138
11 45 12329
38 4 15386
40 28 26729
47 5 14369
36 11 19653
26 14 11613
1 36 31991
12 9 30717
1 40 828
3 27 29995
28 26 4618
41 6 6485
44 15 4565
14 21 16883
24 4 8595
21 2 32556
42 14 10649
33 18 28954
30 33 24509
3 45 22572
45 45 19225
41 4 10926
35 7 6259
27 47 18707
6 46 8388
44 42 16140
30 35 1448
26 28 25869
47 24 10342
50 35 26785
23 20 8259
12 1 16805
36 4 32363
9 23 29041
48 20 27092
49 11 1406
8 45 25536
15 13 13628
28 13 14249
7 42 28302
20 37 7278
43 42 23356
36 9 14800
12 31 21375
22 32 24253
1 37 20601
17 43 7547
11 7 27389
16 36 2182
50 41 15992
19 46 3318
29 6 3397
37 16 11398
19 17 16219
30 16 19373
8 20 22537
15 9 25900
22 29 27095
47 28 3218
17 5 21355
1 17 5210
44 4 1925
47 44 18704
18 34 13461
15 25 9962
26 1 1668
19 14 27359
30 20 25087
36 26 23274
35 8 24640
45 11 27532
41 22 12028
48 11 28185
42 50 16492
41 41 8107
29 5 29202
13 19 32483
11 14 31075
43 35 14882
24 50 19067
43 48 9189
10 30 4118
25 7 21322
40 26 29739
14 5 6686
45 3 28009
23 1 15009
20 22 19484
2 4 26956
35 14 6131
26 9 3163
38 20 2808
36 17 3093
45 25 6445
30 25 15090
10 15 20480
38 41 6889
5 14 20968
23 4 3466
31 47 19485
30 47 10783
33 30 18591
36 32 7517
29 4 24682
24 33 20576
4 10 8036
34 7 28397
37 36 20674
32 32 27708
22 45 14503
39 32 10389
45 40 7536
2 39 12892
6 31 16132
40 34 20619
47 11 28446
41 46 21371
14 37 22111
19 7 12708
40 19 15838
17 47 23659
34 22 16588
34 47 24188
46 11 24321
7 30 4501
9 36 2290
17 29 16289
13 39 3790
18 39 20457
49 29 29754
10 26 17906
40 32 17553
34 43 1980
8 40 25781
36 46 23008
7 45 4606
32 17 28787
12 32 942
47 30 8374
1 1 6704
29 32 8942
3 29 1246
15 46 30299
15 23 30816
25 3 20322
49 15 25859
44 32 5581
8 37 27671
14 6 6599
31 9 31307
47 22 23501
9 44 27808
8 12 6258
3 28 11458
22 8 12913
33 10 23293
28 2 19969
21 7 8163
46 46 32342
33 9 10495
40 2 22074
50 10 23657
25 9 24080
31 27 2853
21 44 15024
29 27 17946
7 38 9502
20 27 4949
31 30 30804
2 5 10981
39 9 17853
11 30 3244
33 16 29882
25 31 25571
45 26 7073
40 1 27779
15 29 23569
34 21 21892
40 49 3617
19 44 8375
2 8 4981
27 3 4947
24 27 31343
50 25 21930
2 29 32668
49 8 3242
5 18 12941
19 21 24913
43 18 13904
29 25 20184
25 49 19551
2 26 15816
38 32 23462
48 32 1944
9 25 2070
38 23 18346
14 27 23902
14 40 25633
24 10 2793
3 21 20117
10 47 10557
7 5 22498
40 10 8058
17 6 27199
9 47 21261
46 1 862
1 19 31927
21 45 8013
12 3 11500
38 28 6210
13 34 17416
48 12 28929
32 30 31189
18 5 3286
45 1 4656
37 40 28299
34 50 18422
40 38 22735
18 42 19019
9 14 15694
48 24 11553
16 20 20344
11 5 18041
36 5 20033
47 4 27224
35 37 6536
27 4 13040
39 26 18726
38 43 16183
42 31 14958
49 37 30389
18 11 7254
47 32 27571
4 2 9144
7 39 12956
19 38 26097
28 17 25583
4 4 7435
11 38 31231
35 33 18327
23 38 24860
17 26 27469
26 5 14645
29 16 17236
22 14 15455
6 43 10298
49 49 30638
23 45 5683
7 33 26693
5 26 20441
20 49 32468
1 46 12500
19 5 25553
36 36 8709
32 11 3471
50 16 5773
45 17 30176
