500 249500
360 361 2162
361 362 5536
362 363 20451
363 364 11174
364 365 10467
365 366 12045
366 367 21660
367 368 26293
368 369 26440
369 370 17254
370 371 20025
371 372 26155
372 373 29511
373 374 4746
374 375 20650
375 376 13187
376 377 8314
377 378 4475
378 379 28023
379 380 2169
380 381 14019
381 382 18788
382 383 9906
383 384 17959
384 385 7392
385 386 10203
386 387 3626
387 388 26478
388 389 4415
389 390 9315
390 391 25825
391 392 29335
392 393 25875
393 394 24373
394 395 20160
395 396 11834
396 397 28071
397 398 7488
398 399 28298
399 400 7519
400 401 8178
401 402 17774
402 403 32271
403 404 1764
404 405 2669
405 406 17193
406 407 13986
407 408 3103
408 409 8481
409 410 29214
410 411 7628
411 412 4803
412 413 4100
413 414 30528
414 415 2626
415 416 1544
416 417 1925
417 418 11024
418 419 29973
419 420 13062
420 421 14182
421 422 31004
422 423 27433
423 424 17506
424 425 27594
425 426 22726
426 427 13032
427 428 8493
428 429 143
429 430 17223
430 431 31287
431 432 13065
432 433 7901
433 434 19188
434 435 8361
435 436 22414
436 437 30975
437 438 14271
438 439 29171
439 440 236
440 441 30834
441 442 19712
442 443 25761
443 444 18897
444 445 4668
445 446 7286
446 447 12551
447 448 141
448 449 13695
449 450 2696
450 451 21625
451 452 28020
452 453 2126
453 454 26577
454 455 21695
455 456 22659
456 457 26303
457 458 17372
458 459 22467
459 460 4679
460 461 22594
461 462 23852
462 463 25485
463 464 1019
464 465 28465
465 466 21120
466 467 23153
467 468 2801
468 469 18088
469 470 31061
470 471 1927
471 472 9011
472 473 4758
473 474 32171
474 475 20316
475 476 9577
476 477 30228
477 478 12044
478 479 22759
479 480 7165
480 481 5110
481 482 7883
482 483 17087
483 484 29566
484 485 3488
485 486 29578
486 487 14475
487 488 2626
488 489 25628
489 490 5630
490 491 31929
491 492 25424
492 493 28521
493 494 6903
494 495 14963
495 496 124
496 497 24597
497 498 3738
498 499 13262
499 500 10196
500 1 32526
265 261 6203
117 31 20327
12 272 6412
48 154 21521
291 425 30189
264 441 20852
163 330 30901
214 459 17579
366 8 11478
201 59 6440
304 261 19358
325 478 5109
114 388 19802
351 461 22429
494 385 19406
41 112 28705
336 357 6073
351 324 14486
57 217 1627
358 27 13358
338 272 23870
362 397 13023
118 113 12718
197 86 24042
424 130 24230
66 60 8933
297 356 12054
463 85 29735
155 473 21458
370 33 2964
108 484 912
136 68 22849
176 439 2224
143 255 6512
242 176 21460
326 222 17871
127 435 15206
284 351 17399
280 202 12194
235 138 26535
57 494 10177
206 463 10549
382 301 14414
142 356 24856
143 463 27612
378 425 32679
253 444 28297
174 41 9314
376 73 12819
111 18 14933
113 196 13170
332 41 26489
186 91 19498
90 491 15146
354 315 18652
241 45 11259
336 260 11193
106 265 12182
4 330 23776
109 293 5998
50 57 25562
128 468 29542
130 241 27814
175 102 6078
216 184 8214
493 325 5602
393 260 2671
429 28 4085
76 287 15499
471 288 23848
105 4 21222
164 207 2364
11 172 27490
241 165 25543
120 414 7592
205 319 9233
251 206 4976
40 304 11423
99 248 13585
149 472 17865
414 76 21546
213 47 18679
270 263 8520
486 290 15945
366 41 23246
9 319 27871
102 324 21133
473 153 25088
71 264 29902
104 424 3528
101 470 14016
66 29 21544
348 89 2944
138 410 26464
50 182 1589
343 109 32061
222 259 29955
389 147 691
450 344 21431
121 249 27068
37 284 18036
227 186 7039
354 130 11225
249 424 3360
258 267 4945
456 319 32727
412 26 20356
2 50 9497
85 16 17965
343 76 17914
143 197 21949
73 427 14607
174 430 32405
206 127 29813
376 94 16566
37 237 29142
315 495 8257
153 437 30839
483 356 21016
132 231 17842
126 12 32638
187 191 1651
163 135 10894
354 417 13453
9 263 22234
455 304 16635
304 257 149
125 318 4214
110 29 29201
81 319 16859
51 156 31362
265 404 3677
144 410 14903
62 490 24949
283 154 30675
221 403 6924
332 370 3879
260 9 22620
472 4 21946
282 5 12393
186 314 6699
90 223 5939
38 411 31462
235 9 9962
460 494 1516
270 438 28870
59 201 13972
265 118 16216
56 316 18331
40 213 29289
83 455 16086
211 485 24775
381 316 25952
42 116 1680
111 399 23074
289 478 18133
457 190 26114
9 442 15791
224 364 29
185 279 7201
72 386 21975
72 334 22868
154 296 32169
326 177 15630
151 99 3310
194 187 30081
117 250 26668
29 180 7865
422 406 8827
317 17 27727
167 88 27682
465 341 5687
22 163 14722
65 310 20416
403 374 17125
442 246 31763
424 32 4807
269 319 5603
408 308 23482
13 137 26631
115 310 4085
57 291 21294
497 153 1055
346 209 249
492 213 5132
115 440 7959
223 205 6996
53 270 7480
239 424 27919
367 160 32499
487 197 7463
134 159 12023
147 393 13038
426 148 29459
103 308 4099
331 293 14601
279 300 18353
449 383 541
316 76 8763
68 337 18398
419 398 25829
352 317 24231
450 426 659
230 21 10941
61 148 25163
156 176 793
362 255 16399
147 215 26947
189 70 8639
164 76 24516
22 476 15616
29 235 12571
406 465 19558
463 162 30525
50 470 331
424 351 14334
426 411 19738
394 137 30715
165 92 19950
136 6 13338
5 338 2624
165 471 25609
69 282 7086
153 374 28653
195 377 23827
397 73 6250
141 175 18820
444 112 1942
290 420 5566
306 86 16217
451 116 2610
65 167 16894
75 10 30301
196 74 15590
162 173 17969
359 32 26269
427 11 10423
275 280 30911
53 183 25392
496 265 875
365 403 28256
461 475 6973
322 123 25548
78 290 25606
196 95 7951
344 255 2482
13 173 23440
429 413 9763
468 409 4416
409 224 11760
435 205 29487
320 459 5946
307 167 18701
368 193 21788
33 57 30975
448 22 18284
223 332 2377
84 449 12724
483 19 14777
221 112 32183
357 491 8926
325 487 19678
470 144 7535
178 169 31069
492 197 7784
329 228 29427
372 198 17613
204 28 11409
46 9 7186
239 238 26444
314 2 8851
129 112 23651
150 193 1455
370 182 27466
268 214 19794
135 473 20973
331 402 28443
178 378 25771
203 365 1382
91 324 2238
24 180 16596
170 328 12043
311 183 11059
427 488 1671
29 152 2259
214 361 25784
287 243 8611
473 129 18435
342 219 3504
368 366 10939
382 258 22751
115 99 28459
162 64 32757
308 279 19490
436 366 32076
87 387 7834
361 331 26049
429 493 12434
341 267 1736
311 100 11838
393 483 7329
353 370 31245
295 109 9253
148 433 9536
209 265 3498
244 150 22016
342 190 16101
313 149 9524
352 475 28634
392 201 19855
491 198 4920
281 79 12932
45 341 13488
400 26 8484
39 493 6194
253 12 1561
335 341 31498
286 30 31541
306 292 13393
211 50 21579
480 472 9278
74 194 1621
498 327 31277
291 83 13579
160 419 26490
160 450 12925
73 381 27009
468 209 6478
4 371 32608
197 75 13723
112 20 28762
57 391 31164
184 217 19933
453 242 4955
314 363 10397
461 116 10905
100 137 4681
199 33 14388
85 241 3518
7 171 242
383 250 3524
259 106 29622
96 297 9917
179 179 13580
59 78 12751
8 230 24082
496 179 24677
254 400 11785
66 94 13609
173 244 29930
15 169 5056
192 474 8923
249 152 10987
145 447 31578
18 130 29917
375 292 15470
413 147 30694
92 316 26950
358 141 26053
237 52 9488
227 163 16956
184 395 30181
98 66 27066
14 262 12579
79 379 14141
112 448 2446
171 476 13490
251 150 3334
366 215 17283
8 433 8897
368 23 4883
311 142 7232
188 206 6480
322 39 31352
448 209 9647
277 260 30190
423 167 8487
456 29 29615
361 254 11778
349 4 10862
432 83 12456
198 107 8753
322 297 26282
22 456 15948
125 319 9136
377 275 29860
499 75 9254
423 136 1644
389 154 13233
248 181 19927
179 451 14802
462 200 20856
364 217 10574
62 246 6474
275 51 24354
182 288 2700
111 144 17466
173 30 9982
113 477 4382
248 391 16672
306 373 30033
490 321 23166
432 159 11294
207 79 16949
207 172 18167
397 198 31021
195 30 14789
110 485 11970
479 118 4016
127 185 9169
407 429 12098
119 391 15200
286 487 19200
421 211 18272
314 416 6086
319 81 1332
268 388 13445
187 8 4361
328 75 26432
153 272 10269
194 386 338
312 105 12678
407 269 29023
414 1 543
356 290 31648
182 94 16585
488 262 20494
218 2 17483
448 166 10754
105 85 19096
26 222 3965
282 373 8107
157 344 22594
81 81 14869
412 214 20969
252 217 12080
269 41 31532
434 280 20664
260 154 27937
96 366 11875
221 336 25681
477 456 5726
72 309 13560
157 103 17833
406 441 7376
63 386 21963
81 337 10798
203 9 10081
341 77 9059
494 241 8547
475 274 19098
381 336 11073
401 208 22956
167 142 23589
482 169 28316
397 226 1010
263 44 743
22 423 24513
249 19 27369
218 215 17651
291 336 12760
170 396 5304
141 480 24200
106 292 18662
182 153 8754
34 30 15988
43 254 20084
421 315 32719
245 64 7230
153 365 4770
471 6 21048
95 488 24327
277 324 6541
180 491 32589
211 272 17946
222 471 20184
90 456 4979
280 7 13263
136 488 27197
34 89 12936
280 494 14791
463 466 11002
106 308 24568
170 135 32672
458 499 3546
98 219 8839
345 373 8564
29 265 28802
224 491 7605
102 228 11198
193 272 20364
302 364 7722
66 422 23446
111 496 16742
23 313 29152
16 56 3394
239 280 19883
109 155 3823
208 246 1339
145 291 31340
155 105 4624
226 79 21725
482 331 29734
224 95 29131
347 488 29446
306 117 5751
490 339 21964
136 198 32210
131 225 1909
238 475 31921
373 294 3856
235 62 31057
107 185 7076
383 120 6742
433 185 12780
280 284 20668
337 126 24119
238 29 32120
78 238 14092
57 296 16061
402 294 3433
137 81 14876
408 185 28075
220 291 20477
42 352 8330
291 475 23073
92 190 15788
491 240 14894
54 64 10682
404 6 24177
480 196 6140
469 499 21084
140 16 27622
494 327 15723
339 329 12582
400 479 11892
24 444 24835
244 350 2703
208 3 25142
188 347 15892
138 414 11401
317 191 13163
436 127 19411
378 383 26261
190 206 13875
164 223 32196
67 361 6039
89 312 28246
468 426 26868
190 43 13064
48 3 29618
100 24 17227
204 49 21052
71 137 9459
468 457 9406
32 463 26820
476 57 7532
496 45 30592
304 389 18916
451 320 6273
292 384 10134
276 143 23570
301 455 12079
86 258 25334
394 491 10104
251 234 10723
272 112 18991
339 142 23259
48 353 9659
480 303 32684
491 3 15569
423 396 6136
9 362 16743
195 200 23189
179 43 31358
442 348 7470
346 381 31914
465 211 20062
386 74 27505
463 204 28103
70 155 3530
53 75 19150
231 245 10845
50 119 24066
364 53 28774
471 232 6748
12 370 14399
499 104 27353
180 54 13044
23 89 1564
335 351 17023
241 412 9493
152 81 15478
117 377 19179
221 116 22349
299 180 31636
358 384 1663
403 263 19421
271 23 9274
342 187 28889
418 218 1893
199 268 11750
66 390 6933
120 82 2004
131 29 18632
90 153 18631
173 365 6408
296 429 29682
491 111 26178
72 237 6460
144 341 27634
38 394 22631
275 494 28783
204 462 8291
163 308 20998
152 424 8891
218 141 28704
67 384 23662
160 246 20387
152 266 19602
341 210 1498
284 251 18059
422 176 30582
288 272 4288
500 5 24980
139 201 531
462 119 206
41 329 24460
123 399 3761
99 436 10482
115 68 18494
97 162 7747
39 171 20539
477 56 24918
372 261 5753
259 434 32256
66 227 2402
35 260 10394
49 274 18793
194 434 30138
104 191 28212
195 169 32628
499 490 15249
380 148 11150
432 170 30876
99 450 25437
100 124 1444
232 155 22862
435 386 23968
317 394 16705
367 454 30309
224 185 30793
168 49 32470
431 312 19815
91 428 23744
105 100 16475
196 7 5159
90 359 27810
390 448 41
319 365 17976
27 90 2504
67 413 6841
71 177 25396
142 487 17652
110 188 20084
86 391 31251
187 256 11382
129 3 24278
363 425 3566
373 333 30886
429 147 20890
479 384 24926
266 261 5046
279 322 13856
21 428 24774
135 252 22676
337 335 21002
238 311 5975
91 357 1072
81 436 32146
283 326 18719
74 213 13038
499 406 7163
218 193 19540
48 447 19104
232 116 840
359 330 2646
395 200 19646
273 176 21863
73 274 2481
239 398 3543
109 204 23278
126 135 1402
79 383 20170
237 479 17940
139 222 31427
164 178 21576
225 482 27701
462 363 16003
449 96 685
17 138 9508
494 285 2945
260 322 7059
144 169 10678
120 358 23042
392 265 1624
416 73 17930
342 216 17616
37 458 27760
201 453 5094
242 330 12449
228 299 16225
325 275 18134
386 39 12171
363 130 5085
410 379 6924
86 401 23025
194 106 9413
266 268 15408
178 285 705
291 335 10892
122 86 27735
191 43 17999
87 19 15622
425 98 21377
255 170 18109
428 494 26069
367 103 2439
101 320 14319
291 485 16340
57 309 4633
479 315 13788
240 75 25021
328 55 1989
442 299 13643
3 322 30105
447 57 18510
334 209 19762
34 187 14805
386 143 18843
261 162 31621
344 79 1188
114 64 4592
435 416 657
262 13 28412
460 252 18739
371 125 5508
8 85 10952
102 490 24959
442 291 17014
413 356 21061
94 473 25403
177 44 7374
267 152 15276
29 33 10762
470 4 32730
108 393 2452
454 393 22571
20 473 23408
495 6 28441
384 263 21410
108 39 4361
472 172 20655
448 15 14524
230 490 6767
388 257 26633
471 240 20667
23 284 8161
54 206 27092
260 387 31688
130 43 28318
46 357 13389
453 155 30467
334 261 26920
132 239 21268
277 99 24315
321 54 24008
470 217 9723
343 8 15464
261 448 13794
131 218 23044
377 315 16627
118 335 20621
172 293 8965
155 367 14694
165 276 13001
213 101 7552
477 380 10944
378 290 362
386 273 11435
145 62 25564
5 447 23889
309 158 1431
124 465 4075
347 338 1982
319 112 16293
92 333 27124
462 492 31462
331 499 17370
292 401 14180
118 318 19915
96 442 5937
368 29 31454
410 474 17982
4 70 6817
384 368 5386
403 231 17158
182 68 8311
367 188 13172
478 246 32765
239 172 2048
116 93 27312
158 406 54
172 81 22741
31 176 24321
291 378 10999
87 105 4490
132 245 8389
111 219 26920
260 428 14610
120 480 22717
301 397 16854
459 331 24594
307 350 14855
273 161 12295
55 334 147
230 472 10429
60 242 29422
189 367 12034
186 271 25330
262 361 2209
483 163 32507
379 480 1898
388 39 14470
284 41 22796
267 134 13510
58 318 26135
54 136 12259
94 344 21694
467 452 18141
95 438 5175
13 98 9552
196 318 23493
293 238 27531
114 297 21711
390 129 5810
287 245 18841
183 70 6121
394 293 14963
215 28 26808
195 206 14714
12 414 6694
165 204 28996
263 382 26947
410 49 21769
125 12 7955
236 128 14634
241 363 15128
78 318 2341
143 101 28401
59 477 3155
436 431 5832
296 38 15624
423 428 28030
212 212 11755
381 254 3294
322 286 26529
444 1 10556
172 271 7453
376 132 13641
435 41 7987
335 249 1540
266 297 10313
263 53 30732
488 465 32558
249 57 20171
451 183 7302
294 100 23333
45 332 76
5 51 15027
67 239 19802
124 344 442
381 196 7919
160 364 12629
330 89 28855
114 480 18570
167 180 27578
338 403 23116
293 224 2873
449 324 11154
449 396 25198
9 409 17412
494 166 26782
203 111 24829
257 206 8966
24 270 11716
254 306 23685
479 146 21841
334 286 26901
469 495 16634
386 349 18282
33 257 29911
373 483 23902
307 136 17861
472 28 7138
344 269 28234
496 172 7604
443 12 7880
35 13 24594
31 162 23235
259 427 5907
192 444 6189
228 220 26485
225 94 30436
225 95 3583
368 128 22006
147 187 16590
41 238 22851
260 79 28957
178 404 28043
301 312 5226
144 96 21017
116 305 21007
369 142 30336
199 326 28314
24 313 24619
458 397 8340
87 95 7847
44 23 12912
281 456 26359
348 371 991
374 328 3414
455 397 12473
451 242 4642
147 26 28214
325 430 8696
404 95 7994
68 188 4641
80 42 18126
35 361 23001
408 122 27693
294 118 7718
404 444 17894
140 12 26926
29 479 10749
351 393 26445
155 124 24354
37 48 21347
327 62 3905
239 72 26887
406 300 22057
229 268 3752
20 492 18167
218 347 17094
188 422 22913
368 300 32445
398 202 3329
443 105 1769
269 142 16297
263 221 21245
419 126 21220
85 175 10985
460 150 17015
196 4 5033
352 38 26815
364 152 1220
291 418 21684
419 85 27253
87 270 26249
138 398 425
169 28 28149
494 383 29272
170 394 20878
15 105 485
444 496 26812
294 393 6799
491 300 14891
494 75 1550
275 315 20174
70 219 26866
334 239 19912
253 464 6509
150 89 12246
232 421 10107
272 369 6422
259 158 9648
483 239 24123
224 407 18707
190 157 30346
352 424 7119
51 98 11837
92 407 4511
314 152 25881
345 244 7742
246 79 4950
206 15 19786
228 125 17205
357 418 6228
56 103 14287
469 199 8980
412 490 10759
491 276 28411
133 90 27297
451 113 20123
30 173 25837
278 54 13977
171 86 32653
252 398 19752
2 436 16694
73 417 6717
329 12 32126
339 297 18940
45 57 12827
403 259 24589
22 87 14109
278 129 21980
448 50 1281
246 129 14063
427 220 10678
92 48 13786
232 407 8685
455 270 14710
457 422 15946
466 17 21861
498 336 5191
178 50 21006
387 389 18676
144 378 10131
488 56 22483
254 1 27755
290 489 25216
9 311 941
300 498 9708
455 305 8238
486 500 30793
114 113 18683
484 352 16130
138 34 16601
365 184 11858
469 211 21969
209 142 27733
438 185 32500
202 370 28584
257 193 7641
88 13 13811
321 336 1664
116 398 18678
275 135 27554
34 379 2287
125 235 18076
350 213 26985
125 293 6505
323 56 18914
463 474 20085
161 123 26054
398 323 19751
338 418 4007
432 198 27506
237 358 6600
291 399 986
448 85 593
226 497 29856
329 339 17343
429 296 30743
38 7 6768
54 294 28506
147 110 13925
355 466 12240
207 210 15493
500 176 31037
62 148 15619
14 228 15713
397 410 27842
131 91 9035
416 287 3524
167 345 32737
38 417 5894
450 472 10845
278 286 26201
91 286 28326
119 169 10007
230 9 14542
226 37 11981
217 471 15385
248 329 27937
205 201 7524
365 412 16041
251 5 23484
267 142 2671
346 7 9089
257 108 8267
358 179 14200
175 156 25192
491 333 30859
497 418 28291
468 208 8235
247 463 19403
240 427 19096
407 315 10351
87 280 17777
323 380 32302
313 177 3165
358 71 6039
313 145 16562
181 201 30644
357 62 2648
440 309 9291
453 480 32619
420 8 22285
48 478 15676
114 210 13372
143 340 6337
122 2 26035
130 359 1437
470 398 28505
299 203 23106
239 33 20066
17 482 15580
24 228 1772
314 383 6141
317 489 15320
90 14 18260
352 272 23284
365 39 3013
185 260 23502
75 234 5060
215 150 6596
23 42 20417
378 53 566
392 139 13311
468 56 13788
225 223 16440
442 149 26805
335 369 31442
373 169 19975
177 138 20634
242 246 18019
16 475 19253
347 457 25525
467 82 8145
241 335 15297
377 28 1206
19 292 31642
466 192 22472
260 201 20218
17 444 14625
65 6 1158
3 167 9276
47 133 29790
47 146 6004
153 402 8327
154 185 19650
351 406 24347
26 471 14337
296 294 11324
33 357 15897
211 277 5693
51 291 13796
353 351 8316
37 362 3761
485 230 2535
51 83 16807
437 85 10791
118 183 19067
117 389 9426
102 111 6451
483 122 5194
39 255 4594
396 281 5639
168 421 4346
384 366 24697
334 391 22633
190 340 20184
318 130 6754
180 114 10601
253 146 19862
152 319 28964
314 408 29555
477 118 11212
430 265 15967
32 443 10699
23 156 27588
258 159 4465
263 11 30947
66 381 13166
447 41 27298
43 465 23195
85 271 32716
201 207 32107
303 197 8834
112 68 416
146 176 6355
449 420 13080
489 322 7593
98 198 13510
153 72 659
123 360 7998
500 400 4121
321 37 16985
413 416 23954
486 242 10200
68 209 6845
170 182 4880
109 208 5260
207 350 24076
27 125 27608
275 385 20129
339 308 26794
5 106 1698
218 456 16642
344 134 32098
180 237 19556
134 455 931
253 405 20280
489 371 31755
73 177 26702
416 87 4232
481 476 30261
15 439 16658
491 439 28982
448 243 24619
71 132 24062
220 282 20991
334 173 1564
303 3 26929
222 399 31448
446 407 2223
187 295 23578
345 184 21548
241 486 16465
224 338 16654
169 131 15256
467 359 22513
157 319 13202
143 277 31507
203 185 15024
271 313 8251
476 312 26851
196 489 11521
102 184 24799
393 349 6785
246 188 14463
344 259 16860
372 17 8173
333 442 17684
89 16 13977
17 299 40
284 206 19998
147 270 23676
418 388 15021
31 443 21736
390 374 3481
74 278 787
382 286 523
346 480 16086
214 436 19736
384 187 16097
149 86 14753
22 261 21983
137 189 19920
237 293 27066
279 199 31497
387 12 10977
48 122 23203
246 203 28565
40 73 2258
371 421 31655
360 81 7299
392 461 30511
92 368 22034
176 137 30500
276 291 14377
257 273 20704
87 468 9516
43 496 3567
457 187 8438
199 127 18365
86 166 18909
341 361 2815
155 13 19753
339 207 12526
131 250 23180
80 314 28839
18 422 14146
492 470 21840
309 66 23763
474 182 21971
148 54 22709
9 216 4430
67 190 14664
272 42 16260
132 73 2515
467 489 18171
169 200 656
351 445 12937
279 407 29428
314 24 32372
328 74 23462
174 435 31103
88 418 31464
154 127 20596
496 214 2407
371 360 23306
497 334 24224
353 380 30520
127 294 31586
466 372 15445
108 272 24088
100 20 8597
216 53 22493
254 258 27591
460 358 10887
310 366 25687
20 260 22314
436 29 4102
469 370 457
232 79 26075
396 344 31275
317 25 30512
86 223 8972
58 96 8175
39 184 26659
296 223 16984
232 4 2233
301 91 21481
409 6 32703
359 319 10558
62 121 5029
157 214 3333
93 183 26468
321 359 21075
488 95 4984
365 265 19715
247 391 10426
256 164 31468
293 232 22620
381 219 16129
449 221 9080
92 267 27588
309 127 14826
160 19 3221
36 315 25457
148 157 30135
361 252 16209
479 295 12590
25 477 9695
91 190 29373
420 302 21703
345 24 26540
110 328 6638
187 417 1828
170 124 14900
15 416 3645
437 170 10379
177 359 7953
347 138 5916
489 117 7289
383 75 20334
416 57 25657
63 117 24525
130 443 1985
373 50 23397
27 83 10203
276 417 30666
53 260 12756
418 345 3555
444 325 32000
423 122 15734
414 418 15794
374 61 31176
75 486 32502
123 209 27396
27 221 26292
489 430 9073
478 194 9
255 423 30877
138 317 13804
91 413 12290
254 480 7300
323 403 27603
370 155 12730
235 439 12275
227 464 28135
473 349 16454
4 308 25519
334 438 20696
180 162 23145
160 462 21908
77 473 20646
93 473 629
197 312 15536
336 230 3717
33 457 16159
250 121 23297
225 121 24527
407 484 3446
75 192 26589
39 165 18105
378 354 2943
5 124 14853
126 112 27843
225 150 20136
91 147 7329
356 305 31742
410 382 12780
103 84 693
33 313 26100
162 48 22406
291 70 29960
129 140 21229
81 472 21779
441 457 22149
445 246 16126
211 199 25617
181 316 6065
227 473 27480
94 483 3006
37 334 11106
88 233 15639
166 65 14519
400 33 17509
397 439 23979
139 246 4060
170 245 27363
270 50 26519
468 59 32144
62 104 9191
187 227 3604
5 301 31769
424 348 5397
67 231 21666
153 1 3618
174 287 10669
98 80 26225
229 261 12159
426 268 19313
235 453 5170
63 71 8212
236 391 1712
65 251 28961
46 268 21755
288 218 24566
443 89 10274
316 80 30838
389 270 11887
331 310 4641
322 320 29882
127 21 1412
455 394 21985
358 500 30337
330 451 21458
406 366 2335
50 95 28593
271 120 23018
314 254 16118
478 161 21506
154 92 6563
77 355 20073
135 17 25051
194 446 1853
248 22 8062
345 260 28367
386 440 2719
108 269 3555
51 433 13800
21 236 31099
293 417 26183
30 317 3060
259 84 22400
136 358 20071
272 343 17781
378 407 28296
187 404 8253
219 36 7286
429 179 25961
102 450 2365
386 127 17158
238 342 18939
94 97 31034
494 269 27874
436 110 30097
382 62 25740
85 424 28500
232 350 25443
107 351 28288
41 270 9224
89 468 12084
401 159 15607
439 464 20921
367 259 19686
24 230 19299
357 471 23176
197 184 9989
120 447 32191
276 470 25520
342 198 8546
155 159 14059
295 292 13342
338 401 13233
176 237 17439
459 81 27086
14 285 5254
228 286 2427
171 37 3282
371 50 1349
78 200 16836
74 138 8352
