150 22350
139 94 12638
60 64 5050
32 89 11343
9 111 21222
109 105 20889
47 91 7950
94 131 25621
149 68 4537
84 36 32227
36 139 9854
130 125 15749
124 60 32258
17 145 14956
69 27 25412
26 106 31002
50 47 18585
66 115 23343
126 64 16143
147 49 25073
27 57 26174
130 5 6706
77 113 19376
94 66 16037
37 42 30815
145 7 6653
87 89 20483
6 16 1132
81 142 14626
62 88 4187
41 1 5663
35 94 10354
117 103 14009
63 34 5455
104 135 26304
7 149 11125
18 14 27110
29 101 21081
19 59 24051
6 12 15265
54 77 29644
60 53 3562
140 49 1283
4 75 2221
3 24 3832
20 129 20260
109 120 23972
4 46 9782
105 93 32686
114 99 5590
123 89 19038
59 62 3960
44 16 25270
38 70 59
1 22 26265
118 16 24556
16 31 3040
63 39 28083
5 36 20711
35 25 8381
116 2 6542
116 30 17111
99 124 789
128 133 29957
40 14 10009
42 41 1724
64 29 25185
29 1 5072
86 75 1072
84 68 26154
46 69 20826
77 30 28651
49 10 4694
37 81 10117
100 118 1529
130 65 29422
6 127 6817
17 127 28667
138 82 19965
141 137 6022
113 22 6065
60 16 17903
46 113 28424
82 7 12269
19 53 31908
8 82 1013
137 81 24115
110 35 23557
141 144 29997
53 5 25346
9 99 7492
63 32 30115
90 9 24723
5 96 1053
70 130 18239
24 19 10867
110 99 28487
47 113 26634
9 23 1147
93 138 3926
148 59 6603
58 49 27831
43 51 7279
100 53 20449
83 91 28316
76 63 9568
137 98 31419
98 29 13852
117 81 4450
126 59 230
71 141 29561
148 113 1656
126 43 22362
105 49 23147
15 97 21189
70 89 27664
76 66 11522
26 16 20529
35 121 906
15 58 28963
62 75 12550
70 31 31924
1 84 22926
111 88 16337
38 79 12394
137 115 28165
92 150 19136
106 138 10005
138 74 28665
71 109 30569
82 36 9153
74 3 8195
127 127 28397
73 100 14641
75 70 944
62 142 20290
20 16 3806
86 17 31451
116 60 11065
17 94 16075
10 1 19696
124 140 13162
123 119 27359
82 19 19427
11 73 30775
80 11 23553
133 42 15496
65 125 1365
53 56 4461
25 73 26822
23 48 21578
40 106 30196
145 1 16344
5 82 1013
123 40 13429
63 13 5968
109 66 1909
105 87 4320
59 96 26807
67 101 11368
143 38 28533
107 75 3448
72 134 26223
82 127 28584
119 77 9221
62 83 23857
141 76 4325
37 28 15970
94 35 15678
19 19 21992
97 134 16829
78 27 15872
48 63 18704
78 9 5546
59 136 30239
88 44 21314
2 1 25129
12 101 28150
93 105 15870
82 16 20268
14 144 18635
123 123 22831
2 93 5178
78 121 703
115 32 16591
124 138 8024
80 96 20170
78 43 31311
133 109 7927
38 21 32529
102 9 7214
111 134 21287
43 61 4473
79 135 5842
19 54 14868
116 139 1882
108 101 28615
149 109 2662
114 57 20808
29 140 19436
66 126 7587
37 34 8361
131 99 8929
93 134 23841
17 86 19811
50 138 21893
33 129 29353
120 45 21795
9 103 11648
115 48 23244
50 116 26842
40 51 19813
49 74 19852
25 134 29892
51 55 9991
48 120 17781
79 32 32545
41 138 900
26 84 5539
143 44 28253
112 61 15835
80 41 18806
142 43 13211
50 129 26980
72 128 74
94 121 21498
27 77 19791
133 79 11160
19 90 160
150 25 9073
31 9 27968
9 28 18504
71 58 14197
75 73 12612
120 112 11057
141 114 16684
67 133 25453
42 5 6814
13 47 15461
66 105 2600
37 31 9199
33 138 32585
41 68 17007
121 92 18883
50 74 31759
106 72 17096
97 17 15679
129 80 25059
128 1 14008
30 82 2996
129 77 27754
50 85 15566
94 109 6173
144 80 7515
119 106 11192
124 73 6749
102 37 2145
97 78 26518
80 67 5875
42 20 22913
47 94 9092
66 100 26858
91 103 237
2 38 31227
113 6 23184
145 31 16098
66 66 2514
112 129 21079
79 41 4612
148 46 171
126 140 24751
150 34 13866
15 33 27008
133 47 16368
23 83 31811
92 32 2188
106 30 6322
89 2 19448
59 47 22277
110 40 30423
67 87 3456
79 65 4861
4 78 31349
54 62 22432
133 6 14198
57 53 15822
47 32 26022
6 48 27125
19 136 11377
125 10 24999
75 104 6923
136 144 28889
54 33 4748
31 127 25679
1 102 24962
100 6 26364
17 74 31562
146 24 28275
51 54 1182
88 150 18111
44 66 7173
130 82 2113
127 32 8248
41 22 8806
123 33 3990
21 66 15432
59 44 17207
29 149 2207
22 17 3397
48 121 23695
80 89 30110
135 120 28979
18 116 16627
85 19 17907
129 98 28119
91 50 11786
87 150 12421
11 122 15814
116 86 319
138 95 23187
108 11 17828
25 32 7153
122 69 4694
86 38 31312
55 78 407
119 73 19414
51 93 17538
39 89 7356
90 148 3182
44 85 10988
112 94 8218
52 83 29448
66 104 22105
85 46 13526
72 65 21782
73 7 3657
44 94 27081
31 19 21412
64 119 3252
67 80 28769
91 32 12934
80 114 12260
104 37 2096
66 25 7721
136 31 8977
53 133 7906
91 26 21563
86 63 21081
37 148 31203
9 31 5341
77 59 31494
91 147 20475
24 48 8881
86 123 23401
108 6 20667
92 39 12482
69 116 19397
26 110 22013
137 56 18763
144 143 22
73 63 9249
115 101 13291
36 10 3170
146 54 22641
80 50 29106
42 62 8682
80 88 7043
4 134 11421
65 19 12245
14 30 20653
115 120 30471
38 27 3277
24 91 7680
141 39 24711
22 96 29222
121 84 23590
106 29 24780
57 63 20136
88 47 29034
139 36 19780
94 91 24963
66 52 19106
108 118 2670
135 122 1458
99 96 13598
119 139 14845
23 14 21029
15 2 14724
141 105 31602
78 98 23693
122 114 29302
14 72 3566
22 46 18611
46 92 15023
13 52 23016
106 94 8739
130 83 1609
55 73 32708
96 139 145
91 140 23155
5 124 22226
129 125 31982
81 34 28224
45 31 18847
38 46 18806
67 51 20490
39 64 28136
148 110 21631
125 109 26738
25 121 27373
94 106 6735
112 7 27607
85 26 28383
20 142 30433
85 30 12280
134 118 30837
126 119 12738
29 20 20578
88 142 20557
146 11 21902
94 133 2137
81 26 5908
91 77 30042
52 80 16291
25 123 3592
40 38 31491
90 44 3054
114 32 25904
6 27 18480
46 140 32469
49 84 23640
116 22 29994
77 123 23839
79 132 24400
129 42 1024
94 85 14244
150 3 8708
103 92 10688
97 142 24638
114 1 22817
41 113 8936
27 61 19878
133 11 27190
6 75 2664
23 96 22567
11 39 18589
12 46 9468
26 18 13190
43 14 21548
53 68 9100
124 127 31204
49 52 1571
87 9 25968
57 106 11532
57 32 31496
95 142 26804
89 16 7451
20 123 25792
134 84 1776
43 20 18301
105 79 3586
8 134 894
141 54 4751
134 73 24272
112 91 30339
42 9 19048
103 59 480
103 134 18991
103 119 4423
96 136 18009
62 93 22195
150 89 20179
143 8 23942
31 114 14965
61 112 25386
124 55 9463
4 53 11070
55 80 31553
125 100 3731
145 45 13050
19 66 26364
53 124 18471
32 148 7512
20 149 10499
54 53 25680
4 144 14523
101 73 7241
12 43 5652
81 28 27617
27 129 5221
66 149 26799
80 136 16858
34 13 18903
63 71 19771
68 93 13699
18 50 66
40 33 25620
32 54 29131
129 32 14590
53 31 19173
65 108 12296
61 78 31072
37 10 20644
41 34 27038
44 131 20275
62 41 19663
108 148 31152
124 41 16718
41 54 5567
84 112 22660
96 137 32652
66 102 16841
110 148 27284
1 59 8422
26 132 26788
122 88 28000
51 81 2462
119 56 7541
79 10 11623
149 11 27099
36 132 30615
68 44 28597
112 97 10539
21 139 21477
106 18 16372
111 53 13759
134 6 29066
127 2 3035
10 44 30549
124 43 16194
34 138 17104
91 12 13695
69 78 7499
90 99 3880
98 50 30932
70 126 25599
100 87 24600
24 94 1732
5 62 4435
86 118 10817
144 55 29867
54 9 28224
85 43 22668
149 70 13931
62 15 16091
28 44 1605
100 125 7196
57 59 17590
109 60 17890
48 41 3819
65 126 27
40 104 30067
13 91 12571
127 46 28642
137 102 21110
88 134 21086
141 51 18687
106 132 28129
3 128 30863
25 116 3873
83 136 14429
47 40 6479
84 26 21266
61 96 20779
122 56 2521
28 24 25135
102 26 13337
135 2 2738
11 125 7591
107 22 32081
136 46 17283
26 119 13574
63 138 4999
6 113 1718
143 40 28048
147 54 30232
116 90 25859
130 96 3395
100 146 14273
76 113 32073
124 81 11239
48 93 29609
4 28 6126
35 52 9079
83 70 20737
29 90 21139
122 77 10664
28 126 6725
32 101 7962
63 103 18449
46 85 24017
138 58 13994
135 95 30260
72 9 24644
119 28 120
8 92 8892
65 124 6916
108 10 701
103 144 24242
130 149 5228
99 25 10325
125 134 22886
39 21 6863
80 135 11910
29 24 27086
1 75 14194
68 108 10678
135 105 14791
85 92 622
86 135 25191
143 149 22087
69 22 30425
98 77 24255
120 109 12928
44 119 6367
103 39 12601
20 69 2291
135 140 2557
9 133 21479
115 138 7240
5 39 7442
149 143 19003
122 105 13947
7 60 29834
9 112 6534
137 105 26386
93 93 17261
112 121 4344
129 138 114
14 92 5935
16 57 29762
113 62 11960
52 139 13371
25 108 8008
35 2 23102
90 59 15442
141 64 30413
6 61 7094
73 53 32677
44 24 6267
52 126 21529
83 112 5470
104 30 17108
143 52 17954
43 71 13520
123 8 22495
56 91 20384
13 110 28608
39 11 5472
72 105 29948
115 124 21230
40 17 17888
57 83 7471
90 117 8523
84 61 17554
106 92 1260
43 118 22046
57 39 25453
5 17 11834
11 70 25632
139 118 25777
99 15 16321
4 8 16470
67 123 19843
58 14 26261
48 144 28631
118 94 31377
115 127 17118
135 71 14172
93 115 19155
117 144 30665
76 101 12213
101 52 25477
80 144 17878
40 62 11386
23 35 15145
12 64 14505
47 39 20309
8 81 5124
15 25 4347
38 32 25319
83 124 6462
42 112 27331
149 120 17292
1 80 24118
68 115 1596
92 87 21868
129 104 27910
24 132 11504
20 67 1884
18 136 28403
131 58 28682
118 61 1867
88 122 3478
46 65 6239
72 98 26116
93 12 32658
56 54 7172
31 91 22531
26 21 25791
28 49 16587
5 140 19632
45 139 26611
119 70 18260
78 60 28120
30 67 6301
97 54 11459
131 144 30807
150 5 24273
61 145 12055
84 147 4230
122 79 10560
42 22 22689
17 34 26686
21 130 32262
61 109 8983
113 107 6879
130 98 7888
89 70 30784
141 146 7267
34 10 24558
68 35 32054
136 109 2594
144 94 16467
2 141 11095
38 75 2513
98 102 2696
138 81 614
97 111 32390
79 110 28787
95 91 8183
70 121 27394
143 113 14215
78 108 13195
6 14 7012
14 94 19665
104 46 17763
132 97 29910
149 19 26625
12 5 4236
78 84 28241
63 128 27578
118 91 10143
101 51 6559
27 5 10936
81 132 21296
88 24 17923
78 130 30212
12 55 26881
104 144 21322
86 129 10444
101 56 24672
121 103 9376
82 141 8935
41 37 28835
149 40 28766
3 132 23988
15 8 14249
7 71 5451
33 102 13294
100 83 19045
82 76 31005
1 27 14067
39 2 19624
44 142 3381
46 119 3660
14 29 6330
39 55 8614
80 120 667
30 128 27838
103 16 23293
74 23 29449
24 54 15949
96 148 4509
109 12 13994
16 82 3203
106 116 18024
70 16 20254
6 135 29479
46 91 834
86 51 10969
145 134 13886
49 132 18033
57 61 10873
133 52 12307
136 11 32472
128 88 8344
19 34 3996
72 104 28943
12 80 31035
113 144 531
62 135 10259
44 39 30228
20 85 5225
44 136 13225
45 133 8868
78 106 11147
137 90 20541
88 51 18760
129 7 32678
4 143 6301
62 126 21144
146 17 26616
5 7 28369
142 36 699
126 114 28024
113 19 18458
97 90 21087
145 47 27044
23 12 16281
56 109 26848
71 91 3874
128 114 3455
97 23 24451
142 142 5647
126 14 16825
80 146 25404
145 44 26068
138 141 25080
142 126 12535
61 51 4908
72 93 25294
18 68 20404
44 44 10640
62 76 24029
29 99 2851
93 45 10655
74 54 12037
48 47 827
22 37 16406
50 7 11729
68 2 2020
42 17 5718
47 144 3188
72 113 6868
100 45 29898
2 29 24943
55 119 29769
92 97 11263
71 95 27919
26 70 17585
25 35 10460
100 65 5696
54 83 13852
38 115 8364
2 20 24291
118 84 31919
35 103 3587
70 149 12138
148 125 23169
78 99 31994
33 22 27670
144 28 1015
55 35 2944
96 112 1294
93 49 1991
50 41 8494
125 50 13775
15 74 24070
119 16 16834
89 112 13253
14 59 25150
139 96 6232
121 57 19272
69 122 15259
108 48 4983
89 123 17724
7 107 10190
57 46 12352
24 69 31551
148 137 10592
57 11 25814
102 81 27845
144 92 11246
29 150 21706
65 136 9228
75 105 28357
68 78 556
53 37 19469
149 130 21412
40 109 13491
26 61 17133
90 147 11951
13 23 12530
23 37 18278
4 27 10671
86 103 1752
136 44 15073
67 117 25329
12 26 11839
147 40 11545
7 77 12903
59 139 12022
29 80 26948
100 81 13246
79 113 10427
70 28 29092
148 136 23232
57 135 21955
120 10 27957
72 46 13466
117 111 16498
36 91 5678
150 6 7887
139 76 13144
128 81 28488
6 133 25254
1 5 290
111 41 27800
148 108 8455
5 138 10486
50 43 29614
63 83 12984
84 101 31865
134 8 8969
61 69 31709
92 133 12438
135 100 32702
20 84 29257
43 141 12088
13 11 5821
136 14 10616
98 78 2775
85 104 19534
79 37 25625
35 76 15350
113 135 30625
43 55 28823
24 135 24161
73 104 19398
123 101 21338
118 107 4932
148 56 29237
8 150 28291
99 86 21448
35 143 18726
147 6 24829
39 93 14429
96 143 30038
107 18 5054
44 6 24147
10 125 19855
66 90 26207
60 43 16500
26 137 23062
148 19 25014
28 113 27897
10 92 20131
91 35 7916
137 74 20667
145 37 22038
17 44 1950
72 45 22778
86 126 17119
19 107 9730
9 142 226
87 131 717
21 85 28748
51 24 26365
62 141 251
105 84 21767
92 121 10846
7 89 23257
58 17 5858
29 100 12675
56 142 8991
68 91 3968
58 135 28247
63 53 8240
65 1 4587
30 77 25823
130 52 15813
127 15 7358
21 39 24313
95 62 28181
51 44 21857
62 98 5940
9 141 17453
80 69 21420
8 85 24548
128 76 18614
110 22 28643
140 37 32622
52 85 18130
59 87 28470
98 5 4799
3 6 1239
33 116 12517
82 130 9024
78 122 31314
33 141 24817
139 20 5590
114 110 20852
22 34 4365
39 13 3185
10 102 9575
84 110 27715
50 146 28523
92 17 15378
3 116 19892
139 111 20968
56 138 27225
73 90 27442
49 105 27835
19 92 8873
119 25 19177
38 84 3242
46 19 31016
25 53 847
107 25 6967
132 45 32241
85 147 11877
128 6 2019
92 142 13466
142 122 6260
1 118 2017
144 75 17065
6 108 31503
17 126 32047
83 90 6047
46 4 13153
102 77 29154
35 150 30351
56 47 1026
21 87 4796
44 74 5533
57 147 3211
77 143 14551
101 66 10037
112 11 9985
30 135 6051
33 7 1937
85 141 21618
83 17 23117
89 126 13102
61 1 19983
122 94 27039
105 94 14896
31 89 25168
21 146 16884
16 97 30834
41 133 20190
140 84 13818
80 4 10680
14 101 8253
146 62 2152
119 14 7814
58 5 31477
18 112 25430
15 67 19532
59 115 13763
111 47 31066
131 116 5947
65 95 12585
71 16 32201
7 7 31303
26 55 23449
20 30 27989
148 10 8653
72 59 14123
10 48 11000
100 71 1321
87 35 4913
116 104 19486
42 150 11568
9 95 30170
132 80 21109
150 76 28027
25 8 17775
35 29 24547
146 82 11715
58 94 23505
56 48 18218
34 148 680
37 56 25634
5 31 10253
105 30 12489
121 105 26073
77 2 15416
87 32 17481
26 111 20515
89 8 14991
89 32 15448
143 19 16071
132 62 27220
132 141 12834
123 64 21303
53 79 30722
149 98 10946
57 123 8687
95 28 12845
84 98 13241
36 115 31724
88 4 27169
81 106 1467
59 13 29657
19 2 143
127 7 32703
35 24 30271
63 1 13476
62 1 19196
89 121 26102
84 49 27893
99 35 30246
38 63 28344
67 73 22833
142 134 16089
116 27 18517
88 21 6031
43 136 32390
124 31 12074
128 37 8382
136 73 18346
130 36 15714
36 86 30884
87 47 20649
136 53 522
111 83 6637
39 120 17237
93 66 19279
149 147 26387
12 27 7548
122 103 7246
103 65 31540
21 5 19360
111 61 29592
68 134 1676
137 50 17776
141 127 31257
23 4 5087
118 66 23543
96 117 18457
87 38 19199
27 65 1086
16 9 20341
11 115 21155
13 103 3339
7 76 30631
150 80 3080
64 39 32518
20 90 24309
66 63 19474
132 71 23148
54 59 6509
66 80 31067
90 114 11772
142 60 18632
23 115 10967
150 56 3851
95 37 16279
57 28 10314
24 122 23328
124 62 2174
35 53 25588
68 114 6154
27 46 1496
10 56 22497
84 74 4853
30 70 6127
144 86 21466
22 145 17108
22 88 28100
20 47 5716
3 143 14754
8 141 24960
8 87 7810
16 37 32020
110 114 2436
129 52 10469
70 7 6732
79 125 11396
94 75 13317
25 62 18586
23 122 10058
146 75 5039
84 109 17296
73 34 6232
141 31 17409
56 3 22859
69 58 15562
121 79 23657
64 33 23093
83 68 11321
9 75 3988
95 34 21365
115 65 26747
91 76 26256
114 118 5793
132 120 2881
69 79 19949
71 80 32092
17 138 5809
127 126 31160
119 71 10036
115 107 24148
2 9 31479
95 140 17525
27 95 4091
90 123 7420
2 103 24845
128 38 8187
117 28 15170
74 50 22515
66 45 5437
120 29 31677
9 3 9847
138 66 22989
17 89 2383
25 84 3916
107 7 30063
17 75 12130
143 35 4873
150 147 18027
33 3 18776
17 66 14553
10 6 11418
45 105 19444
75 50 28423
122 134 31414
118 44 21874
61 126 9075
136 102 31623
9 96 11027
21 42 31989
130 73 30978
144 9 12255
23 127 15138
67 4 21091
113 140 17254
130 100 12323
103 3 6370
55 130 9735
139 125 5227
114 85 22973
49 104 9504
58 19 18334
138 146 13180
62 45 17660
12 8 6577
123 96 3593
23 29 24197
62 86 15836
30 117 23533
57 109 29750
21 47 19725
71 77 16407
134 146 30575
115 105 20878
104 93 17005
24 3 15626
100 36 13591
97 129 23856
55 92 16910
32 30 29103
34 93 10533
63 150 6162
98 56 15291
20 110 32629
90 79 27581
72 29 27441
7 99 29445
146 76 7211
49 117 31181
66 65 16227
73 30 19594
83 6 18537
34 6 27588
133 39 31166
15 119 8400
83 109 13897
89 129 22639
146 10 24170
145 63 24770
100 119 16468
104 41 22187
27 4 17005
1 119 424
148 147 4567
31 66 26153
51 18 29174
37 19 31598
80 125 17729
11 9 23426
18 113 735
3 70 29563
71 112 29236
141 62 2065
101 11 7546
68 5 30788
118 116 29943
139 74 2816
130 88 9389
70 37 13831
10 141 7322
20 32 31627
121 62 20455
50 37 18830
101 8 32406
16 85 30050
45 93 31271
120 68 29314
104 68 4978
111 56 154
142 113 3577
55 123 11135
67 1 9194
46 53 20748
122 112 6345
10 17 2886
40 19 9108
19 105 32051
83 150 32021
86 49 2793
17 83 19030
117 60 13759
84 50 1136
108 121 15272
143 81 13878
107 96 17687
4 3 15719
86 86 28429
29 11 102
100 115 26386
27 58 2738
42 39 11594
147 134 4494
69 124 29936
60 97 20382
112 90 5585
124 150 16732
150 93 8607
101 88 26041
120 74 1589
59 7 16939
114 71 18367
9 36 9024
130 99 29357
71 76 24197
34 89 7620
97 91 8276
70 20 14342
98 146 1655
109 109 5795
101 33 12676
87 39 9959
131 86 15014
35 4 20728
136 27 19671
137 132 23371
100 149 9078
88 102 28732
18 134 30572
95 93 16468
1 29 30917
35 50 17758
141 132 13624
42 82 15750
40 150 25576
50 114 13246
27 52 6425
84 40 20736
125 146 28746
21 84 28718
43 103 11325
124 141 18256
119 21 16844
131 7 10766
115 131 1459
59 25 6009
112 68 21718
29 41 31100
81 71 2991
63 51 18065
76 135 19683
62 7 9869
95 127 16437
117 43 24989
89 116 27213
98 97 19660
3 72 21257
11 108 10667
1 71 13146
26 99 5875
125 144 9430
137 14 20017
109 85 7302
112 106 3816
25 133 10140
83 75 20901
76 138 15377
51 75 15865
30 52 29789
45 95 21707
26 22 6491
85 120 19980
46 59 16808
96 75 17439
7 121 30433
17 73 22958
104 22 6956
90 26 8030
129 90 1528
145 91 29649
5 118 24193
131 19 3149
57 41 2283
44 40 21302
44 128 270
94 34 8432
143 86 19027
143 31 18617
12 68 15908
71 46 22167
122 33 2783
7 42 31871
66 146 13144
64 72 23593
86 18 25413
32 118 26722
3 73 1829
81 130 21425
150 54 22152
145 92 15265
134 21 30145
89 128 18214
103 109 4203
54 50 5059
76 141 24639
74 46 24702
106 9 3124
138 142 14027
131 60 14821
36 144 12532
25 3 8101
122 26 15010
131 145 28623
37 141 5016
53 55 9783
84 139 17856
111 96 9924
93 110 30488
94 48 18585
90 19 21789
49 131 27480
8 14 6861
83 45 13143
99 137 12354
50 89 2824
126 102 6191
140 97 3363
76 75 14079
36 54 26782
78 101 6049
71 45 20217
130 27 16039
66 23 18353
113 122 27668
29 16 14330
87 120 12736
41 67 13633
62 47 26142
51 83 5873
16 146 8121
11 29 25971
22 147 15005
115 100 23211
70 53 32236
2 117 84
61 59 7373
46 57 30015
103 35 29906
13 122 6342
126 91 17526
12 118 26983
84 138 28794
1 30 18269
75 135 32630
86 11 24106
101 117 8061
2 10 29310
74 68 7301
76 7 19141
149 6 1808
50 92 18761
83 37 30220
121 30 1726
32 75 25808
70 39 21165
14 125 7535
21 2 13998
25 112 20068
116 141 3380
56 129 1662
33 78 30161
99 99 24405
149 66 28222
84 126 6242
115 148 17363
105 127 3455
59 72 20785
39 117 16117
107 31 26430
88 130 18390
94 105 20102
135 21 31988
37 103 7583
29 67 1473
98 147 16595
52 104 14521
54 123 21
133 4 10825
84 58 15666
33 131 25168
17 41 869
77 29 21480
45 4 9450
84 4 22911
91 28 15611
78 133 26394
88 64 23962
16 100 19252
19 82 3559
129 65 17458
123 22 16923
107 68 21261
149 144 5235
142 20 25353
113 12 16812
52 111 17899
122 93 5695
135 86 16501
6 106 20324
51 89 5940
111 68 14933
99 11 3496
20 99 4190
122 102 3696
124 38 16650
51 108 28135
135 78 14813
92 105 4497
63 88 18552
52 33 31566
39 146 21229
146 29 4206
150 108 5313
102 150 24728
143 4 27796
143 68 27150
77 6 26743
99 104 22816
98 124 28966
100 138 32170
82 21 26054
69 3 13179
57 82 12696
37 130 732
140 9 20239
5 73 4209
7 22 18148
104 12 32175
20 8 12206
100 39 13262
33 77 4668
55 118 19213
15 130 5794
128 5 15013
82 40 23327
125 37 6613
88 108 15504
142 133 2830
28 12 953
97 97 15184
148 5 25033
103 96 20477
25 82 22196
124 33 28344
103 70 3283
36 30 19655
53 150 28351
133 146 5294
122 100 22591
105 78 25706
70 101 30529
129 23 29669
52 135 27038
116 40 11682
25 110 5851
47 11 6428
34 122 3162
69 97 21351
114 112 21847
59 145 27372
96 3 8247
21 55 7954
11 137 25420
86 117 20114
136 93 29019
116 71 22337
126 147 17645
13 83 2816
6 77 23202
24 107 3081
94 141 4592
65 74 5858
1 100 2323
86 13 2703
69 75 5153
149 136 28639
113 38 6273
143 51 26344
120 132 3371
142 46 19985
115 86 30080
120 101 12194
36 17 28609
39 50 12426
47 20 25332
65 103 5971
38 49 31078
149 102 11889
64 104 3506
142 118 19663
119 23 25095
96 124 8244
66 69 17136
138 100 31500
143 105 19125
32 17 26430
123 7 13819
73 50 27278
27 99 1279
78 139 15176
45 126 140
22 41 3641
17 132 8149
148 52 12908
78 110 404
127 41 26024
75 5 370
57 86 25000
149 81 574
109 17 8885
124 82 22605
34 42 25423
61 138 32365
119 145 580
24 60 31658
92 36 8478
74 123 8829
