100 9900
7 9 6511
7 10 22741
7 11 20175
7 12 21459
7 13 17825
7 14 3221
7 15 17870
7 16 1626
7 17 31934
7 18 15205
7 19 31783
7 20 23850
7 21 17398
7 22 22279
7 23 22701
7 24 12193
7 25 12734
7 26 1637
7 27 26534
7 28 5556
7 29 1993
7 30 10176
7 31 25705
7 32 6962
7 33 10548
7 34 15881
7 35 300
7 36 14413
7 37 16641
7 38 19855
7 39 24855
7 40 13142
7 41 11462
7 42 27611
7 43 30877
7 44 20424
7 45 32678
7 46 1752
7 47 18443
7 48 28296
7 49 12673
7 50 10040
7 51 9313
7 52 875
7 53 20072
7 54 12818
7 55 610
7 56 1017
7 57 14932
7 58 28112
7 59 30695
7 60 13169
7 61 23831
7 62 20040
7 63 26488
7 64 28685
7 65 19090
7 66 19497
7 67 2589
7 68 25990
7 69 15145
7 70 19353
7 71 19314
7 72 18651
7 73 26740
7 74 22044
7 75 11258
7 76 335
7 77 8759
7 78 11192
7 79 7605
7 80 25264
7 81 12181
7 82 28503
7 83 3829
7 84 23775
7 85 20608
7 86 29292
7 87 5997
7 88 17549
7 89 29556
7 90 25561
7 91 31627
7 92 6467
7 93 29541
7 94 26129
7 95 31240
7 96 27813
7 97 29174
7 98 20601
7 99 6077
7 100 20215
8 1 8683
8 2 8213
8 3 23992
8 4 25824
8 5 5601
8 6 23392
8 7 15759
8 9 2670
8 10 26428
8 11 28027
8 12 4084
8 13 10075
8 14 18786
8 15 15498
8 16 24970
8 17 6287
8 18 23847
8 19 32604
8 20 503
8 21 21221
8 22 22663
8 23 5706
8 24 2363
8 25 9010
8 26 22171
8 27 27489
8 28 18240
8 29 12164
8 30 25542
8 31 7619
8 32 20913
8 33 7591
8 34 6704
8 35 31818
8 36 9232
8 37 750
8 38 25205
8 39 4975
8 40 1539
8 41 303
8 42 11422
8 43 21098
8 44 11247
8 45 13584
8 46 13648
8 47 2971
8 48 17864
8 49 22913
8 50 11075
8 51 21545
8 52 28712
8 53 17546
8 54 18678
8 55 1769
8 56 15262
8 57 8519
8 58 13985
8 59 28289
8 60 15944
8 61 2865
8 62 18540
8 63 23245
8 64 25508
8 65 28318
8 66 27870
8 67 9601
8 68 28323
8 69 21132
8 70 24472
8 71 27152
8 72 25087
8 73 28570
8 74 29763
8 75 29901
8 76 17103
8 77 14423
8 78 3527
8 79 11600
8 80 26969
8 81 14015
8 82 5565
8 83 28
8 84 21543
8 85 25347
8 86 2088
8 87 2943
8 88 12637
8 89 22409
8 90 26463
8 91 5049
8 92 4681
8 93 1588
8 94 11342
8 95 608
8 96 32060
8 97 21221
8 98 1758
8 99 29954
8 100 20888
9 1 14146
9 2 690
9 3 7949
9 4 12843
9 5 21430
9 6 25620
9 7 748
9 8 27067
9 10 4536
9 11 20783
9 12 18035
9 13 32226
9 14 15185
9 15 7038
9 16 9853
9 17 25629
9 18 11224
9 19 15748
9 20 19923
9 21 3359
9 22 32257
9 23 24766
9 24 4944
9 25 14955
9 26 23318
9 27 32726
9 28 25411
9 29 21025
9 30 20355
9 31 31001
9 32 22549
9 33 9496
9 34 18584
9 35 9515
9 36 17964
9 37 23342
9 38 8075
9 39 17913
9 40 16142
9 41 31196
9 42 21948
9 43 25072
9 44 20426
9 45 14606
9 46 26173
9 47 24429
9 48 32404
9 49 6705
9 50 20626
9 51 29812
9 52 19375
9 53 30093
9 54 16565
9 55 16036
9 56 14736
9 57 29141
9 58 30814
9 59 5994
9 60 8256
9 61 6652
9 62 23936
9 63 30838
9 64 20482
9 65 1355
9 66 21015
9 67 1131
9 68 18230
9 69 17841
9 70 14625
9 71 2011
9 72 32637
9 73 4186
9 74 19690
9 75 1650
9 76 5662
9 77 21634
9 78 10893
9 79 10353
9 80 21416
9 81 13452
9 82 14008
9 83 7262
9 84 22233
9 85 5454
9 86 16303
9 87 16634
9 88 26303
9 89 14256
9 90 148
9 91 11124
9 92 12317
9 93 4213
9 94 27109
9 95 24028
9 96 29200
9 97 21080
9 98 21318
9 99 16858
9 100 24050
10 1 24155
10 2 31361
10 3 15264
10 4 11903
10 5 3676
10 6 29643
10 7 26909
10 8 14902
10 9 3561
10 11 28489
10 12 24948
10 13 1282
10 14 13653
10 15 30674
10 16 2220
10 17 5402
10 18 6923
10 19 3831
10 20 19369
10 21 3878
10 22 20259
10 23 19008
10 24 22619
10 25 23971
10 26 30003
10 27 21945
10 28 9781
10 29 26504
10 30 12392
10 31 32685
10 32 25313
10 33 6698
10 34 5589
10 35 12722
10 36 5938
10 37 19037
10 38 6410
10 39 31461
10 40 6234
10 41 12508
10 42 9961
10 43 3959
10 44 6493
10 45 1515
10 46 25269
10 47 24937
10 48 28869
10 49 58
10 50 14700
10 51 13971
10 52 26264
10 53 15117
10 54 16215
10 55 24555
10 56 7815
10 57 18330
10 58 3039
10 59 30212
10 60 29288
10 61 28082
10 62 1954
10 63 16085
10 64 20710
10 65 24484
10 66 24774
10 67 8380
10 68 29815
10 69 25951
10 70 6541
10 71 18115
10 72 1679
10 73 17110
10 74 25898
10 75 23073
10 76 788
10 77 23977
10 78 18132
10 79 29956
10 80 28689
10 81 26113
10 82 10008
10 83 12941
10 84 15790
10 85 1723
10 86 21363
10 87 28
10 88 25184
10 89 24778
10 90 7200
10 91 5071
10 92 1885
10 93 21974
10 94 1071
10 95 11333
10 96 22867
10 97 26153
10 98 14295
10 99 32168
10 100 20825
11 1 9676
11 2 15629
11 3 28650
11 4 2598
11 5 3309
11 6 4693
11 7 4686
11 8 30080
11 9 10116
11 10 12249
11 12 26667
11 13 1528
11 14 26679
11 15 7864
11 16 29421
11 17 8405
11 18 8826
11 19 6816
11 20 7516
11 21 27726
11 22 28666
11 23 29087
11 24 27681
11 25 19964
11 26 1340
11 27 5686
11 28 6021
11 29 11662
11 30 14721
11 31 6064
11 32 29309
11 33 20415
11 34 17902
11 35 29873
11 36 17124
11 37 23941
11 38 32745
11 39 31762
11 40 28423
11 41 27531
11 42 4806
11 43 12268
11 44 9318
11 45 5602
11 46 31907
11 47 24307
11 48 23481
11 49 1012
11 50 21136
11 51 26630
11 52 24114
11 53 26809
11 54 4084
11 55 23556
11 56 12290
11 57 21293
11 58 29996
11 59 29152
11 60 1054
11 61 25345
11 62 14708
11 63 248
11 64 7491
11 65 13712
11 66 5131
11 67 30114
11 68 16439
11 69 7958
11 70 24722
11 71 29704
11 72 6995
11 73 1052
11 74 25269
11 75 7479
11 76 18238
11 77 26423
11 78 27918
11 79 10866
11 80 17659
11 81 32498
11 82 28486
11 83 21196
11 84 7462
11 85 26633
11 86 12158
11 87 12022
11 88 1146
11 89 18392
11 90 13037
11 91 3925
11 92 10647
11 93 29458
11 94 6602
11 95 30807
11 96 4098
11 97 27830
11 98 29292
11 99 14600
11 100 7278
12 1 20799
12 2 18352
12 3 20448
12 4 13882
12 5 540
12 6 28315
12 7 4575
12 8 8762
12 9 9567
12 10 22336
12 11 18397
12 13 31418
12 14 19897
12 15 25828
12 16 13851
12 17 26816
12 18 24230
12 19 4449
12 20 16925
12 21 658
12 22 229
12 23 24520
12 24 10940
12 25 29560
12 26 15147
12 27 25162
12 28 1655
12 29 20675
12 30 792
12 31 22361
12 32 31754
12 33 16398
12 34 23146
12 35 8714
12 36 26946
12 37 21188
12 38 19569
12 39 8638
12 40 27663
12 41 15075
12 42 24515
12 43 11521
12 44 475
12 45 15615
12 46 20528
12 47 13234
12 48 12570
12 49 905
12 50 9464
12 51 19557
12 52 28962
12 53 14161
12 54 30524
12 55 12549
12 56 17469
12 57 330
12 58 31923
12 59 28350
12 60 14333
12 61 22925
12 62 10910
12 63 19737
12 64 16336
12 65 18337
12 66 1278
12 67 12393
12 68 7636
12 69 30714
12 70 28164
12 71 31591
12 72 19949
12 73 19135
12 74 2505
12 75 13337
12 76 10004
12 77 16337
12 78 2623
12 79 28664
12 80 9970
12 81 25608
12 82 30568
12 83 19281
12 84 7085
12 85 9152
12 86 18373
12 87 28652
12 88 8194
12 89 9876
12 90 23826
12 91 28396
12 92 7572
12 93 6249
12 94 14640
12 95 29174
12 96 18819
12 97 943
12 98 32611
12 99 1941
12 100 20289
13 1 8419
13 2 5565
13 3 3805
13 4 7585
13 5 16216
13 6 31450
13 7 1615
13 8 2609
13 9 11064
13 10 9166
13 11 16893
13 12 16074
13 14 13509
13 15 30300
13 16 19695
13 17 9573
13 18 15589
13 19 13161
13 20 31172
13 21 17968
13 22 27358
13 23 26031
13 24 26268
13 25 19426
13 26 28510
13 27 10422
13 28 30774
13 29 8779
13 30 30910
13 31 23552
13 32 4182
13 33 25391
13 34 15495
13 35 5764
13 36 874
13 37 1364
13 38 14902
13 39 28255
13 40 4460
13 41 474
13 42 6972
13 43 26821
13 44 26122
13 45 25547
13 46 21577
13 47 9789
13 48 25605
13 49 30195
13 50 27594
13 51 7950
13 52 16343
13 53 754
13 54 2481
13 55 1012
13 56 11672
13 57 23439
13 58 13428
13 59 5912
13 60 9762
13 61 5967
13 62 24408
13 63 4415
13 64 1908
13 65 17223
13 66 11759
13 67 26434
13 68 5204
13 69 29486
13 70 4319
13 71 958
13 72 5945
13 73 26806
13 74 8166
13 75 18700
13 76 11367
13 77 17692
13 78 21787
13 79 28532
13 80 30556
13 81 30974
13 82 3447
13 83 5021
13 84 18283
13 85 26222
13 86 29331
13 87 2376
13 88 28583
13 89 26948
13 90 12723
13 91 17982
13 92 22018
13 93 14776
13 94 9220
13 95 31111
13 96 32182
13 97 23856
13 98 19490
13 99 8925
13 100 4324
14 1 6486
14 2 19677
14 3 15969
14 4 11643
14 5 7534
14 6 15677
14 7 22668
14 8 31068
14 9 21991
14 10 32196
14 11 7783
14 12 16828
14 13 7727
14 15 29426
14 16 15871
14 17 10697
14 18 17612
14 19 18703
14 20 11027
14 21 11408
14 22 5545
14 23 9508
14 24 7185
14 25 30238
14 26 24237
14 27 26443
14 28 21313
14 29 22501
14 30 8850
14 31 25128
14 32 2111
14 33 23650
14 34 28149
14 35 11192
14 36 1454
14 37 15869
14 38 681
14 39 27465
14 40 20267
14 41 17713
14 42 19793
14 43 18634
14 44 25472
14 45 20972
14 46 22830
14 47 24901
14 48 28442
14 49 5177
14 50 13877
14 51 25770
14 52 702
14 53 14364
14 54 1381
14 55 16590
14 56 8823
14 57 2237
14 58 8023
14 59 32179
14 60 16595
14 61 20169
14 62 2327
14 63 12042
14 64 31310
14 65 28182
14 66 11058
14 67 7926
14 68 9487
14 69 1670
14 70 32528
14 71 5651
14 72 2258
14 73 7213
14 74 9860
14 75 25783
14 76 21286
14 77 2742
14 78 8610
14 79 4472
14 80 7128
14 81 18434
14 82 5841
14 83 20718
14 84 3503
14 85 14867
14 86 24865
14 87 10938
14 88 1881
14 89 9257
14 90 22750
14 91 28614
14 92 18598
14 93 28458
14 94 2661
14 95 26063
14 96 32756
14 97 20807
14 98 20278
14 99 19489
14 100 19435
15 1 6365
15 2 32075
15 3 7586
15 4 1386
15 5 7833
15 6 8360
15 7 13330
15 8 26048
15 9 8928
15 10 29492
15 11 12433
15 12 23840
15 13 6766
15 14 1735
15 16 19810
15 17 11599
15 18 11837
15 19 21892
15 20 31982
15 21 7328
15 22 29352
15 23 11369
15 24 31244
15 25 21794
15 26 6608
15 27 9252
15 28 11647
15 29 17432
15 30 9535
15 31 7208
15 32 3264
15 33 3497
15 34 23243
15 35 27649
15 36 22015
15 37 26841
15 38 189
15 39 16100
15 40 19812
15 41 30648
15 42 9523
15 43 19851
15 44 24474
15 45 28633
15 46 29891
15 47 27200
15 48 19854
15 49 9990
15 50 25697
15 51 4919
15 52 17780
15 53 22578
15 54 12931
15 55 32544
15 56 3340
15 57 13487
15 58 899
15 59 22525
15 60 8483
15 61 5538
15 62 7492
15 63 6193
15 64 28252
15 65 25011
15 66 1560
15 67 15834
15 68 1840
15 69 31497
15 70 2785
15 71 18529
15 72 31540
15 73 18805
15 74 28791
15 75 13392
15 76 13210
15 77 13549
15 78 21578
15 79 26979
15 80 30971
15 81 9277
15 82 73
15 83 20193
15 84 1620
15 85 21497
15 86 13826
15 87 31276
15 88 19790
15 89 6582
15 90 13578
15 91 11159
15 92 20418
15 93 26489
15 94 159
15 95 3449
15 96 12924
15 97 9072
15 98 10380
15 99 27008
15 100 27967
16 1 10208
16 2 6477
16 3 18503
16 4 15370
16 5 32607
16 6 14196
16 7 12074
16 8 13722
16 9 12611
16 10 19019
16 11 28761
16 12 11056
16 13 12890
16 14 31163
16 15 16683
16 17 13716
16 18 19932
16 19 25452
16 20 2741
16 21 4954
16 22 6813
16 23 2862
16 24 10396
16 25 15460
16 26 20615
16 27 10904
16 28 2599
16 29 20136
16 30 4680
16 31 9198
16 32 27032
16 33 14387
16 34 32584
16 35 7240
16 36 3517
16 37 17006
16 38 8670
16 39 241
16 40 18882
16 41 25249
16 42 3523
16 43 31758
16 44 12105
16 45 29621
16 46 17095
16 47 7296
16 48 9916
16 49 15678
16 50 10178
16 51 13579
16 52 25058
16 53 27577
16 54 12750
16 55 14007
16 56 23729
16 57 24081
16 58 2995
16 59 2678
16 60 24676
16 61 27753
16 62 20899
16 63 11784
16 64 15565
16 65 3093
16 66 13608
16 67 6172
16 68 11243
16 69 29929
16 70 7514
16 71 10168
16 72 5055
16 73 11191
16 74 5973
16 75 8922
16 76 6748
16 77 5651
16 78 10986
16 79 2144
16 80 16446
16 81 31577
16 82 26517
16 83 14629
16 84 29916
16 85 5874
16 86 15791
16 87 15469
16 88 22912
16 89 8146
16 90 30693
16 91 9091
16 92 9815
16 93 26949
16 94 26857
16 95 20640
16 96 26052
16 97 236
16 98 8551
16 99 9487
16 100 31226
17 1 28162
17 2 16955
17 3 23183
17 4 8394
17 5 30180
17 6 16097
17 7 3065
17 8 27065
17 9 2513
17 10 9261
17 11 12578
17 12 21078
17 13 16878
17 14 14140
17 15 4611
17 16 31947
17 18 2445
17 19 170
17 20 29975
17 21 13489
17 22 24750
17 23 6149
17 24 3333
17 25 13865
17 26 22214
17 27 17282
17 28 27007
17 29 27432
17 30 8896
17 31 16367
17 32 28522
17 33 4882
17 34 31810
17 35 17641
17 36 7231
17 37 2187
17 38 6705
17 39 6479
17 40 6321
17 41 6538
17 42 31351
17 43 19447
17 44 24208
17 45 9646
17 46 22276
17 47 25759
17 48 30189
17 49 30422
17 50 27666
17 51 8486
17 52 3455
17 53 2028
17 54 29614
17 55 4860
17 56 29253
17 57 11777
17 58 31348
17 59 12503
17 60 10861
17 61 22431
17 62 29082
17 63 12455
17 64 14197
17 65 22106
17 66 8752
17 67 15821
17 68 17296
17 69 26281
17 70 26021
17 71 24455
17 72 15947
17 73 27124
17 74 18318
17 75 9135
17 76 11376
17 77 1774
17 78 29859
17 79 24998
17 80 12074
17 81 9253
17 82 6922
17 83 10635
17 84 1643
17 85 28888
17 86 8153
17 87 13232
17 88 4747
17 89 28680
17 90 19926
17 91 25678
17 92 6450
17 93 14801
17 94 24961
17 95 14199
17 96 20855
17 97 26363
17 98 5716
17 99 10573
17 100 31561
18 1 23245
18 2 6473
18 3 28274
18 4 1550
18 5 24353
18 6 1181
18 7 4287
18 8 2699
18 9 18110
18 10 18643
18 11 17465
18 12 7172
18 13 2529
18 14 9981
18 15 2112
18 16 13476
18 17 4381
18 19 8247
18 20 26890
18 21 16671
18 22 8805
18 23 32372
18 24 30032
18 25 3989
18 26 9320
18 27 23165
18 28 15431
18 29 9658
18 30 11293
18 31 17206
18 32 26578
18 33 16948
18 34 2206
18 35 27171
18 36 18166
18 37 3396
18 38 16697
18 39 31020
18 40 23694
18 41 15529
18 42 14788
18 43 30109
18 44 17984
18 45 11969
18 46 28978
18 47 21617
18 48 4015
18 49 16626
18 50 3684
18 51 9168
18 52 17906
18 53 25928
18 54 12097
18 55 28118
18 56 24390
18 57 15199
18 58 11785
18 59 14486
18 60 19199
18 61 12420
18 62 20710
18 63 18271
18 64 15813
18 65 27415
18 66 6085
18 67 318
18 68 3580
18 69 1331
18 70 7267
18 71 8387
18 72 13444
18 73 23186
18 74 14507
18 75 4360
18 76 17827
18 77 28074
18 78 26431
18 79 7152
18 80 30271
18 81 10268
18 82 4693
18 83 19885
18 84 337
18 85 31311
18 86 17604
18 87 12677
18 88 406
18 89 7768
18 90 29022
18 91 19413
18 92 5000
18 93 542
18 94 17537
18 95 30038
18 96 21388
18 97 7355
18 98 13289
18 99 31647
18 100 3181
19 1 13093
19 2 16584
19 3 10987
19 4 10761
19 5 20493
19 6 8217
19 7 9501
19 8 17482
19 9 29447
19 10 15665
19 11 10753
19 12 22104
19 13 15084
19 14 19095
19 15 13525
19 16 30221
19 17 3964
19 18 21781
19 20 4872
19 21 8106
19 22 3656
19 23 3343
19 24 22593
19 25 27080
19 26 16080
19 27 14868
19 28 21411
19 29 13713
19 30 20968
19 31 3251
19 32 27216
19 33 12079
19 34 28768
19 35 17040
19 36 31531
19 37 12933
19 38 23779
19 39 20663
19 40 12259
19 41 26653
19 42 27936
19 43 2095
19 44 24365
19 45 11874
19 46 7720
19 47 26835
19 48 25680
19 49 8976
19 50 18455
19 51 5725
19 52 4071
19 53 24808
19 54 13559
19 55 9156
19 56 5602
19 57 17832
19 58 7905
19 59 10440
19 60 7375
19 61 21562
19 62 22885
19 63 21962
19 64 21080
19 65 1836
19 66 10797
19 67 31202
19 68 10508
19 69 10080
19 70 5340
19 71 12076
19 72 9058
19 73 31493
19 74 7740
19 75 8546
19 76 20474
19 77 24773
19 78 19097
19 79 8880
19 80 23335
19 81 11072
19 82 23400
19 83 707
19 84 22955
19 85 20666
19 86 4141
19 87 23588
19 88 12481
19 89 17168
19 90 28315
19 91 19396
19 92 16225
19 93 1009
19 94 22012
19 95 18136
19 96 11455
19 97 18762
19 98 25043
19 99 742
19 100 21
20 1 17922
20 2 24512
20 3 9248
20 4 26018
20 5 27368
20 6 23717
20 7 9714
20 8 17650
20 9 13290
20 10 3335
20 11 12759
20 12 3169
20 13 21895
20 14 5303
20 15 22640
20 16 21979
20 17 24199
20 18 29105
20 19 24791
20 21 18661
20 22 8681
20 23 3652
20 24 8753
20 25 24033
20 26 32029
20 27 15987
20 28 7042
20 29 26253
20 30 20083
20 31 11420
20 32 15814
20 33 32718
20 34 12244
20 35 31063
20 36 7229
20 37 20652
20 38 18864
20 39 4769
20 40 30470
20 41 15005
20 42 21047
20 43 1594
20 44 21487
20 45 24326
20 46 3276
20 47 21323
20 48 6540
20 49 7679
20 50 23990
20 51 32588
20 52 24710
20 53 29271
20 54 17945
20 55 29221
20 56 28470
20 57 20183
20 58 23589
20 59 23955
20 60 4978
20 61 24779
20 62 5006
20 63 13262
20 64 20135
20 65 23487
20 66 27196
20 67 29033
20 68 2088
20 69 12935
20 70 19779
20 71 15993
20 72 14790
20 73 24962
20 74 18965
20 75 11001
20 76 19105
20 77 11807
20 78 24567
20 79 2669
20 80 3134
20 81 32671
20 82 1457
20 83 12998
20 84 3545
20 85 13597
20 86 14218
20 87 8838
20 88 14844
20 89 7372
20 90 8563
20 91 21028
20 92 29264
20 93 28801
20 94 14723
20 95 13490
20 96 7604
20 97 31601
20 98 24227
20 99 11197
20 100 23692
21 1 19771
21 2 20363
21 3 29301
21 4 22363
21 5 7721
21 6 3565
21 7 17421
21 8 23445
21 9 18610
21 10 495
21 11 16741
21 12 15022
21 13 31812
21 14 29151
21 15 23015
21 16 8055
21 17 3393
21 18 8738
21 19 15279
21 20 19882
21 22 1608
21 23 12654
21 24 3822
21 25 32707
21 26 24245
21 27 1338
21 28 144
