200 20000
150 157 25562
28 68 29542
130 41 27814
175 2 6078
16 84 8214
193 25 5602
193 160 2671
29 28 4085
76 187 15499
171 88 23848
5 104 21222
64 107 2364
11 172 27490
41 165 25543
20 114 7592
105 19 9233
151 6 4976
140 104 11423
99 48 13585
49 172 17865
114 76 21546
113 147 18679
170 63 8520
186 90 15945
66 141 23246
109 119 27871
2 124 21133
73 153 25088
171 164 29902
104 24 3528
1 170 14016
166 29 21544
148 89 2944
38 10 26464
50 82 1589
143 9 32061
22 159 29955
89 147 691
150 44 21431
21 149 27068
137 184 18036
27 186 7039
54 30 11225
149 124 3360
58 167 4945
156 119 32727
12 26 20356
2 150 9497
185 116 17965
143 76 17914
143 197 21949
73 27 14607
174 30 32405
106 27 29813
176 94 16566
37 137 29142
15 195 8257
53 137 30839
83 156 21016
132 31 17842
26 12 32638
187 91 1651
63 35 10894
154 17 13453
9 63 22234
55 104 16635
104 57 149
125 118 4214
110 29 29201
81 119 16859
51 156 31362
65 104 3677
44 110 14903
162 90 24949
83 54 30675
21 3 6924
32 170 3879
60 9 22620
172 4 21946
182 105 12393
86 114 6699
190 123 5939
38 11 31462
35 109 9962
160 94 1516
70 138 28870
59 101 13972
65 118 16216
156 16 18331
40 13 29289
83 155 16086
111 85 24775
181 16 25952
142 116 1680
111 99 23074
189 178 18133
157 90 26114
9 142 15791
124 164 29
185 179 7201
72 86 21975
72 134 22868
154 96 32169
26 77 15630
51 199 3310
94 87 30081
117 50 26668
129 80 7865
22 6 8827
17 117 27727
67 88 27682
165 141 5687
22 63 14722
65 110 20416
103 74 17125
142 146 31763
24 132 4807
69 119 5603
108 108 23482
13 137 26631
115 10 4085
157 91 21294
197 153 1055
146 109 249
92 113 5132
115 40 7959
123 105 6996
53 70 7480
39 24 27919
67 60 32499
87 197 7463
34 159 12023
147 193 13038
126 48 29459
3 8 4099
31 93 14601
79 200 18353
49 83 541
116 176 8763
168 137 18398
19 98 25829
52 17 24231
50 126 659
30 121 10941
161 148 25163
56 76 793
162 155 16399
147 115 26947
189 170 8639
64 76 24516
122 76 15616
129 35 12571
106 65 19558
163 162 30525
150 70 331
124 151 14334
126 111 19738
194 37 30715
165 192 19950
136 106 13338
5 138 2624
65 171 25609
169 82 7086
153 174 28653
195 77 23827
197 173 6250
41 175 18820
144 12 1942
90 20 5566
6 186 16217
51 16 2610
65 167 16894
75 110 30301
96 174 15590
162 173 17969
159 32 26269
27 111 10423
175 180 30911
153 183 25392
96 165 875
165 103 28256
61 75 6973
22 123 25548
178 190 25606
196 195 7951
144 155 2482
13 73 23440
29 113 9763
168 9 4416
109 24 11760
35 5 29487
120 159 5946
7 167 18701
168 93 21788
133 157 30975
48 22 18284
23 132 2377
184 149 12724
183 19 14777
21 112 32183
57 91 8926
125 87 19678
170 44 7535
78 69 31069
192 197 7784
29 128 29427
72 98 17613
104 28 11409
39 38 26444
114 102 8851
129 112 23651
150 193 1455
70 82 27466
68 114 19794
31 102 28443
178 78 25771
103 165 1382
191 24 2238
24 180 16596
170 128 12043
111 183 11059
127 88 1671
129 52 2259
14 61 25784
87 143 8611
73 129 18435
42 119 3504
68 66 10939
82 58 22751
15 199 28459
62 64 32757
8 79 19490
36 166 32076
187 187 7834
161 131 26049
129 93 12434
41 167 1736
11 200 11838
93 183 7329
153 170 31245
195 9 9253
48 33 9536
9 65 3498
44 50 22016
42 190 16101
13 49 9524
52 75 28634
92 1 19855
191 98 4920
181 179 12932
145 141 13488
100 126 8484
139 93 6194
53 12 1561
35 41 31498
186 130 31541
6 192 13393
11 150 21579
180 172 9278
74 194 1621
98 27 31277
191 183 13579
160 19 26490
160 50 12925
73 181 27009
104 171 32608
197 75 13723
12 20 28762
84 117 19933
53 142 4955
14 63 10397
61 16 10905
200 137 4681
199 33 14388
185 41 3518
7 71 242
83 50 3524
159 106 29622
79 179 13580
59 178 12751
8 130 24082
196 79 24677
154 100 11785
166 94 13609
173 44 29930
115 169 5056
192 174 8923
149 52 10987
145 47 31578
118 30 29917
75 192 15470
92 16 26950
58 41 26053
37 152 9488
27 163 16956
184 195 30181
98 66 27066
114 62 12579
79 79 14141
12 148 2446
171 176 13490
151 150 3334
66 15 17283
8 33 8897
168 123 4883
11 42 7232
122 139 31352
48 9 9647
77 160 30190
23 67 8487
56 29 29615
61 54 11778
149 104 10862
32 83 12456
198 107 8753
22 97 26282
22 56 15948
125 119 9136
177 175 29860
199 75 9254
123 36 1644
89 154 13233
148 81 19927
79 51 14802
162 200 20856
164 117 10574
162 46 6474
75 151 24354
182 88 2700
111 44 17466
173 130 9982
113 77 4382
48 91 16672
6 173 30033
190 121 23166
32 59 11294
7 179 16949
7 172 18167
197 98 31021
95 130 14789
110 185 11970
179 18 4016
27 85 9169
107 129 12098
119 191 15200
186 87 19200
21 111 18272
14 16 6086
119 181 1332
68 188 13445
187 108 4361
28 75 26432
153 72 10269
94 86 338
112 5 12678
7 169 29023
14 1 543
138 39 21389
156 90 31648
182 94 16585
188 162 20494
18 102 17483
48 66 10754
105 85 19096
126 22 3965
182 73 8107
57 144 22594
81 81 14869
12 114 20969
169 41 31532
134 180 20664
60 54 27937
96 166 11875
121 36 25681
177 56 5726
72 9 13560
157 3 17833
106 41 7376
163 86 21963
81 37 10798
3 109 10081
141 77 9059
94 141 8547
75 174 19098
81 136 11073
1 108 22956
67 142 23589
82 169 28316
197 26 1010
163 44 743
49 19 27369
118 115 17651
91 136 12760
170 96 5304
41 180 24200
106 192 18662
82 53 8754
34 30 15988
43 54 20084
21 15 32719
45 64 7230
53 65 4770
71 6 21048
195 88 24327
77 124 6541
80 191 32589
111 72 17946
22 71 20184
190 156 4979
180 7 13263
136 88 27197
34 89 12936
180 194 14791
163 166 11002
106 8 24568
70 135 32672
58 199 3546
198 19 8839
45 173 8564
29 65 28802
124 91 7605
2 28 11198
93 172 20364
102 164 7722
166 22 23446
11 96 16742
23 13 29152
16 56 3394
139 80 19883
9 55 3823
108 46 1339
145 91 31340
155 5 4624
26 79 21725
182 131 29734
24 195 29131
47 188 29446
6 17 5751
90 139 21964
136 98 32210
31 25 1909
138 75 31921
173 94 3856
135 162 31057
7 185 7076
183 120 6742
33 85 12780
80 84 20668
37 126 24119
138 29 32120
178 138 14092
157 196 16061
102 194 3433
137 181 14876
108 185 28075
120 191 20477
42 152 8330
91 175 23073
192 190 15788
91 40 14894
54 64 10682
104 6 24177
80 96 6140
69 199 21084
40 116 27622
194 27 15723
39 29 12582
200 179 11892
24 144 24835
44 150 2703
108 103 25142
88 147 15892
38 14 11401
17 91 13163
136 127 19411
78 183 26261
190 106 13875
64 123 32196
167 161 6039
189 12 28246
68 26 26868
190 143 13064
148 103 29618
100 24 17227
4 49 21052
171 37 9459
168 57 9406
132 163 26820
176 157 7532
96 45 30592
4 189 18916
51 120 6273
192 184 10134
176 43 23570
101 155 12079
186 58 25334
94 91 10104
151 34 10723
72 12 18991
139 42 23259
48 153 9659
80 103 32684
191 3 15569
23 96 6136
9 162 16743
195 100 23189
179 43 31358
142 48 7470
146 181 31914
165 111 20062
186 74 27505
63 104 28103
70 155 3530
153 75 19150
131 45 10845
50 119 24066
164 153 28774
71 132 6748
112 70 14399
99 104 27353
80 54 13044
123 89 1564
35 51 17023
41 112 9493
52 181 15478
17 77 19179
21 16 22349
199 180 31636
58 84 1663
103 63 19421
171 23 9274
42 87 28889
118 118 1893
99 68 11750
66 190 6933
20 82 2004
131 29 18632
190 153 18631
173 65 6408
96 29 29682
91 11 26178
72 37 6460
44 41 27634
38 94 22631
75 194 28783
4 62 8291
63 108 20998
152 24 8891
118 41 28704
167 84 23662
60 46 20387
52 166 19602
41 10 1498
84 51 18059
22 176 30582
188 72 4288
200 105 24980
139 101 531
62 119 206
141 29 24460
23 199 3761
99 136 10482
15 168 18494
197 162 7747
139 71 20539
77 156 24918
172 161 5753
159 34 32256
66 127 2402
35 160 10394
149 74 18793
194 134 30138
104 91 28212
95 69 32628
99 190 15249
80 48 11150
132 70 30876
199 50 25437
200 124 1444
132 155 22862
35 186 23968
17 194 16705
67 154 30309
24 85 30793
68 49 32470
131 12 19815
91 28 23744
5 200 16475
196 107 5159
190 59 27810
90 48 41
19 165 17976
27 90 2504
67 13 6841
171 77 25396
42 187 17652
110 188 20084
86 191 31251
87 156 11382
129 103 24278
63 25 3566
73 33 30886
29 47 20890
79 84 24926
66 61 5046
179 22 13856
121 128 24774
135 52 22676
137 135 21002
138 111 5975
191 157 1072
83 26 18719
174 113 13038
199 106 7163
118 93 19540
48 147 19104
32 116 840
59 30 2646
195 200 19646
73 76 21863
73 174 2481
39 98 3543
9 4 23278
126 135 1402
79 183 20170
137 79 17940
139 122 31427
64 78 21576
125 182 27701
162 63 16003
49 96 685
17 138 9508
194 85 2945
60 22 7059
44 69 10678
120 58 23042
92 65 1624
116 73 17930
42 116 17616
137 158 27760
101 53 5094
42 30 12449
28 199 16225
125 75 18134
86 39 12171
110 79 6924
86 1 23025
194 106 9413
166 168 15408
78 185 705
191 35 10892
22 86 27735
191 143 17999
87 19 15622
25 198 21377
55 70 18109
128 94 26069
167 103 2439
1 20 14319
91 185 16340
157 9 4633
79 15 13788
40 75 25021
28 155 1989
42 199 13643
3 122 30105
147 57 18510
34 109 19762
134 87 14805
186 143 18843
61 162 31621
144 179 1188
114 64 4592
135 16 657
162 13 28412
160 52 18739
171 125 5508
8 185 10952
102 90 24959
42 191 17014
13 56 21061
94 73 25403
77 144 7374
67 52 15276
129 133 10762
70 104 32730
108 93 2452
154 193 22571
120 73 23408
95 106 28441
184 63 21410
8 39 4361
72 172 20655
148 115 14524
30 90 6767
88 157 26633
71 140 20667
123 84 8161
154 106 27092
60 187 31688
30 43 28318
46 157 13389
53 155 30467
34 161 26920
32 139 21268
177 99 24315
121 54 24008
70 17 9723
43 8 15464
61 148 13794
31 118 23044
177 115 16627
118 135 20621
172 193 8965
155 67 14694
65 176 13001
13 101 7552
77 180 10944
78 190 362
186 73 11435
145 162 25564
105 147 23889
109 158 1431
124 65 4075
147 38 1982
119 12 16293
192 33 27124
62 192 31462
131 99 17370
196 42 5937
68 29 31454
110 174 17982
104 170 6817
84 168 5386
3 31 17158
82 168 8311
78 46 32765
39 72 2048
116 193 27312
58 6 54
172 181 22741
131 76 24321
191 178 10999
187 5 4490
32 145 8389
11 119 26920
60 128 14610
120 80 22717
101 197 16854
59 31 24594
7 50 14855
73 161 12295
55 134 147
30 72 10429
160 42 29422
89 167 12034
86 71 25330
62 61 2209
183 163 32507
79 180 1898
88 139 14470
184 141 22796
67 34 13510
158 118 26135
54 136 12259
194 44 21694
67 152 18141
95 138 5175
113 98 9552
96 18 23493
93 38 27531
14 97 21711
190 29 5810
187 145 18841
183 170 6121
194 93 14963
15 128 26808
195 106 14714
65 4 28996
163 182 26947
110 49 21769
25 112 7955
36 128 14634
41 63 15128
178 18 2341
143 101 28401
159 77 3155
136 31 5832
96 138 15624
123 128 28030
12 12 11755
81 54 3294
122 186 26529
44 1 10556
72 71 7453
176 32 13641
135 41 7987
35 49 1540
166 197 10313
63 53 30732
188 65 32558
49 157 20171
51 183 7302
94 100 23333
45 132 76
5 51 15027
67 139 19802
24 44 442
181 96 7919
60 164 12629
130 89 28855
14 180 18570
67 80 27578
38 3 23116
93 124 2873
49 124 11154
149 196 25198
109 109 17412
194 66 26782
3 11 24829
57 106 8966
24 170 11716
54 6 23685
79 146 21841
34 86 26901
169 195 16634
86 149 18282
33 57 29911
73 183 23902
107 36 17861
72 128 7138
144 169 28234
196 172 7604
143 12 7880
35 113 24594
131 162 23235
59 127 5907
192 44 6189
28 120 26485
25 94 30436
25 95 3583
68 28 22006
147 87 16590
141 38 22851
160 179 28957
78 4 28043
101 12 5226
144 196 21017
16 5 21007
169 42 30336
99 126 28314
24 113 24619
58 197 8340
87 95 7847
44 123 12912
81 56 26359
48 71 991
74 128 3414
55 97 12473
51 42 4642
47 126 28214
25 130 8696
4 195 7994
80 42 18126
135 61 23001
108 22 27693
94 118 7718
4 144 17894
40 12 26926
29 179 10749
51 93 26445
55 24 24354
37 148 21347
27 62 3905
39 172 26887
6 100 22057
129 68 3752
20 192 18167
118 47 17094
188 22 22913
68 100 32445
98 2 3329
143 105 1769
63 121 21245
119 26 21220
185 175 10985
60 150 17015
96 104 5033
52 138 26815
164 52 1220
91 118 21684
119 185 27253
187 70 26249
138 198 425
169 28 28149
194 183 29272
70 94 20878
15 105 485
144 96 26812
94 93 6799
191 100 14891
94 75 1550
175 115 20174
70 19 26866
34 39 19912
53 64 6509
150 89 12246
32 121 10107
72 169 6422
59 158 9648
183 39 24123
124 107 18707
190 157 30346
152 124 7119
151 98 11837
192 7 4511
14 52 25881
45 144 7742
46 179 4950
106 115 19786
28 25 17205
157 118 6228
156 103 14287
69 99 8980
12 90 10759
91 176 28411
133 90 27297
151 113 20123
130 73 25837
78 154 13977
71 86 32653
152 198 19752
2 36 16694
73 117 6717
39 97 18940
145 57 12827
103 159 24589
22 187 14109
178 29 21980
148 150 1281
46 129 14063
27 120 10678
92 48 13786
32 7 8685
155 170 14710
157 22 15946
66 17 21861
98 136 5191
78 50 21006
87 189 18676
144 178 10131
88 156 22483
54 1 27755
90 89 25216
9 111 941
200 198 9708
55 105 8238
86 100 30793
14 13 18683
184 152 16130
138 34 16601
65 84 11858
169 111 21969
109 42 27733
38 85 32500
102 70 28584
57 93 7641
88 13 13811
21 36 1664
16 98 18678
175 135 27554
134 79 2287
150 113 26985
25 193 6505
23 56 18914
63 74 20085
161 123 26054
198 23 19751
138 118 4007
132 198 27506
37 158 6600
91 99 986
48 85 593
126 197 29856
29 139 17343
29 196 30743
38 107 6768
54 194 28506
147 10 13925
55 66 12240
7 10 15493
100 176 31037
62 48 15619
14 128 15713
97 110 27842
131 91 9035
116 87 3524
67 145 32737
38 17 5894
150 172 10845
178 86 26201
191 86 28326
119 69 10007
130 9 14542
26 137 11981
117 71 15385
148 129 27937
5 101 7524
165 12 16041
51 105 23484
167 142 2671
46 107 9089
57 108 8267
58 79 14200
75 156 25192
191 33 30859
197 118 28291
168 108 8235
47 63 19403
40 27 19096
107 115 10351
187 80 17777
23 80 32302
13 77 3165
158 171 6039
113 145 16562
181 1 30644
57 62 2648
140 9 9291
53 180 32619
20 8 22285
148 178 15676
14 110 13372
43 140 6337
22 102 26035
130 159 1437
70 98 28505
199 3 23106
39 33 20066
117 82 15580
24 128 1772
114 183 6141
17 89 15320
190 114 18260
52 72 23284
165 39 3013
185 160 23502
175 134 5060
115 50 6596
123 142 20417
178 53 566
92 139 13311
168 56 13788
25 23 16440
42 49 26805
35 169 31442
73 69 19975
177 138 20634
42 146 18019
16 175 19253
47 157 25525
167 182 8145
41 135 15297
77 28 1206
19 92 31642
66 192 22472
60 101 20218
17 144 14625
65 106 1158
103 67 9276
47 33 29790
47 146 6004
153 102 8327
154 185 19650
26 171 14337
196 194 11324
133 57 15897
11 177 5693
151 91 13796
53 151 8316
37 162 3761
185 130 2535
51 83 16807
137 185 10791
18 183 19067
117 189 9426
102 11 6451
183 22 5194
39 155 4594
96 81 5639
168 21 4346
84 66 24697
34 191 22633
190 40 20184
18 130 6754
80 14 10601
53 146 19862
152 119 28964
14 108 29555
77 18 11212
30 65 15967
132 143 10699
123 156 27588
58 159 4465
163 111 30947
66 181 13166
147 141 27298
43 65 23195
185 71 32716
1 7 32107
103 97 8834
12 68 416
46 176 6355
49 120 13080
189 122 7593
198 198 13510
53 72 659
123 60 7998
200 100 4121
121 37 16985
113 116 23954
86 142 10200
170 82 4880
109 8 5260
107 50 24076
27 125 27608
175 85 20129
147 146 20482
115 150 24169
139 108 26794
18 156 16642
144 134 32098
80 137 19556
34 155 931
53 105 20280
89 71 31755
73 177 26702
16 87 4232
81 176 30261
115 139 16658
191 39 28982
48 43 24619
71 32 24062
20 182 20991
34 73 1564
103 103 26929
122 99 31448
146 7 2223
87 195 23578
45 84 21548
41 86 16465
124 138 16654
169 131 15256
67 59 22513
57 119 13202
143 77 31507
103 85 15024
71 113 8251
76 112 26851
196 89 11521
102 184 24799
93 49 6785
46 188 14463
144 59 16860
72 17 8173
33 42 17684
89 16 13977
117 99 40
84 6 19998
147 170 23676
118 188 15021
31 43 21736
190 174 3481
74 178 787
182 186 523
146 180 16086
114 136 19736
84 187 16097
49 86 14753
122 61 21983
37 89 19920
37 193 27066
79 199 31497
187 12 10977
148 122 23203
46 103 28565
140 173 2258
171 121 31655
160 81 7299
192 161 30511
192 68 22034
76 137 30500
176 191 14377
57 73 20704
87 168 9516
143 96 3567
57 187 8438
199 27 18365
86 66 18909
141 161 2815
155 13 19753
139 107 12526
31 50 23180
80 114 28839
118 22 14146
192 170 21840
109 166 23763
74 82 21971
148 54 22709
109 116 4430
67 90 14664
172 142 16260
32 173 2515
167 189 18171
169 200 656
51 45 12937
79 7 29428
114 124 32372
128 74 23462
174 135 31103
188 18 31464
154 127 20596
96 14 2407
171 60 23306
97 34 24224
53 80 30520
127 194 31586
66 172 15445
108 72 24088
100 120 8597
116 153 22493
154 58 27591
160 158 10887
10 66 25687
20 60 22314
36 29 4102
132 179 26075
196 44 31275
117 25 30512
186 123 8972
58 96 8175
39 184 26659
96 123 16984
32 104 2233
101 191 21481
9 106 32703
59 19 10558
162 121 5029
57 114 3333
121 159 21075
188 95 4984
165 65 19715
147 191 10426
56 164 31468
193 32 22620
149 121 9080
92 167 27588
9 127 14826
160 119 3221
36 115 25457
148 157 30135
161 152 16209
79 95 12590
125 177 9695
91 190 29373
20 102 21703
45 124 26540
10 28 6638
187 17 1828
170 24 14900
115 16 3645
37 70 10379
77 59 7953
47 138 5916
189 17 7289
183 75 20334
116 57 25657
63 17 24525
130 43 1985
73 50 23397
27 183 10203
176 17 30666
153 160 12756
18 45 3555
44 25 32000
23 122 15734
14 118 15794
74 61 31176
75 186 32502
23 9 27396
27 121 26292
189 130 9073
178 194 9
55 123 30877
138 17 13804
91 113 12290
54 180 7300
123 103 27603
170 55 12730
135 39 12275
27 64 28135
173 149 16454
104 108 25519
134 38 20696
180 62 23145
60 162 21908
177 73 20646
193 173 629
197 12 15536
36 30 3717
150 21 23297
125 121 24527
7 184 3446
175 92 26589
139 65 18105
5 24 14853
125 150 20136
191 147 7329
56 5 31742
110 182 12780
103 84 693
133 113 26100
162 48 22406
91 170 29960
29 140 21229
181 72 21779
41 57 22149
45 146 16126
11 99 25617
27 73 27480
194 83 3006
137 134 11106
188 133 15639
166 65 14519
200 33 17509
97 39 23979
39 46 4060
170 145 27363
170 50 26519
68 159 32144
62 4 9191
187 27 3604
24 148 5397
167 31 21666
153 1 3618
174 187 10669
198 180 26225
129 61 12159
26 68 19313
135 53 5170
163 171 8212
36 91 1712
65 151 28961
146 168 21755
143 89 10274
16 180 30838
189 70 11887
31 10 4641
122 120 29882
27 21 1412
55 94 21985
158 200 30337
30 151 21458
6 166 2335
50 95 28593
71 120 23018
114 54 16118
178 161 21506
154 192 6563
177 55 20073
135 17 25051
194 146 1853
145 60 28367
86 40 2719
108 69 3555
51 33 13800
21 136 31099
193 117 26183
30 117 3060
159 184 22400
136 158 20071
72 143 17781
78 7 28296
87 4 8253
119 36 7286
29 79 25961
102 150 2365
186 27 17158
138 42 18939
194 97 31034
94 169 27874
136 110 30097
182 162 25740
185 124 28500
132 50 25443
7 51 28288
41 170 9224
189 68 12084
1 159 15607
139 64 20921
167 159 19686
24 30 19299
157 71 23176
197 84 9989
20 147 32191
76 70 25520
142 198 8546
55 159 14059
195 192 13342
38 101 13233
159 181 27086
14 85 5254
128 86 2427
71 137 3282
171 150 1349
78 200 16836
174 138 8352
132 18 5234
172 177 25530
132 45 20343
68 1 7529
117 35 5000
158 41 582
24 142 7132
150 140 9300
176 100 14364
46 127 202
25 84 7390
136 25 18896
146 171 11484
118 193 28753
125 174 27741
56 69 22071
44 31 15757
166 115 2981
59 159 8125
9 112 6668
118 129 17591
100 181 13871
191 13 14001
65 76 20085
83 112 20107
69 45 23827
37 167 11593
189 39 15866
13 148 7447
60 53 5772
57 111 32058
67 51 12671
146 126 31149
75 175 7044
30 137 6764
17 59 23935
102 62 32656
140 83 14025
101 176 19338
177 101 19425
65 138 2696
126 30 22852
189 195 31745
107 76 16072
91 85 14820
180 196 5159
8 46 15375
39 157 14821
33 167 27223
158 154 26272
156 190 27626
128 195 8491
49 55 5518
193 131 12619
149 57 22991
83 144 26440
102 94 1928
70 194 21034
32 193 1136
27 43 19081
17 162 28718
108 121 13246
167 122 27783
183 7 6492
71 16 22196
144 164 14772
193 136 19218
13 82 13468
122 153 17323
29 31 430
25 100 14154
152 195 5042
65 184 8721
145 189 14078
14 3 8659
3 154 22250
59 176 8091
102 6 11559
124 88 1042
27 131 6210
132 75 3903
101 72 18776
10 31 22795
23 137 6891
16 53 26755
183 134 25189
56 161 17946
124 143 14660
88 144 15348
185 190 31669
189 199 12281
80 108 1814
61 48 29847
72 183 12345
143 49 25637
154 150 13889
24 26 9252
191 40 32047
163 176 17625
79 186 10104
182 178 26351
49 171 18495
17 130 29727
39 116 28673
153 63 6422
68 129 21466
130 60 24083
190 187 21420
136 141 18667
33 86 15823
4 162 11897
142 151 28433
73 162 4771
114 166 25646
121 11 32129
171 22 3597
5 115 20800
11 70 19553
36 72 16345
31 183 27262
196 152 20667
84 111 26759
173 96 17907
15 53 20285
106 13 28022
126 12 22168
194 51 19680
69 75 30885
30 136 12461
106 112 24993
25 151 7017
61 2 30760
110 124 68
101 26 8257
141 49 31656
8 50 8492
161 183 4837
20 71 19680
126 120 4810
102 32 8325
8 126 22302
84 170 12489
165 164 24125
135 171 2852
198 125 29512
180 156 16029
62 33 18228
161 140 32667
38 49 24849
5 49 25566
22 134 13176
42 115 12148
163 155 29677
55 59 1722
185 89 10467
117 57 30181
30 138 13630
190 44 7005
102 185 12921
188 137 29053
183 129 6367
73 194 26959
180 184 5988
24 198 11097
195 102 17654
121 104 13473
21 133 4954
25 34 30058
66 133 12281
168 167 25691
69 127 22829
80 145 29704
50 34 12004
111 41 21028
11 128 15283
194 188 7864
162 166 28600
52 119 12082
159 104 6359
39 179 17465
58 173 7222
123 157 10868
61 99 25344
35 42 24020
12 194 17406
82 52 25761
99 72 15843
95 85 21536
101 156 31156
124 51 6689
140 11 26018
133 149 31211
96 20 14649
190 172 15852
96 24 3638
50 1 24408
135 85 17178
13 42 25305
97 163 12538
152 52 2733
166 139 27446
29 195 14527
179 146 6929
6 150 15258
113 2 25200
128 93 22354
196 143 22568
150 177 14256
143 149 30104
16 48 11074
166 150 138
170 132 7971
54 169 28053
179 157 24982
96 187 13930
132 79 17860
153 90 31959
39 55 27973
9 57 24172
148 104 19512
175 20 26108
6 200 789
62 46 24436
93 133 30077
68 4 18368
100 55 10168
13 115 30130
194 178 29855
13 32 14890
127 48 11300
90 75 25837
