50 1250
37 47 7463
34 9 12023
47 43 13038
26 48 29459
3 8 4099
31 43 14601
29 50 18353
49 33 541
16 26 8763
18 37 18398
19 48 25829
50 26 659
30 21 10941
11 48 25163
6 26 793
12 5 16399
47 15 26947
39 20 8639
22 26 15616
29 35 12571
13 12 30525
50 20 331
24 1 14334
26 11 19738
15 42 19950
36 6 13338
5 38 2624
15 21 25609
19 32 7086
45 27 23827
44 12 1942
40 20 5566
1 16 2610
15 17 16894
25 10 30301
46 24 15590
12 23 17969
9 32 26269
27 11 10423
25 30 30911
3 33 25392
46 15 875
15 3 28256
11 25 6973
28 40 25606
46 45 7951
44 5 2482
13 23 23440
29 13 9763
18 9 4416
9 24 11760
35 5 29487
20 9 5946
18 43 21788
33 7 30975
48 22 18284
23 32 2377
34 49 12724
33 19 14777
21 12 32183
25 37 19678
20 44 7535
28 19 31069
42 47 7784
22 48 17613
4 28 11409
39 38 26444
14 2 8851
29 12 23651
50 43 1455
20 32 27466
31 2 28443
28 28 25771
3 15 1382
41 24 2238
20 28 12043
11 33 11059
27 38 1671
29 2 2259
14 11 25784
37 43 8611
23 29 18435
42 19 3504
18 16 10939
32 8 22751
12 14 32757
8 29 19490
36 16 32076
11 31 26049
29 43 12434
41 17 1736
11 50 11838
43 33 7329
45 9 9253
48 33 9536
9 15 3498
44 50 22016
42 40 16101
13 49 9524
2 25 28634
42 1 19855
41 48 4920
31 29 12932
45 41 13488
39 43 6194
3 12 1561
35 41 31498
36 30 31541
6 42 13393
30 22 9278
24 44 1621
48 27 31277
41 33 13579
10 19 26490
10 50 12925
23 31 27009
4 21 32608
47 25 13723
12 20 28762
34 17 19933
3 42 4955
14 13 10397
11 16 10905
50 37 4681
7 21 242
33 50 3524
9 6 29622
29 29 13580
9 28 12751
8 30 24082
46 29 24677
16 44 13609
23 44 29930
15 19 5056
42 24 8923
49 2 10987
45 47 31578
18 30 29917
25 42 15470
8 41 26053
37 2 9488
27 13 16956
34 45 30181
48 16 27066
14 12 12579
12 48 2446
21 26 13490
1 50 3334
16 15 17283
18 23 4883
11 42 7232
22 39 31352
48 9 9647
27 10 30190
23 17 8487
6 29 29615
11 4 11778
49 4 10862
48 7 8753
22 47 26282
25 19 9136
27 25 29860
49 25 9254
23 36 1644
39 4 13233
48 31 19927
29 1 14802
12 50 20856
14 17 10574
25 1 24354
32 38 2700
11 44 17466
23 30 9982
13 27 4382
48 41 16672
6 23 30033
40 21 23166
32 9 11294
7 29 16949
7 22 18167
45 30 14789
10 35 11970
29 18 4016
19 41 15200
21 11 18272
14 16 6086
18 38 13445
37 8 4361
44 36 338
7 19 29023
14 1 543
6 40 31648
32 44 16585
38 12 20494
18 2 17483
5 35 19096
32 23 8107
31 31 14869
34 30 20664
10 4 27937
46 16 11875
27 6 5726
7 3 17833
13 36 21963
31 37 10798
3 9 10081
41 27 9059
44 41 8547
25 24 19098
31 36 11073
1 8 22956
17 42 23589
32 19 28316
47 26 1010
13 44 743
49 19 27369
18 15 17651
41 36 12760
20 46 5304
41 30 24200
43 4 20084
21 15 32719
45 14 7230
21 6 21048
45 38 24327
22 21 20184
40 6 4979
30 7 13263
36 38 27197
34 39 12936
30 44 14791
13 16 11002
6 8 24568
20 35 32672
8 49 3546
48 19 8839
45 23 8564
29 15 28802
2 28 11198
43 22 20364
2 14 7722
16 22 23446
23 13 29152
16 6 3394
39 30 19883
9 5 3823
8 46 1339
5 5 4624
26 29 21725
24 45 29131
6 17 5751
40 39 21964
36 48 32210
31 25 1909
38 25 31921
35 12 31057
7 35 7076
33 20 6742
33 35 12780
30 34 20668
38 29 32120
28 38 14092
7 46 16061
37 31 14876
8 35 28075
20 41 20477
42 2 8330
41 40 14894
4 14 10682
4 6 24177
30 46 6140
19 49 21084
40 16 27622
44 27 15723
39 29 12582
50 29 11892
8 3 25142
38 47 15892
38 14 11401
17 41 13163
36 27 19411
28 33 26261
14 23 32196
17 11 6039
39 12 28246
18 26 26868
40 43 13064
48 3 29618
50 24 17227
4 49 21052
21 37 9459
18 7 9406
32 13 26820
26 7 7532
4 39 18916
42 34 10134
26 43 23570
1 5 12079
36 8 25334
1 34 10723
22 12 18991
39 42 23259
30 3 32684
41 3 15569
23 46 6136
9 12 16743
45 50 23189
42 48 7470
46 31 31914
36 24 27505
13 4 28103
3 25 19150
31 45 10845
50 19 24066
14 3 28774
21 32 6748
30 4 13044
23 39 1564
35 1 17023
2 31 15478
21 16 22349
49 30 31636
3 13 19421
21 23 9274
18 18 1893
49 18 11750
40 3 18631
23 15 6408
41 11 26178
22 37 6460
38 44 22631
25 44 28783
4 12 8291
13 8 20998
18 41 28704
17 34 23662
10 46 20387
2 16 19602
41 10 1498
50 5 24980
12 19 206
41 29 24460
23 49 3761
49 36 10482
47 12 7747
39 21 20539
22 11 5753
9 34 32256
35 10 10394
44 34 30138
4 41 28212
45 19 32628
49 40 15249
30 48 11150
17 44 16705
17 4 30309
24 35 30793
18 49 32470
31 12 19815
41 28 23744
5 50 16475
46 7 5159
40 9 27810
40 48 41
19 15 17976
27 40 2504
17 13 6841
21 27 25396
10 38 20084
37 6 11382
29 3 24278
13 25 3566
23 33 30886
29 34 24926
16 11 5046
29 22 13856
21 28 24774
35 2 22676
37 35 21002
41 7 1072
33 26 18719
24 13 13038
49 6 7163
48 47 19104
32 16 840
9 30 2646
23 26 21863
39 48 3543
9 4 23278
26 35 1402
29 33 20170
37 29 17940
39 22 31427
14 28 21576
25 32 27701
49 46 685
10 22 7059
44 19 10678
20 8 23042
42 15 1624
16 23 17930
1 3 5094
42 30 12449
28 49 16225
25 25 18134
36 39 12171
36 1 23025
44 6 9413
16 18 15408
28 35 705
41 35 10892
37 19 15622
25 48 21377
5 20 18109
28 44 26069
17 3 2439
7 9 4633
40 25 25021
28 5 1989
42 49 13643
47 7 18510
34 37 14805
36 43 18843
44 29 1188
14 14 4592
10 2 18739
21 25 5508
2 40 24959
42 41 17014
44 23 25403
27 44 7374
17 2 15276
20 4 32730
8 43 2452
4 43 22571
20 23 23408
45 6 28441
34 13 21410
8 39 4361
22 22 20655
48 15 14524
30 40 6767
38 7 26633
21 40 20667
23 34 8161
10 37 31688
30 43 28318
3 5 30467
34 11 26920
32 39 21268
27 49 24315
21 4 24008
20 17 9723
43 8 15464
31 18 23044
27 15 16627
18 35 20621
22 43 8965
5 17 14694
15 26 13001
27 30 10944
36 23 11435
45 12 25564
5 47 23889
9 8 1431
24 15 4075
19 12 16293
42 33 27124
12 42 31462
31 49 17370
46 42 5937
18 29 31454
10 24 17982
34 18 5386
3 31 17158
32 18 8311
28 46 32765
16 43 27312
8 6 54
22 31 22741
31 26 24321
37 5 4490
32 45 8389
10 28 14610
20 30 22717
1 47 16854
9 31 24594
7 50 14855
23 11 12295
5 34 147
10 42 29422
39 17 12034
36 21 25330
33 13 32507
34 41 22796
8 18 26135
4 36 12259
13 48 9552
46 18 23493
43 38 27531
14 47 21711
40 29 5810
37 45 18841
44 43 14963
15 28 26808
13 32 26947
10 49 21769
25 12 7955
36 28 14634
41 13 15128
43 1 28401
9 27 3155
36 31 5832
46 38 15624
23 28 28030
12 12 11755
31 4 3294
44 1 10556
26 32 13641
35 49 1540
16 47 10313
13 3 30732
49 7 20171
1 33 7302
45 32 76
5 1 15027
17 39 19802
31 46 7919
10 14 12629
30 39 28855
14 30 18570
17 30 27578
38 3 23116
43 24 2873
9 9 17412
44 16 26782
3 11 24829
7 6 8966
24 20 11716
29 46 21841
34 36 26901
19 45 16634
36 49 18282
7 36 17861
22 28 7138
46 22 7604
43 12 7880
35 13 24594
42 44 6189
28 20 26485
25 45 3583
18 28 22006
47 37 16590
41 38 22851
28 4 28043
1 12 5226
44 46 21017
16 5 21007
19 42 30336
49 26 28314
8 47 8340
31 6 26359
48 21 991
24 28 3414
4 45 7994
35 11 23001
44 18 7718
4 44 17894
40 12 26926
1 43 26445
5 24 24354
37 48 21347
27 12 3905
6 50 22057
20 42 18167
18 47 17094
18 50 32445
48 2 3329
13 21 21245
19 26 21220
35 25 10985
46 4 5033
2 38 26815
41 18 21684
19 35 27253
37 20 26249
38 48 425
44 33 29272
15 5 485
41 50 14891
44 25 1550
25 15 20174
20 19 26866
3 14 6509
50 39 12246
32 21 10107
22 19 6422
33 39 24123
24 7 18707
40 7 30346
1 48 11837
42 7 4511
45 44 7742
7 18 6228
6 3 14287
41 26 28411
33 40 27297
1 13 20123
30 23 25837
2 48 19752
2 36 16694
45 7 12827
48 50 1281
27 20 10678
32 7 8685
48 36 5191
28 50 21006
37 39 18676
44 28 10131
4 1 27755
9 11 941
50 48 9708
36 50 30793
34 2 16130
38 34 16601
15 34 11858
19 11 21969
38 35 32500
2 20 28584
7 43 7641
38 13 13811
16 48 18678
34 29 2287
50 13 26985
25 43 6505
23 6 18914
13 24 20085
11 23 26054
48 23 19751
38 18 4007
32 48 27506
41 49 986
48 35 593
26 47 29856
29 39 17343
47 10 13925
5 16 12240
7 10 15493
31 41 9035
16 37 3524
17 45 32737
38 17 5894
50 22 10845
28 36 26201
30 9 14542
17 21 15385
48 29 27937
15 12 16041
25 6 25192
47 18 28291
18 8 8235
47 13 19403
7 15 10351
37 30 17777
8 21 6039
13 45 16562
31 1 30644
3 30 32619
48 28 15676
14 10 13372
22 2 26035
20 48 28505
49 3 23106
39 33 20066
14 33 6141
40 14 18260
2 22 23284
15 39 3013
25 34 5060
15 50 6596
23 42 20417
28 3 566
42 39 13311
25 23 16440
16 25 19253
16 42 22472
10 1 20218
15 6 1158
3 17 9276
47 33 29790
47 46 6004
3 2 8327
4 35 19650
26 21 14337
46 44 11324
11 27 5693
1 41 13796
3 1 8316
37 12 3761
35 30 2535
18 33 19067
2 11 6451
33 22 5194
39 5 4594
18 21 4346
34 16 24697
40 40 20184
30 14 10601
2 19 28964
14 8 29555
27 18 11212
30 15 15967
13 11 30947
16 31 13166
47 41 27298
43 15 23195
35 21 32716
1 7 32107
3 47 8834
12 18 416
46 26 6355
49 20 13080
48 48 13510
50 50 4121
36 42 10200
39 8 26794
30 37 19556
34 5 931
41 39 28982
48 43 24619
34 23 1564
3 3 26929
22 49 31448
45 34 21548
24 38 16654
17 9 22513
43 27 31507
3 35 15024
21 13 8251
46 39 11521
2 34 24799
43 49 6785
22 17 8173
33 42 17684
39 16 13977
17 49 40
34 6 19998
47 20 23676
32 36 523
46 30 16086
14 36 19736
29 49 31497
46 3 28565
21 21 31655
10 31 7299
42 11 30511
42 18 22034
26 41 14377
7 23 20704
37 18 9516
43 46 3567
7 37 8438
49 27 18365
5 13 19753
39 7 12526
31 50 23180
18 22 14146
42 20 21840
9 16 23763
17 40 14664
22 42 16260
19 50 656
1 45 12937
29 7 29428
14 24 32372
4 27 20596
21 10 23306
47 34 24224
16 3 22493
4 8 27591
10 8 10887
10 16 25687
20 10 22314
36 29 4102
32 29 26075
17 25 30512
39 34 26659
46 23 16984
12 21 5029
7 14 3333
21 9 21075
38 45 4984
15 15 19715
6 14 31468
43 32 22620
49 21 9080
42 17 27588
36 15 25457
11 2 16209
29 45 12590
25 27 9695
20 2 21703
45 24 26540
37 17 1828
20 24 14900
27 9 7953
33 25 20334
16 7 25657
13 17 24525
23 50 23397
27 33 10203
26 17 30666
3 10 12756
18 45 3555
23 22 15734
14 18 15794
24 11 31176
25 36 32502
23 9 27396
27 21 26292
35 39 12275
27 14 28135
34 38 20696
30 12 23145
10 12 21908
27 23 20646
43 23 629
50 21 23297
25 21 24527
7 34 3446
39 15 18105
25 50 20136
41 47 7329
6 5 31742
10 32 12780
3 34 693
41 20 29960
29 40 21229
31 22 21779
38 33 15639
50 33 17509
47 39 23979
39 46 4060
20 45 27363
20 50 26519
12 4 9191
37 27 3604
24 48 5397
24 37 10669
48 30 26225
29 11 12159
26 18 19313
35 3 5170
15 1 28961
16 30 30838
31 10 4641
22 20 29882
5 44 21985
8 50 30337
30 1 21458
50 45 28593
21 20 23018
14 4 16118
28 11 21506
4 42 6563
27 5 20073
35 17 25051
8 19 3555
43 17 26183
30 17 3060
28 7 28296
37 4 8253
19 36 7286
38 42 18939
44 47 31034
32 12 25740
35 24 28500
32 50 25443
7 1 28288
39 18 12084
39 14 20921
20 47 32191
26 20 25520
5 9 14059
45 42 13342
38 1 13233
14 35 5254
21 50 1349
22 27 25530
18 1 7529
17 35 5000
