250 31250
183 47 29856
54 213 3585
235 155 16973
208 120 22533
214 108 2484
162 136 10068
99 176 12939
224 143 23755
12 242 20176
210 76 3222
121 127 31935
206 34 23851
149 30 22702
194 235 1638
35 57 1994
177 206 6963
49 132 301
164 142 19856
106 143 11463
112 128 20425
179 3 18444
47 174 10041
64 126 20073
69 111 1018
183 113 30696
170 82 20041
239 186 19091
248 90 25991
146 104 19315
152 241 22045
9 86 8760
193 106 25265
182 4 3830
26 109 29293
248 50 29557
62 128 6468
42 130 31241
64 175 20602
78 216 8684
214 243 25825
102 143 15760
171 179 28028
85 76 18787
249 221 6288
98 105 504
222 164 5707
114 11 22172
43 120 20914
92 205 31819
233 1 25206
226 40 304
173 99 11248
85 149 2972
115 164 11076
46 213 17547
179 20 15263
20 236 28290
195 116 18541
246 9 28319
121 102 28324
133 223 27153
88 71 29764
152 104 14424
28 101 26970
16 66 29
44 98 2089
194 138 22410
214 50 4682
89 93 609
61 222 1759
205 139 14147
191 200 12844
181 121 749
68 37 20784
36 227 15186
39 104 25630
225 249 19924
110 8 24767
195 206 23319
227 162 21026
106 2 22550
247 85 9516
215 93 8076
164 143 31197
199 73 20427
107 174 24430
155 206 20627
63 126 30094
66 37 14737
142 65 5995
7 153 23937
89 233 1356
16 132 18231
92 126 2012
138 187 19691
151 163 21635
144 104 21417
203 9 7263
234 205 16304
135 54 14257
149 125 12318
214 110 24029
201 81 21319
109 51 24156
112 15 11904
177 144 26910
153 62 28490
199 33 13654
175 221 5403
174 82 19370
129 10 19009
120 222 30004
196 32 26505
143 186 25314
199 90 12723
189 38 6411
212 235 12509
212 210 6494
16 20 24938
120 59 14701
222 15 15118
216 56 7816
81 40 30213
39 83 1955
86 211 24485
25 131 29816
202 42 18116
180 111 25899
74 39 23978
133 207 28690
114 9 12942
41 224 21364
29 185 24779
201 72 1886
225 72 11334
118 154 14296
169 76 9677
130 151 2599
60 194 4687
81 117 12250
168 29 26680
115 172 8406
77 67 7517
227 167 29088
182 215 1341
187 22 11663
222 65 29310
166 153 29874
125 192 32746
13 174 27532
57 19 9319
103 158 24308
232 13 21137
131 115 26810
85 57 12291
44 247 29153
55 96 14709
249 242 13713
132 115 16440
209 223 29705
246 53 25270
230 239 26424
169 117 17660
249 237 21197
213 134 12159
23 147 18393
38 176 10648
209 103 30808
99 81 29293
101 29 20800
103 199 13883
41 66 4576
13 68 22337
148 169 19898
79 102 26817
231 200 16926
159 230 24521
191 61 15148
163 156 20676
43 112 31755
149 147 8715
197 189 19570
139 164 15076
16 22 476
116 29 13235
71 156 9465
58 213 14162
25 50 17470
81 174 28351
84 176 10911
238 87 18338
29 144 7637
215 165 31592
200 136 2506
88 5 16338
124 165 9971
109 69 19282
86 153 18374
153 195 9877
77 147 7573
250 141 29175
70 194 32612
192 40 8420
66 56 7586
217 201 1616
110 65 9167
144 75 13510
51 196 9574
90 162 31173
219 109 26032
19 177 28511
173 25 8780
161 53 4183
142 246 5765
125 115 14903
6 211 475
223 72 26123
48 78 9790
106 196 27595
201 94 755
190 179 5913
13 218 24409
166 159 17224
10 185 5205
237 70 959
196 57 8167
201 118 17693
38 33 30557
225 198 5022
34 223 29332
127 84 26949
224 233 22019
27 221 31112
183 107 19491
176 75 6487
178 220 11644
35 178 22669
69 242 32197
34 79 7728
177 122 10698
113 204 11028
159 46 9509
186 239 24238
194 64 22502
101 129 2112
151 150 11193
205 120 682
216 18 17714
44 135 25473
223 81 24902
193 178 13878
21 203 14365
132 91 8824
238 24 32180
96 170 2328
43 61 28183
59 177 9488
171 29 5652
9 214 9861
34 37 2743
111 223 7129
185 92 20719
4 118 24866
189 132 9258
1 115 18599
209 162 26064
7 58 20279
240 186 6366
76 87 1387
84 111 13331
49 179 29493
184 91 6767
236 61 11600
88 143 31983
79 103 11370
245 45 6609
3 148 17433
36 209 3265
248 244 27650
16 92 190
101 63 30649
24 102 24475
134 142 27201
105 241 25698
170 31 22579
182 45 3341
238 150 22526
234 39 7493
194 3 25012
61 85 1841
248 36 18530
41 56 28792
143 211 13550
79 230 30972
28 74 20194
121 248 13827
27 41 6583
79 160 20419
240 160 3450
175 73 10381
9 218 10209
228 4 15371
108 197 12075
223 112 19020
12 57 12891
164 184 13717
183 203 2742
205 64 2863
147 211 20616
155 100 20137
181 199 27033
138 85 7241
18 7 8671
242 133 25250
24 9 12106
122 96 7297
167 179 10179
80 59 27578
1 8 23730
82 246 2679
177 4 20900
35 66 3094
109 173 11244
180 15 10169
56 192 5974
173 249 5652
237 145 16447
78 18 14630
167 125 15792
220 163 8147
194 92 9816
200 108 20641
53 237 8552
238 227 28163
206 184 8395
181 98 3066
66 14 9262
79 79 16879
141 112 31948
196 171 29976
240 1 6150
84 116 22215
33 8 27433
147 118 28523
133 61 17642
232 188 6706
230 72 6539
102 198 24209
147 27 25760
190 173 27667
237 206 2029
115 111 29254
28 99 12504
112 182 29083
206 198 22107
3 72 17297
32 22 24456
198 125 18319
136 127 1775
110 249 12075
4 173 10636
144 139 8154
233 248 28681
177 179 6451
52 212 14200
106 114 5717
74 62 23246
224 25 1551
104 182 4288
200 111 18644
216 173 2530
232 113 13477
132 248 26891
172 56 32373
33 240 9321
166 182 9659
44 207 26579
199 207 27172
167 147 16698
21 195 15530
39 110 17985
220 229 21618
16 127 3685
169 157 25929
98 119 24391
200 36 14487
200 171 20711
22 64 27416
86 69 3581
82 18 8388
195 187 14508
111 78 28075
182 153 30272
19 194 19886
88 62 17605
178 157 7769
23 164 5001
43 38 30039
139 106 13290
148 182 13094
85 238 10762
244 218 9502
233 198 15666
4 105 15085
96 26 30222
215 32 4873
107 157 3344
94 81 16081
119 162 13714
219 2 27217
80 19 17041
32 184 23780
164 10 26654
187 96 24366
125 221 26836
181 227 18456
226 72 24809
60 157 5603
83 156 10441
126 63 22886
213 81 1837
48 203 10509
81 91 12077
59 244 7741
47 225 24774
98 131 23336
73 151 708
206 167 4142
89 232 17169
66 147 16226
10 13 18137
206 13 25044
243 22 17923
13 249 26019
119 218 9715
151 41 3336
10 170 21896
54 141 21980
200 106 24792
162 182 3653
4 34 32030
238 43 26254
84 171 15815
219 245 31064
230 153 18865
20 221 15006
48 95 21488
77 27 21324
41 180 23991
89 211 29272
196 222 28471
184 90 23956
229 30 5007
13 136 23488
197 34 2089
186 30 15994
41 213 18966
2 106 11808
68 170 3135
172 208 12999
46 98 14219
89 95 7373
64 29 29265
52 224 13491
105 102 24228
198 193 19772
114 52 22364
222 66 17422
196 111 496
242 23 31813
152 16 8056
144 239 15280
133 109 12655
73 208 24246
89 145 22291
90 155 24605
124 226 20079
225 232 2331
234 224 20595
131 97 4988
196 56 8617
1 240 27339
214 136 14698
210 131 23225
159 238 24475
171 123 10294
106 235 9562
57 107 8185
76 133 14120
242 183 24685
30 30 18284
168 87 24126
119 238 18029
120 78 10738
92 57 22796
61 152 8794
183 137 4581
126 158 21185
75 220 26791
227 42 3352
80 41 22975
73 92 12190
38 241 3240
144 54 17064
182 154 27006
177 230 1696
140 219 13999
84 140 29516
122 244 15827
223 89 24829
82 150 8979
142 24 26944
85 244 7350
203 208 20503
142 188 8347
142 138 18414
151 67 31691
163 186 29127
161 128 11383
11 190 26706
125 164 20723
196 67 16361
39 89 7812
246 218 32426
118 190 10543
64 48 30503
118 100 25024
227 204 30049
52 71 8637
209 218 8457
156 32 29963
70 226 10557
32 246 8045
92 54 3389
166 201 12320
23 42 29384
134 26 24643
70 51 17955
79 86 2258
84 144 10491
104 1 17234
223 22 19612
241 89 21642
9 48 2353
184 241 10003
69 173 16896
136 9 12362
243 195 23700
189 179 4043
108 192 1848
220 96 4381
164 215 25711
62 136 20074
5 213 32704
103 70 5155
30 53 32075
150 231 2245
95 50 14119
66 114 19553
24 221 29732
248 12 5870
149 249 7104
103 180 28054
44 23 31089
64 85 9851
23 241 21912
243 152 28581
228 117 29877
179 221 14616
99 49 32180
136 108 2884
163 153 28263
171 21 19023
24 92 12687
139 168 31718
143 199 11268
250 66 10390
183 120 16082
4 131 13029
132 90 23153
131 173 19865
158 46 25429
182 241 26611
178 72 25237
210 144 16841
134 38 23894
131 25 12994
33 204 17462
41 163 22308
248 152 18424
141 218 6641
204 67 4884
162 160 18246
137 152 32766
102 91 17210
248 34 29251
59 172 176
82 38 3272
38 250 12505
230 139 10701
31 212 12119
206 41 18829
210 123 14399
11 99 12936
232 115 19568
244 97 19162
247 39 7671
39 227 21556
168 122 16761
3 9 15434
6 66 727
152 35 12760
144 49 27274
43 194 12934
138 104 3691
212 195 24669
128 249 990
249 130 11648
150 182 670
126 99 25450
187 100 20124
194 232 18155
112 185 9386
218 67 11394
205 117 30954
59 224 18685
43 168 10049
220 181 30812
65 91 5428
244 105 10600
225 196 507
159 90 9859
60 140 11448
41 69 9365
226 27 25090
4 67 26413
91 71 14677
146 142 29987
152 110 8188
84 86 23391
1 187 4756
132 129 25503
28 113 26425
66 123 833
136 179 6647
140 229 10884
176 16 31261
46 29 5822
106 21 12928
24 135 27252
176 87 16335
2 238 9311
225 91 20357
72 81 10936
146 33 1826
219 74 4713
38 249 9906
163 218 8693
40 48 10947
104 232 24116
90 109 20830
146 145 17200
146 23 676
113 73 13774
231 239 26898
43 109 19204
152 79 18383
170 237 27479
190 139 18722
177 164 1678
76 225 25982
201 212 28863
3 199 25096
185 17 15138
8 244 21285
195 10 822
59 144 17669
178 120 29858
42 142 25265
124 166 8073
180 92 4716
116 37 14958
10 201 13453
94 242 11830
199 228 11799
225 75 12275
134 136 15039
171 113 32630
85 160 14879
174 86 29401
25 194 23106
163 16 5768
158 178 13785
205 41 9835
142 122 18086
235 191 20543
249 87 32019
122 175 22598
127 5 29670
109 178 12494
69 117 9103
189 101 10820
69 41 14985
90 57 25809
133 229 26815
38 240 28075
21 78 2555
239 192 16799
143 3 16322
105 197 7057
10 84 17709
12 34 20687
55 136 10143
93 11 22162
121 94 9579
188 114 13064
92 185 20416
157 12 25013
162 210 16252
239 121 26125
8 8 17585
202 102 14490
209 192 1791
14 163 14856
61 94 8473
153 177 13544
124 17 27652
26 29 533
12 220 32504
230 108 27893
202 204 28393
71 20 19473
158 245 9506
191 134 14263
160 108 18039
111 222 11172
155 198 11515
24 230 490
17 138 29757
133 221 25740
167 23 7284
161 54 24706
92 10 25387
188 130 43
68 46 12357
139 203 3155
217 84 27761
170 132 6739
18 27 21099
65 71 13054
8 220 24217
223 93 29008
214 11 30948
44 131 18718
44 127 25315
127 118 1335
121 172 26793
215 155 18867
194 165 23776
1 213 21101
52 227 6380
194 128 3790
112 136 8273
185 145 29562
64 5 12947
139 59 12158
181 124 6465
75 97 13838
232 69 26612
43 92 3833
124 212 16992
212 81 28499
120 42 8401
180 118 2318
165 96 1442
187 118 7029
204 160 13974
232 4 26570
67 134 25368
136 153 5231
158 182 15568
61 117 3688
172 228 31246
15 239 27672
48 116 4593
62 158 1406
54 172 20581
241 31 13676
71 41 13378
240 132 29745
139 111 18719
170 10 5928
110 120 21480
217 51 21397
104 209 20831
94 57 29850
105 23 26161
45 55 26334
147 230 10472
179 60 22242
172 189 16367
34 186 2271
80 12 22861
209 233 22163
7 129 11980
148 138 6539
220 34 17541
46 17 18634
10 58 2318
9 94 17844
194 217 22952
141 95 12938
175 13 6098
52 196 21818
243 43 20238
31 114 25297
211 140 5629
60 37 31745
91 183 28570
121 144 6293
213 215 12528
58 195 8706
214 12 18914
246 13 14382
197 160 1049
19 125 22512
205 236 1128
134 241 1863
128 78 23818
91 143 15101
151 59 21477
155 186 16431
82 46 3538
124 173 2928
30 212 16212
5 131 12254
44 72 20786
29 194 31001
56 172 9271
203 126 14632
141 185 18041
237 85 14249
40 16 12797
63 13 25053
232 238 24465
58 249 29557
171 201 27183
52 44 24100
83 45 32332
76 5 19051
27 67 11739
52 124 13844
192 131 19696
169 160 1364
129 80 1089
105 114 24980
70 167 7680
78 88 3403
116 43 1724
123 199 30324
154 199 24396
198 9 22909
162 244 7666
32 203 17611
79 7 27706
216 24 20770
216 4 31806
185 229 32146
91 84 19286
151 219 23995
161 123 8983
152 57 10636
138 94 9769
234 246 29172
104 193 18012
130 35 14513
94 31 14162
235 9 21927
157 192 14444
189 228 32720
235 225 19094
186 225 28095
83 118 8628
6 147 32687
90 41 18238
101 10 9579
207 178 2404
43 51 15812
226 144 21596
17 116 28805
7 119 31642
86 199 1326
64 24 22313
119 208 18397
90 87 32095
97 44 31523
162 31 23456
109 98 28871
241 124 4328
164 205 31897
223 201 17242
142 147 23526
214 75 17930
196 154 12595
244 68 22188
141 80 10042
126 35 4861
1 158 32622
193 44 5118
218 154 3944
144 140 29012
176 29 19979
249 101 22893
195 155 23624
104 37 31548
97 77 16062
155 239 17572
137 156 5300
57 229 1268
2 20 19992
167 218 25847
94 188 1422
163 118 28300
195 148 1202
79 193 7105
19 19 26642
47 13 10721
245 169 9626
220 85 18175
235 210 13150
15 196 12504
33 102 1538
65 114 4652
220 41 25918
184 169 26585
3 87 31270
249 138 2398
175 169 20028
149 244 10383
22 170 894
128 15 19105
235 194 11496
62 44 28893
49 241 11300
141 244 29075
50 25 9315
174 70 29219
116 84 15239
162 3 6464
9 150 23089
246 232 31921
107 22 12369
172 9 4158
148 233 18239
123 224 907
207 190 11157
96 102 6924
119 51 2098
87 92 13407
11 64 14652
131 95 24744
242 246 14579
200 206 24515
36 228 8625
205 107 23918
228 56 10103
37 219 11699
230 162 12490
9 241 30776
161 133 27090
47 201 23113
123 30 7673
87 28 5554
227 171 9086
153 2 30398
2 2 436
194 73 17917
217 79 1512
126 89 27297
190 45 1057
77 153 26759
89 22 22587
109 28 12629
230 198 12550
31 246 25129
63 177 4720
178 92 4048
36 232 7407
185 205 16770
210 207 22422
196 216 16017
111 248 18336
191 178 28050
6 137 23389
176 144 17378
131 238 26556
233 4 15001
5 40 32489
216 9 31311
191 50 2998
208 205 305
238 236 12500
43 114 32613
183 234 15352
130 138 5034
101 115 23684
108 219 1711
219 209 2642
233 188 11685
250 202 29870
84 7 19693
141 88 15013
61 71 14836
164 116 25898
178 25 10135
54 34 28879
37 125 2735
76 100 30713
235 125 27793
5 73 4056
164 213 24474
85 161 31123
54 148 11823
1 88 13918
7 182 22198
6 237 10358
100 41 1899
236 198 1085
93 226 8997
106 79 15339
93 179 29796
243 38 5507
18 54 9794
175 105 29466
240 207 24210
243 250 18176
37 62 13648
119 14 26728
213 147 21910
92 131 9091
35 166 6287
24 167 1345
237 38 5417
144 200 30972
95 28 19286
201 91 10286
76 119 25669
7 230 24009
42 226 15537
231 217 30471
135 248 20329
187 205 10701
24 115 1412
41 1 11505
234 17 16142
171 96 10507
89 7 25108
17 108 22679
200 175 14156
192 241 29833
109 247 8918
41 218 1708
235 247 11463
153 240 3427
96 157 8315
101 87 5280
27 73 6880
52 63 5677
165 108 32571
39 63 10145
62 181 18201
144 107 18062
148 190 19809
41 203 980
119 170 24008
35 48 29978
176 114 18710
122 143 16340
87 122 21502
35 130 21359
187 220 22898
5 49 4203
106 239 15033
66 17 14482
80 24 1728
141 67 28489
70 90 5514
10 102 32272
34 115 27039
13 185 21760
2 75 28734
60 215 27650
96 23 24542
167 128 1053
66 142 139
61 218 15056
38 225 18223
190 192 6649
55 85 19369
192 123 32669
225 177 5138
134 242 5746
19 16 22975
3 97 8957
25 217 15582
145 241 29335
47 127 25028
206 19 4292
142 216 16192
222 10 23701
218 17 1944
125 65 31506
158 3 7667
26 47 17633
40 47 2146
4 153 31902
77 154 21185
150 101 10406
97 26 28971
87 46 9794
74 33 28857
193 51 15291
46 103 17351
11 235 8730
35 51 28083
57 187 25585
41 118 29183
67 117 6389
176 102 5611
201 233 28622
194 39 16755
94 146 20281
96 134 23866
197 84 10391
133 190 17840
184 68 22130
4 180 18614
101 3 15146
112 152 28319
214 64 14908
55 227 618
212 180 2265
217 32 29943
199 23 31156
88 8 23159
215 13 8511
197 66 8381
166 197 13541
48 43 14465
195 85 10271
216 201 1207
107 53 24697
84 112 19068
166 146 30176
105 199 24920
80 239 26322
93 98 22198
10 153 72
159 123 26860
248 250 1900
121 71 32037
235 163 1916
204 236 20742
200 68 4209
95 170 29682
130 109 17208
10 207 23850
76 27 20125
108 25 2885
129 47 3146
232 215 20150
169 89 20308
44 5 1106
198 218 15956
142 94 26134
98 180 20737
56 134 1955
181 3 19905
30 239 24871
202 166 18087
232 231 19976
11 15 8939
158 241 19439
232 198 5243
119 71 25632
62 220 28782
241 84 8673
64 53 503
179 222 24899
198 196 28407
223 187 5795
78 95 18684
48 241 486
215 224 20338
154 169 28131
6 217 4859
13 157 3319
202 143 21277
7 203 10685
1 226 20312
101 196 5489
21 102 20184
49 143 18849
35 246 12188
213 94 18259
110 122 14017
173 83 24442
184 89 22016
227 17 18299
40 34 3206
248 147 5770
176 168 9388
21 31 17443
236 140 20374
231 74 10778
37 132 31786
23 96 20980
86 214 30936
236 134 2187
97 149 2086
3 22 9261
233 137 7689
66 29 4199
247 137 21012
227 48 12122
203 246 6703
65 40 2573
8 121 21921
155 110 11081
49 142 23961
11 92 25868
34 176 12137
250 26 25791
127 7 20273
204 87 20968
16 43 23496
67 207 14187
188 199 12627
115 86 31666
159 91 1361
65 155 18013
3 89 8707
26 131 29250
180 80 8314
89 18 8422
146 242 1970
90 59 16566
13 224 23682
221 148 27054
209 9 16716
180 67 27690
164 22 5542
10 132 23573
15 217 25989
171 169 22200
156 101 13445
187 29 19407
178 64 7524
122 78 17074
212 174 9935
103 88 31418
214 154 26127
96 246 29214
157 121 23860
56 247 24834
224 103 17880
20 127 7794
86 216 31372
195 108 17272
88 100 16520
97 216 17553
243 4 8258
91 210 13358
137 60 5866
187 20 260
64 186 1029
102 219 22870
207 232 7579
75 146 30844
25 67 15025
12 86 5723
222 58 14096
175 39 2184
234 232 29504
233 51 15591
231 159 15506
203 109 9819
58 62 24121
29 157 25714
83 93 17183
218 71 7359
75 238 9095
234 115 27265
215 247 24391
176 6 13164
218 43 14232
120 131 4719
129 199 4721
80 92 3767
88 59 12127
76 160 17519
221 36 31315
207 148 29157
135 111 752
209 229 22295
90 25 7977
195 91 20190
123 170 30302
203 95 20524
40 110 11828
78 170 17624
150 15 10416
145 187 23670
129 177 17859
203 97 27138
166 239 24617
39 133 28075
84 166 11057
157 63 9617
25 130 27443
235 123 7050
203 26 5417
166 53 18760
6 168 22845
55 194 6825
250 173 122
234 164 19918
44 124 12061
2 123 13209
146 27 26721
42 239 10930
73 228 10194
9 5 923
127 138 30817
54 91 7913
40 4 29980
50 73 22903
103 120 30655
230 235 12439
25 227 16464
135 223 24349
204 4 2308
19 84 27438
196 180 662
145 160 10962
158 77 13473
146 93 22973
129 197 6812
36 86 1230
217 33 24957
159 250 24621
27 157 8984
196 75 21692
89 39 20665
105 128 20354
193 5 30624
103 126 17612
93 225 31150
136 91 10147
79 106 27805
242 160 19382
30 103 10084
193 33 17313
100 162 11048
210 129 22140
229 81 32472
29 191 18457
149 195 24746
126 211 4699
117 181 24816
65 227 29473
230 94 32483
6 37 15334
106 88 30733
139 166 1065
19 150 5033
9 147 13439
229 139 8246
60 170 745
113 20 11050
19 218 10559
144 62 25604
191 187 1227
104 5 21301
19 174 31348
147 67 25231
118 174 30787
169 98 31580
225 229 26261
159 176 23268
63 235 453
170 63 1571
212 236 6891
212 65 4751
211 46 14768
5 38 8218
66 193 2089
24 66 27580
88 139 19270
137 81 10810
141 72 18320
132 127 13021
162 205 25894
235 108 23000
87 80 5951
208 156 10366
85 50 19095
93 21 30120
18 64 15254
118 228 19161
6 154 24592
63 77 4855
73 135 23017
51 194 21946
103 248 32522
62 95 20260
117 136 14440
219 108 5269
55 51 7433
50 21 16736
99 43 3917
183 30 25317
60 9 4584
150 136 8358
71 22 22343
31 128 30407
46 187 2404
3 219 23036
36 179 16679
211 102 20950
115 136 27627
158 238 4842
189 94 17097
34 244 29769
124 186 19110
97 132 21562
240 85 25924
250 232 11850
193 107 6851
38 41 22770
224 89 16468
84 151 11159
107 189 19464
171 117 15759
186 24 20230
49 107 5471
176 197 1684
239 120 2947
191 26 2470
20 92 26198
46 155 7159
59 45 23792
92 88 28901
233 176 19737
189 209 30581
86 14 5285
4 228 30286
177 171 14537
32 121 6550
99 78 26200
86 74 28138
102 232 27618
234 72 27377
30 232 11045
93 218 30001
29 167 12635
250 8 29241
82 124 15942
132 250 31540
50 76 4100
114 246 14727
202 175 24084
140 236 22025
146 246 6171
234 218 28393
3 75 19774
241 6 4469
71 94 10031
7 16 3115
231 209 12359
125 9 25312
168 218 15929
91 100 4581
121 241 25413
1 65 28276
85 183 17912
107 119 8645
77 187 17367
93 239 18839
116 213 23948
22 7 11111
58 167 26251
171 146 3926
44 180 5537
14 17 21859
185 52 2062
156 66 21175
83 140 12083
25 151 1576
88 127 11301
175 115 20538
196 26 18630
102 39 30795
245 207 10076
72 241 31885
70 230 27196
159 58 846
125 189 21157
71 183 9767
223 208 554
22 206 9390
126 30 3129
40 28 20395
241 149 28055
18 193 32531
119 149 24057
241 33 29744
190 52 21494
178 20 30394
34 182 3593
136 27 5843
218 158 5921
246 167 30122
33 33 27007
242 121 14616
196 144 11764
22 93 14936
218 163 5882
218 222 16953
73 79 18231
180 175 17700
154 152 31795
42 15 8384
221 145 30389
78 214 5203
159 203 23754
250 59 16576
91 139 6824
146 202 17206
59 124 24288
42 27 2531
210 71 936
44 32 25675
153 101 23072
26 10 6431
45 123 11737
141 16 2453
5 33 17934
189 106 11961
196 174 30543
160 238 5944
98 85 21390
169 39 3199
31 230 32708
64 111 15448
97 22 32183
95 143 16449
137 104 7550
139 74 11826
2 191 7640
47 113 5776
125 79 4986
104 32 378
101 49 20171
245 217 12730
227 39 29916
173 103 15863
172 168 11129
216 80 260
170 236 2141
167 133 13486
73 4 5162
147 142 2151
183 123 32362
21 64 27166
146 121 1811
129 221 6622
97 5 8515
50 211 25270
53 236 472
95 81 6383
12 146 27152
167 84 28711
9 123 2296
157 15 13453
35 156 25813
22 92 6576
41 26 6612
168 233 5784
138 44 28051
180 19 31275
135 130 20336
211 106 21512
243 75 27551
17 61 19802
10 60 2924
68 51 27226
7 141 10049
156 58 14450
242 11 24383
87 220 30271
180 226 5520
60 202 6632
75 58 12726
52 34 3970
239 165 13964
125 35 27771
102 248 23725
12 68 30266
91 130 24956
29 162 2433
228 161 16140
167 238 32049
99 155 7049
66 222 22134
176 242 32515
148 113 23955
177 205 21659
222 35 10689
217 117 30857
181 180 24538
130 140 9844
5 102 29385
171 238 5137
53 83 1529
117 223 29194
209 180 28984
238 74 398
97 95 8902
154 21 30504
223 21 1933
204 75 5034
58 166 2733
31 168 16967
191 119 29927
204 200 18834
4 161 3241
28 111 528
33 144 17188
114 212 2566
100 2 27319
82 59 28104
109 239 7179
215 208 6573
222 173 25757
118 11 9299
94 235 26842
20 103 14063
